idx,angdist_arcsec,qso_name,qso_type,qso_ra,qso_dec,qso_z
60981,58.589087,AGES J143152.51+351013.5,QX,217.9687063,35.17039,0.9020000100135803
90967,151.240715,Q 1100.2+0152,Q,165.6982839,1.6017247,2.73799991607666
31029,106.966102,WISEA J063827.00-680538.1,q,99.6125346,-68.0939271,0.20000000298023224
60982,144.622314,AGES J142725.14+335601.5,QX,216.854788,33.933765,2.365999937057495
60982,145.83692,AGES J142730.01+335540.9,QX,216.8750774,33.9280311,2.01200008392334
60982,178.221981,AGES J142731.51+335108.5,QX,216.8811759,33.8523417,1.6950000524520874
80980,159.72981,2QZ J001259.4-311709,Q,3.2477468,-31.2858655,2.1760001182556152
51002,140.711573,SDSS J012810.36+100933.9,Q,22.0432136,10.1594191,1.2000000476837158
51002,149.548475,SDSS J012809.37+101201.3,Q,22.0390536,10.2003711,1.5049999952316284
11011,168.670246,SDSS J230811.79-032342.6,Q,347.0491276,-3.3951947,2.625999927520752
31031,176.769983,WISEA J061701.25-700907.2,q,94.2552227,-70.1520097,0.10000000149011612
60983,106.335111,SDSS J143023.93+342427.0,Q,217.5997353,34.4074928,1.6050000190734863
40996,88.733593,SDSS J125836.81+265821.7,qX,194.6533736,26.9726966,1.7999999523162842
40996,92.056946,SDSS J125828.77+265602.4,qX,194.6198869,26.934017,0.4000000059604645
40996,102.498869,SDSS J125829.56+265904.9,qX,194.6231927,26.9847011,0.20000000298023224
40996,113.16241,SDSS J125838.31+265616.8,qR,194.6596508,26.9380062,1.5
40996,146.519441,J125821.02+265802.8,X,194.5875842,26.9674637,2.299999952316284
1026,37.44033,WISEA J121956.07-391358.8,q,184.9836218,-39.2329075,0.699999988079071
51003,178.050888,SDSS J012606.07+080742.4,Q,21.5253121,8.1284461,2.196000099182129
80982,162.81329,WISEA J001032.49-331358.9,q,2.6355124,-33.2330963,0.800000011920929
31032,99.77481,WISEA J090338.29-125411.1,q,135.9096354,-12.9031074,1.100000023841858
80983,144.201948,WISEA J000148.73-330354.1,q,0.4530669,-33.0650737,1.2999999523162842
71003,45.403297,WISEA J030319.03-681651.8,q,45.8293352,-68.2810418,1.100000023841858
80984,127.497345,WISEA J010042.40-094121.9,q,15.1767241,-9.6894029,0.4000000059604645
60986,153.649148,SDSS J161002.82-010844.4,qX,242.511792,-1.1456743,0.8999999761581421
31034,56.789951,WISEA J085626.80-103300.4,q,134.1117465,-10.5501361,1.2999999523162842
11015,124.215767,WISEA J092156.67-190537.7,q,140.4861293,-19.0938732,0.20000000298023224
21056,79.951291,SDSS J113508.39+250804.8,Q,173.7849943,25.1346708,2.446000099182129
71005,44.003864,WISEA J041007.72+031720.5,q,62.5321934,3.2890454,1.399999976158142
80985,97.666976,WISEA J005537.61-075631.5,q,13.9069107,-7.9422519,1.899999976158142
80985,97.949314,J005531.99-075352.4,R,13.8833056,-7.8978889,
80985,175.513611,J005540.45-075319.0,R,13.9185556,-7.8886112,
51007,94.159481,WISEA J040132.75+234506.3,q,60.3864994,23.7517327,1.2000000476837158
80987,108.888677,SDSS J010731.28-081248.0,Q,16.8803668,-8.213361,3.078000068664551
31038,166.069524,J120415.02-212617.8,X,181.0625902,-21.4382912,1.5
60989,110.370453,J174412.16+263913.6,R,266.0506731,26.6537812,1.2999999523162842
21059,139.59176,SDSS J114019.77+231821.9,Q,175.0824085,23.3060859,2.9709999561309814
