GroupID,Ngal,RAJ2000,DEJ2000,Distc,R200,M200
44507,2,177.33571426,-1.969610474,541.971743,1.180899977684021,199.25
44508,2,242.52086925,17.061951565,390.832328,0.25696998834609985,1.9788999557495117
44509,2,197.220515303,28.869030934,348.916331,0.2209099978208542,1.2448999881744385
44510,2,188.155344063,1.242595125,344.533898,0.6687899827957153,34.50699996948242
44511,3,187.254822912,21.013125105,556.416766,0.629800021648407,30.334999084472656
44512,3,222.73652621,27.7828693,532.436557,0.27921000123023987,2.6273999214172363
44513,3,178.706729352,45.81691797,588.995376,0.43606001138687134,10.151000022888184
44514,2,188.408582597,17.391980287,525.092531,0.3524399995803833,5.274799823760986
44515,3,194.526029066,27.110595318,175.947027,0.32253000140190125,3.724299907684326
44516,4,208.587760129,12.288579537,384.858656,0.30254998803138733,3.2253000736236572
44517,2,208.462926538,12.320235487,388.043867,0.08879599720239639,0.08159899711608887
44518,4,233.108568859,6.272721415,543.376277,0.9278200268745422,96.6760025024414
44519,2,229.217851202,59.224141273,302.670468,0.1964000016450882,0.8654699921607971
44520,6,181.195775104,32.342795563,261.605384,0.398140013217926,7.142300128936768
44521,2,196.646844772,9.963481871,216.818287,0.13110999763011932,0.2524600028991699
44522,3,157.349126507,41.362210318,393.69428,0.19619999825954437,0.8814600110054016
44523,5,216.128093527,-1.607211922,400.187737,0.5841500163078308,23.298999786376953
44524,2,216.325014819,13.807279901,379.867828,0.07056500017642975,0.04087299853563309
44525,2,212.429463534,61.029517607,527.114915,0.26517999172210693,2.247999906539917
44526,5,237.819934047,32.503882288,376.546432,0.602429986000061,25.41200065612793
44527,3,123.4756983,3.795349729,378.740607,0.1389700025320053,0.31213998794555664
44528,3,207.287700363,3.311679591,587.1174,0.49698999524116516,15.022000312805176
44529,2,248.274880014,12.978796881,671.327854,0.7311699986457825,48.875999450683594
44530,3,143.06720639,46.263094153,341.365066,0.27382999658584595,2.36680006980896
44531,2,227.526093975,38.106987439,494.383903,0.09668900072574615,0.10808999836444855
44532,2,154.624048533,34.710235194,513.428159,0.14612999558448792,0.3748700022697449
44533,2,168.638108359,64.928941828,561.46191,0.25123000144958496,1.927899956703186
44534,2,192.77820974,35.904687588,433.467247,0.16179999709129333,0.499099999666214
44535,2,237.900728535,24.611375373,306.538039,0.23875999450683594,1.5563000440597534
44536,5,168.214668958,54.854081168,305.031059,0.796779990196228,57.81700134277344
44537,2,155.711415334,-0.53221674,690.724234,0.18431000411510468,0.7868800163269043
44538,2,124.167721493,14.824428321,574.532769,0.2771399915218353,2.59660005569458
44539,2,237.769187426,47.092201051,309.006635,0.11136999726295471,0.15804000198841095
44540,5,173.993539775,17.783698399,291.558027,0.43024998903274536,9.074899673461914
44541,2,233.57809113,45.309790985,337.500461,0.03892799839377403,0.006793700158596039
44542,2,241.412678236,54.133733848,618.033868,0.7232499718666077,46.6619987487793
44543,2,157.816986936,36.432194229,520.795687,0.14797000586986542,0.3899900019168854
44544,3,129.655720876,14.191153998,616.860313,0.7153400182723999,45.13399887084961
44545,3,150.640882762,2.653375376,451.277674,0.5793200135231018,23.006000518798828
44546,2,204.084527213,17.276065597,580.283471,0.24514999985694885,1.7998000383377075
44547,3,248.646304176,29.939888371,418.916474,0.2500999867916107,1.8367999792099
44548,5,166.874531485,43.248548206,329.877533,0.5709900259971619,21.400999069213867
44549,5,167.194096392,43.159408225,331.131629,0.8019000291824341,59.297000885009766
44550,4,166.897682591,43.460693106,330.01487,0.48489999771118164,13.107999801635742
44551,4,227.311572506,31.714329105,481.557444,0.7620499730110168,52.75199890136719
44552,2,212.03894763,4.243232088,370.110603,0.1260399967432022,0.23237000405788422
44553,3,126.12303904,17.72318456,390.011038,0.38613998889923096,6.713500022888184
44554,3,192.928095731,-1.042574603,411.413775,0.24176999926567078,1.6562000513076782
44555,2,222.539855782,11.973775409,380.536265,0.7347999811172485,46.15700149536133
44556,2,166.234421504,12.590788649,569.997769,0.6022899746894836,26.621000289916992
44557,4,198.835448583,-1.285709523,375.147066,0.31115999817848206,3.5004000663757324
44558,4,124.691043157,41.659744913,652.8897,0.30893000960350037,3.6691999435424805
44559,3,146.56726658,1.373747713,250.086725,0.644349992275238,30.19499969482422
44560,3,227.38284595,0.488914082,413.338796,0.3232699930667877,3.9612998962402344
44561,3,183.638855723,13.629537309,638.27127,0.4355100095272064,10.241000175476074
44562,4,134.810890551,8.042705022,655.951119,0.256850004196167,2.1103999614715576
44563,3,168.239817735,44.45964311,330.004718,0.26872000098228455,2.2307000160217285
44564,3,249.981934016,34.213336418,528.903334,0.2557600140571594,2.0178000926971436
44565,2,179.45106454,33.379957125,551.120253,0.4350399971008301,9.98490047454834
44566,2,209.633062128,20.748288058,374.563714,0.36452001333236694,5.6269001960754395
44567,4,191.703923551,27.957237583,269.343204,0.34338000416755676,4.590099811553955
44568,3,223.513842205,25.763181387,357.43097,0.2570900022983551,1.9660999774932861
44569,4,250.033237351,27.795857464,574.677765,0.7235299944877625,46.20600128173828
44570,3,204.662429567,6.151709165,629.43205,0.4424700140953064,10.71500015258789
44571,2,114.793161645,30.683961367,477.551172,0.2813900113105774,2.65339994430542
