idx,angdist_arcsec,qso_name,qso_type,qso_ra,qso_dec,qso_z
22377,171.639819,SDSS J162539.07+385317.5,Q,246.4128329,38.8882033,1.8359999656677246
2216,0.081901,UGC 3478,NRX,98.1965536,63.6736902,0.03999999910593033
2217,41.030408,WISEA J155411.73+143539.4,q,238.5487929,14.5942185,0.8999999761581421
22380,113.511312,J232723.23+044642.8,2,351.8468056,4.7785556,
2218,171.77216,SDSS J105446.39+542058.8,QX,163.693299,54.3496676,1.0839999914169312
11869,159.453224,J214212.99+122847.5,X,325.5541389,12.4798612,
2219,27.967742,SDSS J162300.86+375511.3,QX,245.7536208,37.9198024,1.2319999933242798
2219,123.313312,J162303.22+375723.8,X,245.7634445,37.9566112,
2219,157.619044,SDSS J162311.80+375719.8,Q,245.7991707,37.95552,0.9829999804496765
22382,173.39825,SDSS J014509.13+341713.6,Q,26.2880808,34.2871164,1.3200000524520874
11870,173.145102,LAMOSTJ221010.59+162827.8,Q,332.5441176,16.4744239,0.9559999704360962
22384,123.368917,SDSS J025751.87+054844.9,qX,44.4661364,5.812468,2.9000000953674316
22384,138.373697,WISEA J025805.76+054611.0,q,44.5239984,5.7697519,1.0
11872,155.890349,WISEA J015340.11-675521.7,q,28.4171558,-67.9226086,2.4000000953674316
11872,169.976306,WISEA J015351.62-675643.4,q,28.4648102,-67.9454159,0.800000011920929
2224,114.060415,WISEA J180142.94+194200.9,q,270.4289823,19.7002632,0.20000000298023224
2226,88.95227,WISEA J174657.44+204516.5,q,266.7393763,20.7545811,1.100000023841858
22389,149.302483,WISEA J073350.45+604933.2,q,113.460448,60.825801,0.30000001192092896
11875,57.782135,J033039.35-031026.8,X,52.6639894,-3.1741376,1.7999999523162842
11875,95.062227,MARK 612,NRX,52.6704208,-3.1377655,0.019999999552965164
22391,48.38385,SDSS J100438.66+044939.5,QX,151.1610857,4.8276663,1.5219999551773071
11877,140.914312,SDSS J091334.94+203542.0,Q,138.3956157,20.595,1.1679999828338623
11877,149.696909,SDSS J091353.10+203344.1,Q,138.4712887,20.5622698,1.805999994277954
2230,77.153751,WISEA J102740.78-395854.7,q,156.9198609,-39.981836,1.100000023841858
2230,113.338562,WISEA J102734.99-400122.4,q,156.8956485,-40.0229856,2.0999999046325684
22395,129.123384,WISEA J112056.40-053019.2,qX,170.2350077,-5.5053628,2.299999952316284
2232,0.052915,NGC 612,NRX,23.4905834,-36.49325,0.029999999329447746
2232,65.565017,J013401.51-362848.5,X,23.5063056,-36.4801389,
2232,171.046124,WISEA J013358.88-362645.0,qX,23.495448,-36.4458894,1.2999999523162842
2232,177.673631,J013344.86-363102.2,X,23.4369445,-36.5172778,
2232,178.549832,J013409.45-363124.8,X,23.5394011,-36.5235616,
22396,127.415668,2QZ J113208.0+011427,Q,173.033338,1.241193,1.9500000476837158
22397,36.722548,WISEA J132630.07-223426.4,qX,201.6252938,-22.5740246,2.0
22397,179.017273,J132618.78-223212.1,X,201.57825,-22.5366945,
2233,1.810706,NGC 810,AR,31.3686851,13.251062,0.026000000536441803
11882,132.229169,SDSS J232014.36-014918.8,Q,350.0598686,-1.8218795,0.4699999988079071
11882,139.771461,SDSS J232016.27-014923.8,qR,350.0678133,-1.823284,0.4000000059604645
11882,174.204226,SDSS J232002.34-014936.1,Q,350.0097683,-1.8267089,1.2899999618530273
2234,0.238852,IC 3639,ARX,190.220149,-36.7558462,0.010999999940395355
2234,110.231605,J124043.76-364535.5,X,190.1823405,-36.7598714,
11883,55.678672,J234720.08-022100.4,X,356.8336819,-2.350132,0.30000001192092896
11883,104.521744,J234720.82-022239.1,X,356.8367705,-2.3775414,2.5999999046325684
11883,137.788857,J234725.80-021850.0,X,356.8575116,-2.313915,1.399999976158142
11883,149.534897,J234714.44-022012.3,X,356.8101667,-2.33675,
11884,43.444716,WISEA J012659.53+390028.6,q,21.7480426,39.0079639,0.800000011920929
22402,145.205467,SDSS J162303.22+404909.1,Q,245.7634284,40.8192007,1.4190000295639038
22402,156.565342,WISEA J162316.37+404941.4,qR,245.8182498,40.8281795,0.30000001192092896
2238,176.466121,ESO 386-34,N,224.0351254,-37.6478612,0.024000000208616257
22403,41.967594,WISEA J174653.42+591138.5,q,266.7228348,59.1940949,2.299999952316284
22403,141.710019,WISEA J174651.53+590956.8,q,266.7147278,59.1657887,0.699999988079071
22405,111.318475,WISEA J215005.81+304750.5,q,327.5242513,30.7973632,0.5
2241,128.25979,WISEA J063548.30+830009.2,q,98.9512696,83.002568,0.6000000238418579
11888,160.574365,SDSS J111954.46+671228.4,Q,169.9769196,67.2079193,2.5220000743865967
2244,137.700044,SDSS J151121.25+460713.6,QX,227.8385897,46.1204762,1.3370000123977661
2246,83.696943,SDSS J121511.15+130131.8,Q,183.796511,13.0255426,2.305999994277954
22412,83.113005,SDSS J081458.36+253621.3,Q,123.7432051,25.6059169,0.847000002861023
22413,0.259727,MCG 10-12-115,N,124.0621118,57.7093292,0.026000000536441803
22413,61.303064,SDSS J081608.20+574302.7,Q,124.034209,57.717459,1.128000020980835
22413,178.336025,SDSS J081632.24+574425.2,Q,124.1343624,57.740358,1.6770000457763672
2247,85.128257,PKS 0241+011,QRX,40.91477,1.3526341,1.399999976158142
2247,93.123671,J024341.89+012102.0,X,40.9245773,1.3505756,
2247,106.067063,SDSS J024338.05+012412.0,qX,40.9085454,1.4033558,2.200000047683716
2247,106.444259,NGC 1073 U1,QX,40.8897578,1.372666,1.940999984741211
2247,121.433317,NGC 1073 U2,QX,40.8892471,1.3602642,0.5979999899864197
2247,152.171101,SDSS J024332.54+012405.8,qX,40.8856173,1.4016048,2.0
2248,53.139323,J055303.76-175226.6,X,88.2656945,-17.8740556,
11892,98.440514,SDSS J011525.11-005235.9,Q,18.854631,-0.876642,0.5019999742507935
11892,152.506979,SDSS J011522.11-005306.0,Q,18.8421596,-0.8850172,2.2850000858306885
11892,163.412853,SDSS J011533.19-004900.7,Q,18.8882922,-0.8168871,3.2860000133514404
11892,175.53567,SDSS J011522.03-004937.3,QX,18.8417938,-0.8270489,1.2769999504089355
2250,143.084422,J033656.72-344549.3,X,54.2363612,-34.7636945,
2250,156.875909,J033642.04-344644.4,X,54.1751945,-34.779,
2251,50.021785,SDSS J075913.73+325403.8,QX,119.8073103,32.9010912,1.5670000314712524
2251,143.543535,WISEA J075904.80+325631.9,qX,119.7700097,32.9422256,0.30000001192092896
11895,167.468137,WISEA J051252.02-414049.0,q,78.2167383,-41.680419,1.100000023841858
11895,179.903849,WISEA J051235.14-413751.6,qR,78.1463603,-41.6308515,2.299999952316284
2252,99.959563,SDSS J022129.78-053121.1,qX,35.3740883,-5.5225387,0.800000011920929
2252,107.035074,J022142.92-053203.7,X,35.4288334,-5.5343612,
2252,139.037511,SDSS J022141.95-053309.3,qX,35.424824,-5.5525846,1.003000020980835
2253,0.174549,NGC 2410,ARX,113.7594602,32.8221261,0.014999999664723873
11897,176.117205,WISEA J094648.00-144910.1,q,146.7000396,-14.8194964,1.899999976158142
2255,178.691923,SDSS J122403.62+083053.1,Q,186.0150896,8.5147705,2.3499999046325684
22424,87.629468,SDSS J005857.63-084727.8,Q,14.740151,-8.791064,1.315000057220459
22425,138.887532,LAMOSTJ012338.35+343541.3,Q,20.9098484,34.5948235,2.244999885559082
2258,172.054931,WISEA J155032.14-073334.1,q,237.6341284,-7.5594124,1.2000000476837158
2260,55.02348,WISEA J104601.19+732149.3,q,161.5049515,73.3637295,0.20000000298023224
22432,130.980422,SDSS J080743.19+054555.3,Q,121.9299871,5.7653973,2.255000114440918
2264,175.683848,WISEA J133220.57-084450.4,q,203.0857145,-8.747389,1.7999999523162842
22433,123.858053,J093121.59+523648.2,R,142.8399723,52.6133889,
11906,129.081749,WISEA J173138.31-021535.1,q,262.9094283,-2.2597837,1.600000023841858
22434,142.249232,SDSS J095636.82+472453.0,N,149.15345,47.414744,0.5490000247955322
22435,166.027462,WISEA J125634.37-141138.5,q,194.1432922,-14.1940597,1.899999976158142
11908,0.136171,IRAS 00160-0719,NR,4.6496,-7.0488365,0.017999999225139618
22437,153.556204,WISEA J160237.77+662705.0,qX,240.6574797,66.4514182,2.0
22437,154.482364,J160221.66+662809.7,X,240.5902759,66.4693685,0.20000000298023224
22438,41.114186,J163617.40+661344.7,X,249.0725319,66.2291035,0.30000001192092896
22438,101.439558,A2218-3,QX,249.1285278,66.2515278,0.18199999630451202
22438,102.533996,J163559.49+661350.4,X,248.9978872,66.2306878,1.399999976158142
22438,177.445982,J163554.92+661217.7,X,248.9788661,66.2049396,0.800000011920929
22439,172.833313,SDSS J171704.06+313624.7,Q,259.2669192,31.6068752,0.6819999814033508
22439,178.099821,SDSS J171644.14+313236.8,Q,259.1839699,31.5435729,1.7879999876022339
2272,0.332362,NGC 7591,NRX,349.5677847,6.5858642,0.017000000923871994
2272,149.563868,J231818.13+063735.8,X,349.5755606,6.6266215,
22442,132.231349,SDSS J004058.55+024907.6,Q,10.2440191,2.8188194,2.5889999866485596
22442,142.750097,SDSS J004101.12+025047.4,Q,10.2547,2.846548,0.7400000095367432
2274,89.118652,J043340.45-131703.6,X,68.4185556,-13.2843334,
2274,156.456696,J043343.32-131328.6,X,68.4305,-13.2246112,
22443,0.202576,MCG 9-13-070,A,117.6206112,55.4838612,0.01899999938905239
22444,0.254729,PGC 139495,NRX,165.360254,9.7888994,0.027000000700354576
11916,158.474307,SDSS J085446.94+201034.2,qX,133.6955904,20.1761832,
11916,158.788757,SDSS J085444.12+201546.0,QX,133.683895,20.2627677,2.683000087738037
22445,0.262034,MCG 0-29-027,AR,171.0360099,-1.157763,0.028999999165534973
2278,72.190498,WISEA J070230.53+503418.3,qX,105.6272254,50.5716857,0.4000000059604645
22447,53.233205,J125947.74+275917.3,X,194.9489167,27.9881389,
22447,55.412375,J125944.38+275740.3,X,194.9349445,27.9611945,
22447,73.437231,J125949.03+275718.3,X,194.9543194,27.9550913,0.5
22447,76.239068,SDSS J125948.05+275939.9,qX,194.950217,27.9944323,1.7000000476837158
22447,83.056335,J125944.60+275943.3,X,194.9358334,27.9953612,
22447,122.207539,J125939.08+275932.4,X,194.9128334,27.9923334,
2279,71.997704,J105443.59+173715.1,X,163.6816389,17.6208612,
2279,90.286245,J105444.61+173606.6,X,163.6858889,17.6018334,
2279,127.125791,J105456.88+173628.9,X,163.737,17.6080278,
2279,143.980515,SDSS J105455.64+173533.0,QX,163.7318481,17.5924942,2.010999917984009
11919,78.30352,WISEA J123546.13-130558.8,q,188.9422551,-13.0996757,1.0
11922,139.340947,WISEA J164919.83-694825.6,q,252.3328187,-69.8071817,1.5
2283,0.825353,MCG -06.30.015,ARX,203.9740363,-34.2955943,0.00800000037997961
2283,65.990408,J133558.80-341808.0,X,203.995,-34.3022223,
2283,145.349669,J133542.28-341810.9,X,203.9261667,-34.3030278,
22453,113.759511,WISEA J220153.50-544740.0,qX,330.4729912,-54.7943958,1.100000023841858
22453,139.51388,J220147.32-544341.2,X,330.4471945,-54.7281112,
22455,87.270538,SDSS J225907.72+133710.1,Q,344.7821729,13.6194934,3.3929998874664307
2285,72.025984,WISEA J125659.11-414842.2,qR,194.2463246,-41.8116938,0.8999999761581421
11925,131.918617,WISEA J021912.13-124905.5,q,34.8005181,-12.8182388,1.7999999523162842
2286,150.052967,SDSS J142206.55+503138.8,Q,215.5273199,50.5274717,2.052999973297119
22457,154.64647,SDSS J234605.14+055338.6,Q,356.5214384,5.8940591,1.4019999504089355
22458,78.108879,SDSS J001819.02+300339.4,qX,4.5792598,30.0609593,1.600000023841858
22458,93.274873,NGC 71,NX,4.598,30.0634445,0.02199999988079071
11931,0.025087,FAIRALL 265,AX,104.1241365,-65.5604814,0.028999999165534973
22464,0.399993,UGC 4205,N,121.2928902,47.0512831,0.023000000044703484
22466,174.661206,WISEA J115654.62-322416.0,q,179.2276345,-32.4045352,1.7000000476837158
2296,32.624891,J104826.10+123140.6,X,162.1087658,12.5279474,2.4000000953674316
2296,101.879758,J104822.84+123309.0,X,162.0951945,12.5525,
2296,151.598026,NGC 3384 UB1,QX,162.1248183,12.5744533,0.44200000166893005
22467,43.452405,WISEA J120727.91-270516.7,q,181.8662932,-27.0879544,0.8999999761581421
22467,89.232698,WISEA J120728.35-270310.1,qR,181.8681351,-27.0528041,0.30000001192092896
11933,0.124233,CGCG 36-19,NR,150.2385403,3.1418134,0.028999999165534973
11933,164.125672,SDSS J100107.37+030933.1,Q,150.2807168,3.1592213,2.384999990463257
2297,0.264744,NGC 5957,N,233.8467371,12.0475803,0.006000000052154064
2297,156.828229,SDSS J153514.39+120419.6,Q,233.8100075,12.0720996,2.4140000343322754
2298,36.4778,J192818.87-293117.3,2,292.0786586,-29.5214851,1.100000023841858
22469,131.338777,SDSS J130444.11+534739.2,QX,196.1838613,53.7942333,0.5849999785423279
11935,103.271698,SDSS J111232.56+231817.4,Q,168.135671,23.3048172,2.365000009536743
11936,175.959249,WISEA J114243.48-165005.4,q,175.6810641,-16.8347935,1.2000000476837158
2300,108.664408,SDSS J075923.32+270027.8,Q,119.84717,27.007735,0.32100000977516174
2301,30.541469,SDSS J121406.20+543143.1,QX,183.5258202,54.5286478,1.1260000467300415
2301,39.944866,J121409.72+543215.8,X,183.5405,54.5377223,
2301,44.785367,J121414.74+543137.4,X,183.5614445,54.5270556,
2301,69.922951,SDSS J121415.30+543046.3,qX,183.5636497,54.5128769,2.4000000953674316
2301,81.666856,SDSS J121400.49+543155.3,QX,183.50206,54.5320524,1.0049999952316284
2301,170.398277,SDSS J121406.92+543424.6,qX,183.52887,54.573519,1.465000033378601
11938,133.086502,WISEA J132032.12-165437.9,q,200.1338357,-16.9105568,1.0
22475,142.028304,WISEA J020656.09-604150.5,q,31.7337364,-60.6973751,1.2000000476837158
2302,175.754346,J131606.81-281718.5,R2,199.0283889,-28.2884723,
11939,144.476172,J154745.35-073257.2,R,236.9389875,-7.5492252,1.7000000476837158
2303,129.602237,SDSS J140632.70+504444.6,Q,211.6362795,50.745728,1.7480000257492065
22478,161.505427,LAMOSTJ041955.51-005801.2,A,64.9813328,-0.9670112,0.14399999380111694
11941,85.132326,WISEA J211735.73+152848.2,q,319.3988466,15.4801597,1.7000000476837158
2305,57.481166,2SLAQ J225723.34-010301.4,Q,344.3473,-1.050389,0.5139999985694885
2305,126.308343,SDSS J225713.68-010427.3,Q,344.3070256,-1.0742604,1.8860000371932983
22480,123.42306,SDSS J085424.27+201532.3,qX,133.6011277,20.2589933,1.600000023841858
22480,128.500618,J085424.91+201120.7,X,133.6038166,20.1890881,0.5
22480,165.626121,J085435.38+201425.8,X,133.6474445,20.2405,
2307,0.03342,NGC 3660,ARX,170.8844965,-8.6585433,0.010999999940395355
2307,96.848042,J112338.63-083908.5,RX,170.9109723,-8.6523612,
22483,0.266718,MCG 2-30-017,NRX,175.5702955,14.0666009,0.020999999716877937
22485,177.41811,SDSS J214345.40-002150.6,Q,325.9391785,-0.3640707,2.617000102996826
11947,109.925133,LAMOSTJ140434.65+153010.0,Q,211.1444325,15.5028068,0.5899999737739563
11947,127.938678,SDSS J140433.82+153025.9,Q,211.1409481,15.50721,0.8410000205039978
11948,0.253427,UGC 9222,N,215.943,34.0170021,0.012000000104308128
11948,174.527092,SDSS J142332.30+340054.6,A,215.88459,34.015188,0.12300000339746475
22488,98.764765,WISEA J014433.90-415012.1,q,26.1413352,-41.8367062,0.8999999761581421
11949,158.781449,WISEA J154736.09+682409.8,q,236.9004173,68.4027469,0.20000000298023224
11951,145.064471,J002045.75+215104.0,X,5.1906663,21.8511288,2.0
2316,79.429407,J140326.39-060524.8,X,210.8599723,-6.0902223,
2316,139.201454,NGC 5427,NR,210.8585035,-6.0307467,0.008999999612569809
22493,106.740106,SDSS J085457.11+574139.4,Q,133.7379519,57.6942989,1.5080000162124634
2318,100.983339,SDSS J011306.66-001511.9,AX,18.2777674,-0.2533198,0.4410000145435333
2318,168.000505,SDSS J011309.30-001336.7,Q,18.2887692,-0.2268713,1.187999963760376
2319,89.62933,WISEA J085242.77-023517.3,q,133.1782751,-2.5881032,1.5
11953,128.596771,WISEA J051113.52-010557.3,q,77.8063435,-1.0992401,1.7000000476837158
22496,0.098729,UGC 8399,NR,200.4393784,31.2372347,0.024000000208616257
22496,82.216737,SDSS J132147.28+311532.8,Q,200.4470195,31.2591218,2.3589999675750732
22496,93.147824,SDSS J132152.31+311444.8,A,200.46797,31.245787,0.42100000381469727
2320,0.131416,IC 4374,BRX,211.874011,-27.0178588,0.02199999988079071
2320,132.027223,J140724.32-270254.4,X,211.8513336,-27.048457,0.10000000149011612
2320,141.084798,J140723.88-265907.2,X,211.8495027,-26.9853506,0.5
2320,143.597865,J140720.06-270206.0,X,211.8336112,-27.035,
11955,0.291092,MCG 6-25-006,AR,166.9981443,36.8722882,0.027000000700354576
22498,149.88504,SDSS J135314.65+002420.5,Q,208.3110739,0.4056547,2.6530001163482666
2322,101.253402,SDSS J113653.45+582346.7,Q,174.2227254,58.3963316,1.031000018119812
11956,141.370573,WISEA J115915.20-064434.7,q,179.8132782,-6.7428156,1.7999999523162842
2323,103.255068,WISEA J235325.59+075121.3,q,358.3566336,7.8559051,0.800000011920929
22500,174.65015,SDSS J170440.34+403032.9,Q,256.1681119,40.5091556,2.88700008392334
11957,79.298881,WISEA J130443.97-415017.6,q,196.1832106,-41.8382645,0.8999999761581421
2324,132.111035,WISEA J021638.22-111916.5,q,34.1597511,-11.3211705,1.7000000476837158
11958,146.141319,SDSS J161025.13+572837.2,Q,242.6046935,57.4770188,1.9079999923706055
2325,91.2962,WISEA J032608.89-173543.5,q,51.537065,-17.5954083,1.100000023841858
2326,126.82535,J000929.84-321820.9,X,2.374345,-32.3058115,
2326,129.120178,J000927.44-321518.4,X,2.3643612,-32.2551112,
2326,130.480012,J000931.44-321437.0,X,2.3810278,-32.2436112,
2326,137.803374,J000935.71-321854.4,X,2.398823,-32.3151337,
11961,71.706079,WISEA J202352.76-503757.8,q,305.9697938,-50.6327733,1.2000000476837158
22508,171.061097,WISEA J073724.56+193812.3,qX,114.3524107,19.6367691,2.4000000953674316
2327,129.59477,WISEA J031821.87-273507.1,q,49.5912213,-27.5852972,0.800000011920929
11963,74.927963,WISEA J023855.44+412656.6,q,39.7311607,41.4491422,1.399999976158142
2329,96.241604,SDSS J163424.64+213051.5,Q,248.6026857,21.5143323,1.4329999685287476
2329,154.816873,SDSS J163421.48+213002.7,Q,248.5894994,21.5007554,2.244999885559082
22511,163.473511,SDSS J104859.09+065647.0,qX,162.2462365,6.946408,1.0
22513,172.838657,SDSS J131222.36+534344.8,QR2,198.0931811,53.7290563,0.6380000114440918
11966,66.900124,SDSS J112046.23+321824.4,N,170.1926383,32.306809,0.12800000607967377
22514,45.586851,SDSS J162645.42+404148.4,QX,246.6892834,40.6967973,1.3880000114440918
22514,77.703538,SDSS J162651.95+404104.7,Q,246.7164866,40.6846502,0.890999972820282
11967,170.364573,SDSS J113715.77+550826.2,Q,174.3157096,55.1406178,0.6439999938011169
22515,90.192319,SDSS J170924.79+342539.2,QX,257.3533045,34.4275654,1.6519999504089355
22515,101.331676,J170929.84+342359.7,X,257.3743334,34.3999167,
22515,103.279178,SDSS J170928.55+342403.6,QX,257.3689496,34.4009984,1.5440000295639038
22515,154.017416,SDSS J170931.47+342811.0,qX,257.3811646,34.4697227,0.5
11968,178.448805,2QZ J115414.2+000515,K,178.5593242,0.0877479,0.36899998784065247
22516,55.813726,J171409.88+575847.2,X,258.5411945,57.9797778,
22516,74.14926,SBS 1713+580,AX,258.5484367,57.9761088,0.09300000220537186
22516,155.264476,SDSS J171413.39+575711.0,Q,258.5557835,57.9530645,1.253000020980835
22518,135.953285,WISEA J204417.27-304419.6,q,311.0719722,-30.7387861,0.20000000298023224
2337,0.192115,IC 719,AR,175.0771089,9.0098827,0.006000000052154064
2337,172.955709,SDSS J114018.51+085742.5,Q,175.0771319,8.9618168,1.9579999446868896
2338,98.331871,2QZ J120453.3-022420,N,181.2223334,-2.4055556,0.18199999630451202
2339,163.530237,SDSS J122124.36+043351.0,Q,185.3515139,4.5642008,3.11899995803833
22523,168.342695,SDSS J011133.25+351442.6,Q,17.8885704,35.2451689,1.3910000324249268
22524,150.276889,WISEA J023844.16+845043.1,q,39.6846153,84.8452073,2.700000047683716
2343,103.515874,J130743.54-192527.6,X,196.9314445,-19.4243334,
22525,156.769041,IC 1867,NRX,43.9676389,9.3117223,0.026000000536441803
22525,171.59473,J025553.64+091940.2,X,43.9735211,9.3278595,1.2999999523162842
2344,171.270177,WISEA J223718.28+103059.0,q,339.3261715,10.5164157,0.6000000238418579
11977,162.777057,SDSS J210605.22+074152.0,Q,316.5217747,7.6977831,1.9459999799728394
2345,128.371902,WISEA J234619.48-751834.6,q,356.5812253,-75.3096197,0.30000001192092896
22527,164.526116,WISEA J051729.51+051908.4,q,79.3730699,5.3191132,1.5
2346,121.579052,SDSS J003752.98+083946.1,QR,9.4707587,8.6628113,2.684000015258789
11980,139.034585,SDSS J083920.06+533520.8,Q,129.8336093,53.5891037,3.0789999961853027
2347,163.564561,SDSS J143011.88+361956.7,Q,217.5495072,36.3324258,1.5149999856948853
2350,0.17878,NGC 3862,ARX,176.2708711,19.6063189,0.02199999988079071
2350,175.639434,WISEA J114503.46+193328.3,q,176.2644276,19.5579356,1.7999999523162842
11983,109.747422,LAMOSTJ133307.61+343150.2,Q,203.2817377,34.5306067,2.2309999465942383
11983,156.378665,LAMOSTJ133322.13+343432.3,Q,203.3422082,34.5756303,1.2039999961853027
2351,102.07828,WISEA J232148.53+085254.9,q,350.4522601,8.8819222,1.0
11985,124.626142,SDSS J163805.69+415742.8,Q,249.5237329,41.9619183,2.815999984741211
11985,178.305702,SDSS J163759.23+415512.3,Q,249.4968263,41.9200889,1.7100000381469727
22536,0.20358,MCG -2-02-035,N,7.7240423,-9.2078395,0.019999999552965164
22537,156.458468,SDSS J010725.81+242854.0,Q,16.8575544,24.4817291,0.9490000009536743
2358,135.162841,Q 1307-1618,Q,197.4166166,-16.5683488,0.6880000233650208
2359,132.367533,SDSS J015854.42+245153.7,QX,29.7268101,24.8649131,2.121000051498413
22543,111.871355,SDSS J083634.24+103943.6,Q,129.1427004,10.6621434,2.5869998931884766
11990,109.840458,SDSS J233648.31+262900.8,QR,354.2012994,26.4835633,1.7239999771118164
2360,103.612624,SDSS J082400.30+210319.7,Q,126.0012663,21.0554821,1.6059999465942383
22544,102.617625,WISEA J124859.59-281225.7,q,192.2483616,-28.207107,0.30000001192092896
22545,76.724259,2SLAQ J135902.93+001314.6,N,209.7621924,0.2207171,0.032999999821186066
2362,81.214726,J100131.20+154640.2,X,150.38,15.7778334,
2362,109.568314,J100126.92+154800.5,X,150.3621998,15.8001587,0.30000001192092896
11993,175.050926,WISEA J031959.81-510344.7,q,49.9992212,-51.0624225,2.0
22548,141.427482,CGCG 166-5,NR,232.5673045,27.0975022,0.032999999821186066
22549,158.819068,WISEA J160500.64+492654.7,q,241.2526786,49.4485291,1.2999999523162842
2364,0.208164,NGC 2619,AR,129.3862284,28.7051994,0.012000000104308128
11996,178.341066,SDSS J113636.33+362731.8,Q,174.151382,36.4588356,2.1500000953674316
2365,0.491319,NGC 4581,N,189.5215428,1.4777499,0.006000000052154064
2365,101.653845,2QZ J123809.2+012718,Q,189.5385472,1.455373,1.5269999504089355
2365,159.85209,2QZ J123815.0+012940,Q,189.5625297,1.4947394,0.7730000019073486
22552,168.1903,SDSS J005450.72+305028.7,Q,13.7113323,30.841304,2.177000045776367
22553,77.889417,WISEA J014950.36+433036.3,q,27.4598424,43.5101093,2.4000000953674316
2367,49.435725,J103737.32-273628.1,X,159.4055,-27.6078121,1.2000000476837158
2367,114.350632,J103729.20-273616.8,X,159.3716667,-27.6046667,
2370,133.788996,WISEA J071849.56-625817.9,q,109.7065314,-62.9716575,0.8999999761581421
2371,170.146854,WISEA J141751.27-072416.9,q,214.4636496,-7.4046286,2.299999952316284
12001,71.349568,WISEA J015817.71-393324.7,qR,29.5738325,-39.556915,0.10000000149011612
2372,95.960151,WISEA J144504.44-135519.2,q,221.2684497,-13.9220335,0.800000011920929
12005,59.004125,SDSS J074026.48+204106.8,Q,115.1103377,20.6852369,1.6720000505447388
12005,128.129268,SDSS J074031.72+204357.9,Q,115.1321836,20.7327728,1.7630000114440918
22563,124.070796,J180938.04+582126.2,R,272.4085,58.3572778,
22563,172.244812,WISEA J180950.69+581951.4,q,272.4612453,58.3309499,1.100000023841858
12007,0.288682,MCG 7-22-039,AR,160.0024195,39.1222103,0.03099999949336052
2379,45.74143,SDSS J015257.19+124202.6,Q,28.2383193,12.7007318,3.48799991607666
2379,111.073498,SDSS J015253.22+124329.0,QR,28.221775,12.7247392,2.4760000705718994
22568,88.837297,SDSS J082904.51+553110.2,Q,127.2688153,55.5195214,1.3890000581741333
22568,101.281078,SDSS J082918.32+553259.0,Q,127.3263031,55.5497476,1.777999997138977
2380,134.665426,J023148.40-443000.6,X,37.9517001,-44.5001769,
12009,94.59728,J131829.64+043010.1,R,199.6235389,4.5028065,0.10000000149011612
22569,165.274946,SDSS J100517.61+053655.6,Q,151.3233958,5.6154525,2.183000087738037
22570,96.884294,J102645.57-031556.8,X,156.6899064,-3.2657804,
2384,78.053454,WISEA J145632.04+494154.3,qX,224.1335502,49.698393,0.20000000298023224
2384,179.769972,SDSS J145632.10+493904.1,qX,224.1338142,49.6511347,2.5
22572,123.704003,J164218.57+250651.2,X,250.5773889,25.1142223,
22572,165.075107,SDSS J164214.37+250654.5,qX,250.5599107,25.1151537,1.2999999523162842
22572,167.462454,J164213.88+250329.0,X,250.5578334,25.0580556,
12015,25.343296,J002123.77+223037.0,RX,5.349066,22.5102909,1.399999976158142
12015,40.775119,J002124.29+223005.4,X,5.3512223,22.5015,
12015,66.15022,SDSS J002120.81+223048.0,Q,5.3367176,22.5133401,1.8639999628067017
22575,155.909475,SDSS J223517.88+194033.2,Q,338.8245247,19.6759035,1.2309999465942383
2388,115.970124,LAMOSTJ081129.15+033647.1,QR,122.8714683,3.613088,0.4350000023841858
12016,175.251177,SDSS J005406.59+244742.5,Q,13.5274669,24.7951478,1.996000051498413
22576,164.433744,SDSS J230237.58+323317.5,Q,345.6566235,32.5548792,0.9480000138282776
22576,167.857341,SDSS J230240.48+323154.2,qX,345.6686751,32.5317306,1.0
2389,0.052302,ESO 386-34,N,224.0351254,-37.6478612,0.024000000208616257
22580,76.871079,SDSS J005737.44-050117.3,Q,14.4060438,-5.0214785,2.9830000400543213
22581,56.888224,SDSS J013502.30+335543.9,Q,23.759584,33.9288905,2.315000057220459
22581,174.29685,WISEA J013502.92+335808.1,q,23.7621981,33.9689296,0.10000000149011612
12018,125.057475,WISEA J100132.55+705735.5,qX,150.3856579,70.9598618,0.8999999761581421
2396,3.497635,NGC 5211,A,203.2718612,-1.0366667,0.012000000104308128
12021,0.245846,UGC 6100,ARX,165.3915233,45.6538723,0.028999999165534973
22586,174.907374,SDSS J073551.79+180536.9,Q,113.9658044,18.0936045,2.486999988555908
22588,51.708791,SDSS J094706.56+423201.1,qX,146.7773936,42.5336547,2.0999999046325684
2403,161.754173,WISEA J175155.46+243053.7,q,267.9810028,24.5149497,0.8999999761581421
22590,80.171991,PGC 2206105,NR,201.1511298,42.7839529,0.06700000166893005
22592,122.779435,SDSS J153547.97+123631.8,Q,233.949878,12.6088471,2.502000093460083
22592,160.254202,WISEA J153543.96+123850.0,q,233.9331538,12.6472469,1.0
22596,121.037281,SDSS J012337.32-003207.2,QX,20.9055145,-0.5353594,1.9950000047683716
12030,139.61991,SDSS J123205.55+101601.7,N,188.02315,10.26716,0.3659999966621399
12030,163.43739,J123220.59+101719.2,X,188.0857947,10.2886693,
12032,84.331351,J135358.32+401517.8,X,208.4930278,40.2549445,
