idx,subCl,spCl,e_zsp
31392,,,
3799,BROADLINE,GALAXY,2e-05
50263,,GALAXY,2e-05
64395,STARFORMING,GALAXY,2e-05
25089,STARFORMING,GALAXY,2e-05
8626,,GALAXY,2e-05
63016,AGN,GALAXY,1e-05
8783,,GALAXY,2e-05
2530,,GALAXY,2e-05
26764,,GALAXY,2e-05
78243,,GALAXY,2e-05
69553,,GALAXY,1e-05
52592,,GALAXY,3e-05
76082,,,
7887,,,
76230,STARFORMING,GALAXY,1e-05
30460,,GALAXY,3e-05
78436,STARFORMING,GALAXY,1e-05
27215,,,
53437,STARFORMING,GALAXY,2e-05
31774,,GALAXY,2e-05
69549,,GALAXY,2e-05
55367,STARFORMING,GALAXY,1e-05
732,,,
36200,,GALAXY,1e-05
4495,,,
61335,,GALAXY,2e-05
52593,AGN,GALAXY,2e-05
78355,,GALAXY,2e-05
22432,,,
78354,,,
22182,,GALAXY,2e-05
74941,,,
60372,,GALAXY,1e-05
61380,,GALAXY,1e-05
36751,,GALAXY,1e-05
55322,,GALAXY,1e-05
11360,,GALAXY,2e-05
18794,BROADLINE,GALAXY,1e-05
47528,STARFORMING,GALAXY,1e-05
34742,STARFORMING,GALAXY,1e-05
7697,,,
74982,STARFORMING,GALAXY,1e-05
14237,,,
24341,,GALAXY,2e-05
70961,STARFORMING,GALAXY,2e-05
78326,,GALAXY,2e-05
65044,,GALAXY,3e-05
16448,,GALAXY,2e-05
48775,STARFORMING,GALAXY,1e-05
71077,STARFORMING,GALAXY,1e-05
78318,,GALAXY,3e-05
24229,,GALAXY,3e-05
7039,,GALAXY,4e-05
24337,,GALAXY,1e-05
48720,STARFORMING,GALAXY,1e-05
41614,,,
48745,STARFORMING,GALAXY,1e-05
76072,STARFORMING,GALAXY,1e-05
75748,STARBURST,GALAXY,0.0
56345,STARFORMING,GALAXY,2e-05
69563,,,
11304,,,
25040,AGN,GALAXY,1e-05
76167,STARFORMING,GALAXY,1e-05
32880,STARFORMING,GALAXY,1e-05
22111,,GALAXY,3e-05
75780,,GALAXY,2e-05
7071,,GALAXY,2e-05
12941,STARFORMING,GALAXY,1e-05
41579,,GALAXY,1e-05
75743,,,
9327,BROADLINE,GALAXY,1e-05
5955,AGN,GALAXY,1e-05
12945,,,
25143,,,
4262,,,
8185,BROADLINE,GALAXY,2e-05
76177,,,
32243,,GALAXY,3e-05
35823,,GALAXY,3e-05
25421,,GALAXY,2e-05
48697,,GALAXY,4e-05
47610,,GALAXY,3e-05
31726,STARFORMING,GALAXY,1e-05
36734,,GALAXY,1e-05
76200,STARBURST,GALAXY,1e-05
70918,,GALAXY,2e-05
14253,,,
36125,,GALAXY,1e-05
71755,,,
14266,,GALAXY,3e-05
34878,,GALAXY,2e-05
5464,AGN,GALAXY,1e-05
34719,,GALAXY,1e-05
16525,,,
12413,,GALAXY,3e-05
41650,,GALAXY,1e-05
7871,,GALAXY,2e-05
43341,,GALAXY,2e-05
69436,,,
55275,STARFORMING,GALAXY,1e-05
53424,,GALAXY,2e-05
14245,,,
5582,,GALAXY,2e-05
60326,,GALAXY,1e-05
2442,,GALAXY,2e-05
2409,,,
7165,,GALAXY,1e-05
61540,,GALAXY,1e-05
47561,AGN,GALAXY,1e-05
43480,STARFORMING,GALAXY,2e-05
60385,,,
41702,,GALAXY,3e-05
11359,STARFORMING,GALAXY,1e-05
60310,,,
7166,,GALAXY,1e-05
41627,,GALAXY,2e-05
70824,STARFORMING,GALAXY,1e-05
75872,,GALAXY,2e-05
61304,STARBURST,GALAXY,1e-05
47495,,GALAXY,2e-05
61957,STARFORMING,GALAXY,2e-05
70943,,,
43473,,,
3763,,GALAXY,3e-05
76007,,GALAXY,1e-05
75917,,GALAXY,2e-05
69568,STARFORMING,GALAXY,1e-05
41630,,GALAXY,1e-05
15381,BROADLINE,GALAXY,1e-05
4474,,GALAXY,3e-05
12186,,GALAXY,3e-05
26565,,GALAXY,3e-05
69466,,,
25412,,GALAXY,1e-05
60312,,GALAXY,2e-05
767,,GALAXY,2e-05
10069,STARFORMING,GALAXY,2e-05
29124,,GALAXY,3e-05
56365,STARFORMING,GALAXY,1e-05
13197,,,
27220,,GALAXY,3e-05
61505,STARFORMING,GALAXY,1e-05
6822,,,
8191,,GALAXY,2e-05
69600,,GALAXY,4e-05
695,,GALAXY,2e-05
8027,,GALAXY,1e-05
36237,STARFORMING,GALAXY,2e-05
52758,STARFORMING,GALAXY,1e-05
61081,,,
48362,,GALAXY,2e-05
22473,,,
43734,,,
35960,,GALAXY,2e-05
61781,,,
70046,STARFORMING,GALAXY,2e-05
61095,,GALAXY,1e-05
76761,STARFORMING,GALAXY,1e-05
2328,,,
56003,,,
70033,STARFORMING,GALAXY,1e-05
7751,,GALAXY,2e-05
26616,BROADLINE,GALAXY,2e-05
12770,,GALAXY,2e-05
43743,STARFORMING,GALAXY,1e-05
55947,,,
42708,,GALAXY,4e-05
77411,STARFORMING,GALAXY,1e-05
42711,,GALAXY,3e-05
21647,,,
27008,,GALAXY,3e-05
76862,STARFORMING,GALAXY,1e-05
19554,,GALAXY,2e-05
29172,,,
64568,STARFORMING,GALAXY,1e-05
21184,STARFORMING,GALAXY,2e-05
52894,,,
76830,STARFORMING,GALAXY,1e-05
76829,,GALAXY,3e-05
75237,STARFORMING,GALAXY,1e-05
77513,STARFORMING,GALAXY,1e-05
24543,,GALAXY,2e-05
77572,,GALAXY,1e-05
26676,,GALAXY,2e-05
71311,,,
16489,,,
7971,,GALAXY,2e-05
12560,,,
69951,,,
48409,,,
64356,STARFORMING,GALAXY,1e-05
19709,,GALAXY,1e-05
71553,,,
76658,,,
76657,,,
44002,,GALAXY,3e-05
42814,STARFORMING,GALAXY,1e-05
6889,,GALAXY,3e-05
76754,STARFORMING,GALAXY,1e-05
17888,,GALAXY,3e-05
56045,,GALAXY,2e-05
70023,STARFORMING,GALAXY,1e-05
24557,,,
77526,BROADLINE,GALAXY,1e-05
70478,STARFORMING,GALAXY,1e-05
2517,,GALAXY,2e-05
75219,STARFORMING,GALAXY,1e-05
64383,STARBURST,GALAXY,1e-05
53275,,GALAXY,6e-05
64378,,GALAXY,4e-05
70008,,GALAXY,2e-05
36360,,GALAXY,2e-05
48386,,,
77543,STARFORMING,GALAXY,2e-05
61785,,,
2820,,GALAXY,2e-05
52913,STARFORMING,GALAXY,2e-05
48395,STARFORMING,GALAXY,1e-05
6012,,GALAXY,3e-05
76703,,GALAXY,2e-05
32209,STARFORMING,GALAXY,2e-05
42797,STARFORMING,GALAXY,1e-05
42818,,GALAXY,2e-05
60778,,GALAXY,1e-05
61730,STARFORMING,GALAXY,1e-05
53298,,,
55794,STARFORMING,GALAXY,1e-05
77062,STARFORMING,GALAXY,2e-05
42223,AGN,GALAXY,1e-05
7132,,GALAXY,1e-05
77218,,GALAXY,1e-05
70343,,GALAXY,2e-05
60971,,GALAXY,2e-05
31910,,,
15509,,GALAXY,3e-05
42364,,GALAXY,2e-05
60862,,GALAXY,2e-05
60980,,GALAXY,2e-05
60855,,GALAXY,4e-05
48226,STARFORMING,GALAXY,1e-05
61696,STARFORMING,GALAXY,1e-05
48122,,GALAXY,2e-05
55759,,GALAXY,4e-05
27044,STARFORMING,GALAXY,1e-05
9190,,GALAXY,2e-05
11441,,,
77134,STARFORMING,GALAXY,1e-05
9188,,GALAXY,4e-05
13223,,GALAXY,3e-05
77159,STARFORMING,GALAXY,1e-05
71392,STARFORMING,GALAXY,1e-05
16940,,GALAXY,5e-05
14433,,,
7120,,GALAXY,2e-05
64459,STARFORMING,GALAXY,1e-05
60922,STARFORMING,GALAXY,2e-05
55130,,GALAXY,2e-05
77167,STARFORMING,GALAXY,1e-05
47216,,GALAXY,2e-05
22488,,GALAXY,3e-05
36007,STARFORMING,GALAXY,2e-05
77177,,GALAXY,2e-05
42244,,GALAXY,2e-05
32820,,,
3681,,GALAXY,4e-05
60898,,GALAXY,2e-05
2353,STARFORMING,GALAXY,1e-05
17953,STARFORMING,GALAXY,1e-05
42391,,GALAXY,3e-05
48279,AGN,GALAXY,1e-05
31867,,GALAXY,2e-05
32827,,GALAXY,5e-05
48290,,GALAXY,3e-05
6944,,GALAXY,2e-05
61680,,,
1224,,GALAXY,3e-05
42569,,,
55733,STARFORMING,GALAXY,2e-05
12562,,GALAXY,3e-05
75310,STARFORMING,GALAXY,2e-05
26628,STARFORMING,GALAXY,1e-05
24614,STARFORMING,GALAXY,1e-05
22500,,GALAXY,3e-05
63835,,,
24605,,GALAXY,4e-05
11338,,GALAXY,3e-05
43745,,,
77381,STARFORMING,GALAXY,1e-05
64526,,GALAXY,1e-05
42632,,GALAXY,1e-05
4403,,GALAXY,2e-05
4359,,GALAXY,2e-05
60842,,GALAXY,1e-05
17817,,,
27089,,GALAXY,1e-05
10636,STARFORMING,GALAXY,3e-05
61007,STARBURST,GALAXY,1e-05
6939,,GALAXY,4e-05
16404,,GALAXY,3e-05
47180,,,
28919,,GALAXY,2e-05
17725,,,
70202,,GALAXY,1e-05
47250,,GALAXY,2e-05
36519,,GALAXY,2e-05
8048,STARFORMING,GALAXY,2e-05
6043,,GALAXY,3e-05
31877,,GALAXY,1e-05
27040,,,
43758,,GALAXY,2e-05
48101,,GALAXY,3e-05
77321,,,
42589,,,
16781,AGN,GALAXY,2e-05
52729,,,
29158,STARFORMING,GALAXY,2e-05
9314,,GALAXY,5e-05
64254,,GALAXY,2e-05
76395,,,
75691,,,
43577,,GALAXY,3e-05
11024,,GALAXY,1e-05
53039,,GALAXY,1e-05
47443,,GALAXY,1e-05
47045,,,
16888,,GALAXY,3e-05
32017,,GALAXY,3e-05
61259,,GALAXY,2e-05
63713,,GALAXY,2e-05
17983,,GALAXY,2e-05
11353,,GALAXY,4e-05
61261,STARFORMING,GALAXY,2e-05
70741,,,
70746,STARBURST,GALAXY,1e-05
30404,,GALAXY,3e-05
55240,STARFORMING,GALAXY,1e-05
60498,STARBURST,GALAXY,1e-05
70721,STARFORMING,GALAXY,1e-05
18814,,GALAXY,2e-05
44096,,GALAXY,2e-05
5984,,GALAXY,2e-05
16424,STARFORMING,GALAXY,1e-05
19575,,GALAXY,1e-05
818,BROADLINE,GALAXY,1e-05
64279,,GALAXY,2e-05
2472,,GALAXY,2e-05
55580,,GALAXY,3e-05
24416,,,
42985,STARFORMING,GALAXY,3e-05
52688,,GALAXY,2e-05
2866,,,
3622,,,
61598,STARFORMING,GALAXY,2e-05
60519,STARFORMING,GALAXY,1e-05
43587,,GALAXY,2e-05
55576,,GALAXY,2e-05
77890,,GALAXY,1e-05
35899,,GALAXY,2e-05
47038,STARFORMING,GALAXY,2e-05
65029,,,
43532,,,
24359,,,
34681,STARFORMING,GALAXY,1e-05
55492,STARFORMING,GALAXY,1e-05
43077,,GALAXY,3e-05
76286,,GALAXY,2e-05
10378,,GALAXY,3e-05
6080,BROADLINE,GALAXY,2e-05
47458,STARFORMING,GALAXY,1e-05
16475,STARFORMING,GALAXY,1e-05
78027,,,
44170,,GALAXY,1e-05
43083,,GALAXY,3e-05
19654,,GALAXY,3e-05
61300,,GALAXY,2e-05
19765,,GALAXY,2e-05
17844,,GALAXY,2e-05
78038,,GALAXY,2e-05
15604,BROADLINE,GALAXY,2e-05
60457,,GALAXY,1e-05
43087,,GALAXY,3e-05
69708,,,
32231,,GALAXY,1e-05
48586,,GALAXY,4e-05
43033,,,
56188,STARFORMING,GALAXY,1e-05
77955,STARBURST,GALAXY,1e-05
64234,,,
69694,,,
54951,,GALAXY,2e-05
28823,,GALAXY,3e-05
27200,,GALAXY,3e-05
7926,,GALAXY,3e-05
47778,,,
53419,STARFORMING,GALAXY,1e-05
21227,,GALAXY,3e-05
69676,,GALAXY,2e-05
33057,STARFORMING,GALAXY,1e-05
31792,,GALAXY,3e-05
11380,,,
71692,STARFORMING,GALAXY,1e-05
70786,,,
6847,,,
22445,,GALAXY,2e-05
19906,AGN,GALAXY,2e-05
64300,,GALAXY,2e-05
56140,,GALAXY,1e-05
75136,STARFORMING,GALAXY,1e-05
54994,,GALAXY,1e-05
17746,,GALAXY,2e-05
60637,,,
47341,,GALAXY,1e-05
60622,,GALAXY,1e-05
16485,,GALAXY,1e-05
19722,,GALAXY,1e-05
11473,,GALAXY,2e-05
11008,,GALAXY,1e-05
7148,,GALAXY,3e-05
3638,,GALAXY,3e-05
63737,,,
70570,STARFORMING,GALAXY,2e-05
44060,STARFORMING,GALAXY,2e-05
7090,,GALAXY,2e-05
13231,,GALAXY,3e-05
24503,STARFORMING,GALAXY,2e-05
15560,STARFORMING,GALAXY,1e-05
2500,,GALAXY,2e-05
42120,,GALAXY,3e-05
61128,,GALAXY,3e-05
47965,STARFORMING,GALAXY,1e-05
10393,,,
77640,,GALAXY,2e-05
12571,,GALAXY,2e-05
43662,,GALAXY,2e-05
76634,STARFORMING,GALAXY,1e-05
77646,,,
71575,STARFORMING,GALAXY,1e-05
4433,,GALAXY,1e-05
30350,,GALAXY,1e-05
13430,,GALAXY,2e-05
21834,,GALAXY,3e-05
11471,,GALAXY,3e-05
69923,,GALAXY,2e-05
47114,,,
75572,,,
47317,STARFORMING,GALAXY,1e-05
69869,,,
47382,,,
24893,BROADLINE,GALAXY,1e-05
18985,,,
53235,STARFORMING,GALAXY,1e-05
61850,,,
19886,,GALAXY,3e-05
24431,STARFORMING,GALAXY,1e-05
2857,,GALAXY,2e-05
41976,,,
52695,STARFORMING,GALAXY,1e-05
53002,STARFORMING,GALAXY,1e-05
63967,,,
64732,STARFORMING,GALAXY,1e-05
25187,STARFORMING,GALAXY,1e-05
77808,STARBURST,GALAXY,1e-05
12086,,,
1476,,GALAXY,1e-05
64738,STARFORMING,GALAXY,1e-05
34404,BROADLINE,GALAXY,1e-05
75071,STARFORMING,GALAXY,1e-05
36283,BROADLINE,GALAXY,2e-05
20709,BROADLINE,GALAXY,1e-05
69793,STARBURST,GALAXY,1e-05
31810,,,
42911,,GALAXY,1e-05
70610,,,
48470,,GALAXY,2e-05
6876,,GALAXY,1e-05
69833,,GALAXY,2e-05
75626,,,
42021,,GALAXY,2e-05
42013,STARBURST,GALAXY,1e-05
17931,,GALAXY,4e-05
36310,,GALAXY,2e-05
20977,,GALAXY,3e-05
60580,,GALAXY,1e-05
1292,,GALAXY,1e-05
47894,,,
31987,,GALAXY,2e-05
76525,,GALAXY,2e-05
44070,STARFORMING,GALAXY,1e-05
9069,,GALAXY,3e-05
38471,,,
49965,,GALAXY,2e-05
80552,STARFORMING,GALAXY,1e-05
57267,,,
45615,,GALAXY,2e-05
4713,BROADLINE,GALAXY,3e-05
33332,,GALAXY,3e-05
4711,,GALAXY,4e-05
35538,AGN,GALAXY,2e-05
80519,STARFORMING,GALAXY,1e-05
22676,,,
56396,,GALAXY,2e-05
13903,,GALAXY,3e-05
45614,,,
18588,,GALAXY,3e-05
8805,,GALAXY,3e-05
30810,,GALAXY,4e-05
82205,STARBURST,GALAXY,1e-05
45601,BROADLINE,GALAXY,2e-05
39671,,GALAXY,2e-05
80585,STARBURST,GALAXY,1e-05
20200,,GALAXY,2e-05
82215,,GALAXY,5e-05
59270,,GALAXY,1e-05
63095,STARFORMING,GALAXY,1e-05
72431,STARFORMING,GALAXY,1e-05
59290,,GALAXY,3e-05
74027,STARBURST,GALAXY,1e-05
20382,,,
67948,STARFORMING,GALAXY,1e-05
57229,,GALAXY,3e-05
10492,,GALAXY,1e-05
17191,AGN,GALAXY,1e-05
30997,,,
28133,STARFORMING,GALAXY,1e-05
10852,,GALAXY,2e-05
37384,,GALAXY,2e-05
63392,STARFORMING,GALAXY,1e-05
4702,STARFORMING,GALAXY,1e-05
28531,,GALAXY,2e-05
17386,,GALAXY,2e-05
18145,AGN,GALAXY,1e-05
18587,,,
65604,,,
80502,,,
58484,,,
11117,,,
4093,,GALAXY,4e-05
80475,STARFORMING,GALAXY,1e-05
49934,,GALAXY,3e-05
59311,,GALAXY,3e-05
59315,,GALAXY,1e-05
80460,,GALAXY,1e-05
22936,,GALAXY,2e-05
67743,STARFORMING,GALAXY,1e-05
59161,,GALAXY,2e-05
17214,,GALAXY,3e-05
73920,,GALAXY,2e-05
32412,AGN,GALAXY,1e-05
25961,STARFORMING,GALAXY,1e-05
65681,STARFORMING,GALAXY,1e-05
4722,,GALAXY,3e-05
23326,,GALAXY,2e-05
59192,STARFORMING,GALAXY,1e-05
73935,,GALAXY,1e-05
15162,,GALAXY,2e-05
50048,,,
28497,,GALAXY,4e-05
38526,,GALAXY,2e-05
50077,,GALAXY,2e-05
66906,STARBURST,GALAXY,1e-05
67691,BROADLINE,GALAXY,2e-05
53923,,GALAXY,2e-05
33652,,,
38547,,,
39523,,GALAXY,2e-05
20368,,,
10788,,GALAXY,2e-05
73432,AGN,GALAXY,1e-05
65714,,GALAXY,1e-05
82148,,GALAXY,2e-05
39539,STARFORMING,GALAXY,1e-05
65698,STARFORMING,GALAXY,1e-05
50092,,GALAXY,2e-05
13700,,GALAXY,2e-05
23344,BROADLINE,GALAXY,2e-05
27822,,GALAXY,4e-05
82182,STARBURST,GALAXY,0.0
39622,,,
9416,,GALAXY,1e-05
67811,,GALAXY,2e-05
9002,,,
58503,,GALAXY,2e-05
39626,,,
57321,,GALAXY,2e-05
21139,,GALAXY,4e-05
21428,STARFORMING,GALAXY,2e-05
31473,,GALAXY,3e-05
10296,,GALAXY,1e-05
59239,,,
4718,,GALAXY,4e-05
9391,,GALAXY,3e-05
9961,AGN,GALAXY,1e-05
80696,STARFORMING,GALAXY,1e-05
30821,BROADLINE,GALAXY,1e-05
32668,,,
62468,AGN,GALAXY,1e-05
80692,STARFORMING,GALAXY,1e-05
51498,,GALAXY,3e-05
80675,,GALAXY,4e-05
20480,,GALAXY,3e-05
32669,STARFORMING,GALAXY,1e-05
8568,,,
80655,STARFORMING,GALAXY,1e-05
80654,,GALAXY,2e-05
73967,,GALAXY,3e-05
39608,,GALAXY,4e-05
57206,,GALAXY,2e-05
12303,,GALAXY,2e-05
33982,,GALAXY,3e-05
38366,,,
22655,,GALAXY,6e-05
22905,,,
82384,STARFORMING,GALAXY,1e-05
59476,,,
20145,STARFORMING,GALAXY,2e-05
82396,STARBURST,GALAXY,1e-05
40141,,GALAXY,2e-05
29376,,GALAXY,2e-05
65538,,GALAXY,1e-05
16124,,GALAXY,3e-05
62349,,GALAXY,1e-05
21780,,GALAXY,2e-05
80135,STARFORMING,GALAXY,1e-05
25679,,,
7565,,,
80195,,,
126,,GALAXY,1e-05
44932,,GALAXY,2e-05
54540,,GALAXY,1e-05
31527,STARFORMING,GALAXY,3e-05
13114,,GALAXY,2e-05
53690,BROADLINE,GALAXY,1e-05
20152,,GALAXY,3e-05
40101,STARFORMING,GALAXY,1e-05
80149,STARBURST,GALAXY,1e-05
46514,,GALAXY,1e-05
58439,BROADLINE,GALAXY,1e-05
5726,,,
30748,,,
45656,,GALAXY,2e-05
21039,,GALAXY,1e-05
25675,,GALAXY,2e-05
65507,STARFORMING,GALAXY,1e-05
66718,STARFORMING,GALAXY,1e-05
10481,BROADLINE,GALAXY,2e-05
40210,,GALAXY,3e-05
58389,,,
68226,,GALAXY,2e-05
57035,,,
65493,,,
49714,STARFORMING,GALAXY,1e-05
57022,,GALAXY,2e-05
45673,STARFORMING,GALAXY,2e-05
9028,,,
62304,STARFORMING,GALAXY,1e-05
72267,,GALAXY,3e-05
4104,BROADLINE,GALAXY,2e-05
13990,,GALAXY,2e-05
68183,,GALAXY,2e-05
40165,,GALAXY,3e-05
3970,,,
58394,,GALAXY,2e-05
18437,,GALAXY,1e-05
21899,STARFORMING,GALAXY,2e-05
23545,,GALAXY,1e-05
27688,,,
40182,STARFORMING,GALAXY,2e-05
34014,BROADLINE,GALAXY,2e-05
31244,,,
63072,,,
59500,,GALAXY,2e-05
57949,,GALAXY,3e-05
39516,AGN,GALAXY,2e-05
31023,,GALAXY,2e-05
6615,,GALAXY,4e-05
511,,GALAXY,2e-05
9385,,GALAXY,3e-05
57182,STARFORMING,GALAXY,1e-05
27749,AGN,GALAXY,1e-05
13934,,GALAXY,2e-05
80349,STARFORMING,GALAXY,1e-05
63408,AGN,GALAXY,1e-05
80336,,GALAXY,2e-05
39898,,GALAXY,2e-05
74099,STARFORMING,GALAXY,1e-05
39900,,GALAXY,3e-05
6201,,,
51943,STARBURST,GALAXY,1e-05
8517,,GALAXY,3e-05
15846,,,
57195,,,
59355,STARFORMING,GALAXY,1e-05
38406,,GALAXY,2e-05
12256,,GALAXY,3e-05
80381,,GALAXY,1e-05
67988,AGN,GALAXY,1e-05
509,,GALAXY,4e-05
10171,,,
27752,,GALAXY,2e-05
44933,BROADLINE,GALAXY,1e-05
27739,,GALAXY,2e-05
8504,,,
40050,AGN,GALAXY,2e-05
80247,STARFORMING,GALAXY,1e-05
31526,,,
10859,STARFORMING,GALAXY,1e-05
18619,,,
74126,,GALAXY,2e-05
25978,,GALAXY,3e-05
59420,,,
20814,STARBURST,GALAXY,1e-05
59421,,GALAXY,3e-05
35573,,GALAXY,2e-05
65553,STARFORMING,GALAXY,2e-05
6200,,GALAXY,3e-05
26337,STARFORMING,GALAXY,2e-05
28326,STARFORMING,GALAXY,1e-05
20159,,,
80263,,GALAXY,2e-05
82344,,GALAXY,1e-05
35571,,GALAXY,3e-05
72336,STARBURST,GALAXY,1e-05
30757,,GALAXY,2e-05
22908,STARFORMING,GALAXY,2e-05
37350,,GALAXY,1e-05
27735,,,
37346,BROADLINE,GALAXY,2e-05
26335,,GALAXY,2e-05
57143,STARFORMING,GALAXY,1e-05
40039,,,
59404,,GALAXY,1e-05
82351,STARFORMING,GALAXY,1e-05
31429,,GALAXY,2e-05
39513,STARFORMING,GALAXY,2e-05
62491,,,
73497,,GALAXY,2e-05
62651,,,
29677,,GALAXY,2e-05
17283,STARFORMING,GALAXY,2e-05
81871,AGN,GALAXY,1e-05
45409,STARFORMING,GALAXY,2e-05
50422,,,
51679,,GALAXY,2e-05
65940,STARBURST,GALAXY,1e-05
15961,,GALAXY,2e-05
45534,,,
33403,,,
50659,STARFORMING,GALAXY,2e-05
51674,,GALAXY,2e-05
81852,STARFORMING,GALAXY,0.0
39055,,,
53860,STARFORMING,GALAXY,1e-05
67268,,,
8757,,GALAXY,2e-05
30897,,GALAXY,1e-05
14998,,GALAXY,2e-05
81497,STARBURST,GALAXY,1e-05
23140,,GALAXY,1e-05
73626,,,
6255,,GALAXY,2e-05
58844,,GALAXY,2e-05
50657,,GALAXY,3e-05
73666,STARFORMING,GALAXY,1e-05
39172,,GALAXY,3e-05
8767,,GALAXY,2e-05
67068,,,
32608,,GALAXY,2e-05
6515,,GALAXY,1e-05
27921,,,
81298,STARFORMING,GALAXY,1e-05
62746,,,
4771,,GALAXY,1e-05
73480,,GALAXY,1e-05
20278,,GALAXY,2e-05
51726,STARFORMING,GALAXY,1e-05
46139,STARFORMING,GALAXY,2e-05
37646,,GALAXY,3e-05
81396,STARFORMING,GALAXY,1e-05
67332,,GALAXY,2e-05
12274,,GALAXY,2e-05
72682,,GALAXY,2e-05
39140,,GALAXY,3e-05
45397,AGN,GALAXY,3e-05
45396,,GALAXY,3e-05
23166,STARFORMING,GALAXY,1e-05
67342,,GALAXY,2e-05
33785,,,
8871,,GALAXY,1e-05
20290,,,
57782,,GALAXY,2e-05
81522,STARFORMING,GALAXY,1e-05
46172,,,
81678,,,
58743,,GALAXY,3e-05
23070,,,
3161,,,
35143,BROADLINE,GALAXY,2e-05
81669,STARFORMING,GALAXY,1e-05
31344,STARFORMING,GALAXY,1e-05
262,,,
58752,,GALAXY,2e-05
57676,,GALAXY,4e-05
13329,,GALAXY,3e-05
29488,,,
13763,BROADLINE,GALAXY,3e-05
73516,STARFORMING,GALAXY,1e-05
37701,,GALAXY,2e-05
81761,STARFORMING,GALAXY,1e-05
28398,STARFORMING,GALAXY,1e-05
253,,GALAXY,3e-05
81724,,GALAXY,2e-05
51615,,,
81714,STARFORMING,GALAXY,1e-05
67119,,GALAXY,1e-05
66035,,GALAXY,2e-05
67151,STARFORMING,GALAXY,2e-05
4819,,GALAXY,3e-05
38890,,GALAXY,2e-05
50628,,GALAXY,2e-05
9795,,,
50575,,GALAXY,3e-05
81767,,,
20327,,,
21737,,GALAXY,2e-05
23101,AGN,GALAXY,2e-05
45445,STARFORMING,GALAXY,2e-05
31315,AGN,GALAXY,1e-05
38832,,GALAXY,3e-05
46149,,,
67243,AGN,GALAXY,2e-05
67248,,,
32455,STARFORMING,GALAXY,1e-05
46235,,,
20330,,GALAXY,3e-05
73564,,,
23029,AGN,GALAXY,2e-05
38979,,GALAXY,2e-05
17280,STARBURST,GALAXY,1e-05
37697,,,
66008,STARFORMING,GALAXY,1e-05
66005,STARFORMING,GALAXY,2e-05
12513,,GALAXY,3e-05
11867,,GALAXY,3e-05
23088,,,
3154,,GALAXY,2e-05
35140,,GALAXY,3e-05
11782,,GALAXY,4e-05
11753,STARFORMING,GALAXY,3e-05
51543,,,
73835,STARFORMING,GALAXY,1e-05
14944,,GALAXY,2e-05
57473,STARFORMING,GALAXY,1e-05
30940,,GALAXY,1e-05
10212,STARFORMING,GALAXY,1e-05
50744,STARFORMING,GALAXY,1e-05
50171,,,
28076,,GALAXY,4e-05
63313,,GALAXY,2e-05
73824,,,
23270,,GALAXY,1e-05
80997,STARBURST,GALAXY,0.0
57495,,GALAXY,2e-05
65786,STARFORMING,GALAXY,2e-05
65781,AGN,GALAXY,1e-05
81040,STARFORMING,GALAXY,1e-05
39449,,GALAXY,3e-05
73459,,GALAXY,2e-05
22971,STARFORMING,GALAXY,1e-05
54371,BROADLINE,GALAXY,1e-05
21496,,GALAXY,2e-05
63289,,,
4848,,GALAXY,3e-05
54355,,GALAXY,2e-05
38645,,,
21908,,GALAXY,1e-05
39968,STARFORMING,GALAXY,1e-05
45151,,GALAXY,3e-05
30955,,GALAXY,4e-05
28355,,,
53768,,GALAXY,2e-05
50798,AGN,GALAXY,2e-05
9698,STARFORMING,GALAXY,2e-05
67653,,GALAXY,2e-05
4850,,GALAXY,2e-05
3072,,GALAXY,1e-05
33891,,,
14936,,GALAXY,1e-05
50804,,GALAXY,2e-05
39940,STARFORMING,GALAXY,1e-05
3433,,,
11184,,GALAXY,2e-05
50162,,,
65760,,GALAXY,2e-05
72524,,GALAXY,1e-05
50161,STARBURST,GALAXY,0.0
67616,,GALAXY,2e-05
23274,,GALAXY,2e-05
17409,,GALAXY,2e-05
50763,,,
16582,AGN,GALAXY,1e-05
50784,STARBURST,GALAXY,1e-05
28360,,,
19332,,GALAXY,3e-05
62493,,GALAXY,2e-05
18120,,GALAXY,5e-05
39431,BROADLINE,GALAXY,1e-05
16197,,GALAXY,2e-05
8960,,GALAXY,3e-05
81945,AGN,GALAXY,2e-05
22712,BROADLINE,GALAXY,1e-05
13828,,,
72837,STARFORMING,GALAXY,1e-05
62591,,GALAXY,2e-05
81205,STARFORMING,GALAXY,1e-05
73727,,GALAXY,1e-05
57540,,GALAXY,3e-05
50293,STARFORMING,GALAXY,1e-05
58966,STARFORMING,GALAXY,1e-05
3414,,GALAXY,2e-05
81189,AGN,GALAXY,1e-05
23192,BROADLINE,GALAXY,1e-05
63235,,,
51737,,GALAXY,2e-05
18119,,GALAXY,2e-05
66087,STARFORMING,GALAXY,1e-05
57556,STARBURST,GALAXY,1e-05
73710,BROADLINE,GALAXY,1e-05
73477,STARFORMING,GALAXY,1e-05
50700,STARBURST,GALAXY,1e-05
39256,,,
81238,,,
39263,,GALAXY,2e-05
72644,,,
45545,BROADLINE,GALAXY,1e-05
4766,,GALAXY,1e-05
50234,,GALAXY,3e-05
45260,,,
54208,,GALAXY,2e-05
23224,,GALAXY,2e-05
45248,,GALAXY,3e-05
50722,,GALAXY,1e-05
81107,STARBURST,GALAXY,0.0
