pair_id,field_kind,field_index,is_catalogued_companion,name,type,z,offset_arcmin
NGC2639-QSOs,control,1,False,SDSS J083926.48+513109.1,Q,0.8759999871253967,4.935168946885223
NGC2639-QSOs,control,2,False,SDSS J083410.63+503518.7,Q,0.5590000152587891,3.8997107632078167
NGC2639-QSOs,control,2,False,SDSS J083416.13+503259.4,Q,1.4910000562667847,4.096364080215134
NGC2639-QSOs,control,2,False,SDSS J083422.88+503054.1,Q,1.0850000381469727,5.2450902050015875
NGC2639-QSOs,control,2,False,SDSS J083456.46+503933.4,Q,1.6720000505447388,5.081065202144125
NGC2639-QSOs,control,3,False,SDSS J085228.50+501320.3,QR2,0.8370000123977661,5.117773647228057
NGC2639-QSOs,control,3,False,SDSS J085319.42+501416.1,Q,2.203000068664551,3.1904330075628535
NGC2639-QSOs,control,4,False,SDSS J084418.77+484214.9,Q,1.465000033378601,5.3777535243032295
NGC2639-QSOs,control,4,False,SDSS J084424.61+484145.3,Q,1.5089999437332153,4.548298115200645
NGC2639-QSOs,control,4,False,SDSS J084430.66+483946.9,Q,2.5399999618530273,4.708233347959849
NGC2639-QSOs,control,4,False,SDSS J084433.54+483941.0,Q,1.7020000219345093,4.458580701411247
NGC2639-QSOs,control,4,False,SDSS J084443.70+484752.8,Q,1.4839999675750732,4.9360483224978315
NGC2639-QSOs,control,4,False,SDSS J084516.65+484720.0,Q,1.559999942779541,5.994703698692448
NGC2639-QSOs,control,5,False,SDSS J085015.61+511537.0,Q,1.9179999828338623,5.1484911672186
NGC2639-QSOs,control,5,False,SDSS J085034.04+511303.7,Q,1.4040000438690186,1.314249560398559
NGC2639-QSOs,control,5,False,SDSS J085042.81+511153.7,QX,2.5329999923706055,0.5952451217606304
NGC2639-QSOs,control,5,False,SDSS J085051.18+510636.3,Q,3.513000011444092,5.729747559617565
NGC2639-QSOs,control,5,False,SDSS J085057.92+511128.9,Q,1.6349999904632568,2.998788484797583
NGC2639-QSOs,control,6,False,SDSS J085149.99+492920.7,Q,3.571000099182129,0.3235014227606353
NGC2639-QSOs,control,7,False,SDSS J084308.30+514511.0,Q,1.2690000534057617,4.426660470336222
NGC2639-QSOs,control,7,False,SDSS J084328.61+514331.3,Q,1.6490000486373901,1.2219740284620877
NGC2639-QSOs,control,7,False,SDSS J084329.63+514638.7,Q,2.0320000648498535,4.322439404427386
NGC2639-QSOs,control,7,False,SDSS J084330.53+514654.9,Q,1.7580000162124634,4.592183442252984
NGC2639-QSOs,control,7,False,SDSS J084331.16+514453.2,Q,1.996000051498413,2.5693651058516545
NGC2639-QSOs,control,7,False,SDSS J084336.45+514758.7,Q,1.3109999895095825,5.740270789427945
NGC2639-QSOs,control,7,False,SDSS J084356.36+514414.0,Q,2.3010001182556152,4.489942184133047
NGC2639-QSOs,control,8,False,SDSS J084224.92+514501.1,QRX,0.796999990940094,4.895585599008395
NGC2639-QSOs,control,8,False,SDSS J084236.32+514730.3,Q,2.0269999504089355,5.886571841796743
NGC2639-QSOs,control,8,False,SDSS J084250.72+514529.3,Q,1.2920000553131104,3.491674102696319
NGC2639-QSOs,control,8,False,SDSS J084308.30+514511.0,Q,1.2690000534057617,4.280414292874456
NGC2639-QSOs,control,9,False,SDSS J083545.54+491532.5,Q,0.5410000085830688,4.617828044477939
NGC2639-QSOs,control,9,False,SDSS J083614.69+491724.5,Q,2.299999952316284,1.3166150751478118
NGC2639-QSOs,control,9,False,SDSS J083617.59+491333.6,Q,1.0240000486373901,4.91949438147312
NGC2639-QSOs,control,9,False,SDSS J083625.08+491617.6,Q,0.9179999828338623,3.3403540907507425
NGC2639-QSOs,control,10,False,SDSS J084800.58+513106.1,Q,1.3899999856948853,3.363124413040341
NGC2639-QSOs,control,11,False,SDSS J084250.72+514529.3,Q,1.2920000553131104,4.487255294337434
NGC2639-QSOs,control,11,False,SDSS J084308.30+514511.0,Q,1.2690000534057617,2.9794745216636955
NGC2639-QSOs,control,11,False,SDSS J084328.61+514331.3,Q,1.6490000486373901,3.077708853889188
NGC2639-QSOs,control,11,False,SDSS J084329.63+514638.7,Q,2.0320000648498535,5.3113518386101015
NGC2639-QSOs,control,11,False,SDSS J084330.53+514654.9,Q,1.7580000162124634,5.61371066453393
NGC2639-QSOs,control,11,False,SDSS J084331.16+514453.2,Q,1.996000051498413,4.14977676200823
NGC1097-jetQSOs,control,0,False,2QZ J025244.0-300216,K,0.1940000057220459,5.709667521047622
NGC1097-jetQSOs,control,0,False,2QZ J025314.9-300348,Q,2.0950000286102295,2.1041889980430604
NGC1097-jetQSOs,control,0,False,2QZ J025330.0-295912,Q,1.5290000438690186,5.043626949244635
NGC1097-jetQSOs,control,1,False,2QZ J025151.5-292325,Q,2.303999900817871,2.9651597532695115
NGC1097-jetQSOs,control,2,False,2QZ J024735.3-284354,Q,2.1070001125335693,4.104588753461166
NGC1097-jetQSOs,control,2,False,2QZ J024749.6-285228,Q,1.003000020980835,5.503389275155916
NGC1097-jetQSOs,control,3,False,2QZ J025151.5-292325,Q,2.303999900817871,4.906462349149181
NGC1097-jetQSOs,control,3,False,2QZ J025224.5-293116,Q,0.7170000076293945,5.737930395706535
NGC1097-jetQSOs,control,4,False,2QZ J024114.7-290722,Q,1.2050000429153442,5.617970874306056
NGC1097-jetQSOs,control,4,False,2QZ J024126.1-291422,K,0.15299999713897705,2.0051924847974427
NGC1097-jetQSOs,control,4,False,2QZ J024138.5-291128,Q,2.247999906539917,2.7627140537569637
NGC1097-jetQSOs,control,6,False,2QZ J025244.0-300216,K,0.1940000057220459,5.737344916788268
NGC1097-jetQSOs,control,6,False,2QZ J025314.9-300348,Q,2.0950000286102295,1.8913599154409617
NGC1097-jetQSOs,control,6,False,2QZ J025330.0-295912,Q,1.5290000438690186,5.1376167513572275
NGC1097-jetQSOs,control,7,False,2QZ J025039.7-290351,Q,0.9810000061988831,4.072511278384703
NGC1097-jetQSOs,control,8,False,2QZ J024211.4-313318,Q,1.8020000457763672,4.089168390608121
NGC1097-jetQSOs,control,8,False,2QZ J024217.7-313218,Q,0.746999979019165,2.45689440719426
NGC1097-jetQSOs,control,8,False,2QZ J024218.9-313632,Q,1.590000033378601,5.442282398015867
NGC1097-jetQSOs,control,9,False,2QZ J025039.7-290351,Q,0.9810000061988831,2.2973253978043737
NGC1097-jetQSOs,control,9,False,2QZ J025047.9-290111,Q,1.628999948501587,5.223889592092971
NGC1097-jetQSOs,control,11,False,2QZ J025039.7-290351,Q,0.9810000061988831,4.397151538123982
NGC1232-NGC1232A,control,0,False,UM 682,Q,2.75600004196167,5.506513377330754
NGC3516-Qchain,host,-1,True,1WGA J1107.7+7232,QRX,2.0999999046325684,4.341761750357842
