idx,subCl,spCl,e_zsp
93801,STARFORMING,GALAXY,2e-05
155770,STARFORMING,GALAXY,1e-05
14240,,GALAXY,4e-05
24075,STARBURST,GALAXY,1e-05
148707,,GALAXY,2e-05
26754,,GALAXY,2e-05
58729,,,
108793,,,
127231,,GALAXY,3e-05
48975,,GALAXY,2e-05
6273,BROADLINE,GALAXY,1e-05
31972,BROADLINE,GALAXY,2e-05
162282,STARFORMING,GALAXY,2e-05
161582,STARFORMING,GALAXY,1e-05
66949,STARFORMING,GALAXY,2e-05
85706,,GALAXY,1e-05
1157,STARFORMING,GALAXY,1e-05
24052,STARFORMING,GALAXY,1e-05
17327,STARFORMING,GALAXY,2e-05
54740,,GALAXY,3e-05
142274,STARFORMING,GALAXY,1e-05
156170,,,
21246,,GALAXY,3e-05
114897,,GALAXY,5e-05
108852,STARFORMING,GALAXY,1e-05
29857,,,
136617,,,
142281,STARBURST,GALAXY,1e-05
14615,STARFORMING,GALAXY,2e-05
63459,,GALAXY,4e-05
115883,,GALAXY,4e-05
85644,STARFORMING,GALAXY,1e-05
93741,,GALAXY,3e-05
138717,STARFORMING,GALAXY,2e-05
80921,,GALAXY,2e-05
108848,STARFORMING,GALAXY,2e-05
8897,,GALAXY,2e-05
155786,STARFORMING,GALAXY,1e-05
138918,,,
121100,STARFORMING,GALAXY,1e-05
121099,STARFORMING,GALAXY,1e-05
84020,,GALAXY,2e-05
94910,BROADLINE,GALAXY,1e-05
23058,STARFORMING,GALAXY,1e-05
72701,,,
50861,,,
84041,,GALAXY,3e-05
67716,,GALAXY,3e-05
11870,,GALAXY,2e-05
48671,,GALAXY,2e-05
5910,,GALAXY,3e-05
25078,,GALAXY,2e-05
22854,,GALAXY,3e-05
136075,,GALAXY,2e-05
9636,AGN,GALAXY,3e-05
16617,STARFORMING,GALAXY,1e-05
125330,,,
39266,,GALAXY,2e-05
116787,,GALAXY,3e-05
5153,,,
11868,,GALAXY,2e-05
60522,STARBURST,GALAXY,1e-05
5514,,GALAXY,4e-05
141298,STARFORMING,GALAXY,1e-05
5523,,GALAXY,3e-05
73571,,GALAXY,2e-05
124253,,,
80510,STARFORMING,GALAXY,2e-05
125319,,GALAXY,2e-05
141325,STARFORMING,GALAXY,1e-05
30433,,,
153753,,GALAXY,2e-05
122561,AGN,GALAXY,1e-05
80384,,GALAXY,2e-05
16411,,GALAXY,3e-05
140562,,GALAXY,1e-05
11410,STARFORMING,GALAXY,1e-05
12852,,GALAXY,4e-05
30396,,GALAXY,4e-05
116055,STARFORMING,GALAXY,2e-05
116056,,GALAXY,2e-05
101602,,GALAXY,2e-05
76579,,GALAXY,3e-05
158663,STARBURST,GALAXY,1e-05
53272,,GALAXY,2e-05
5321,BROADLINE,GALAXY,2e-05
50881,,,
99310,,GALAXY,4e-05
42787,,GALAXY,4e-05
84055,STARFORMING,GALAXY,1e-05
16662,,GALAXY,1e-05
84063,,GALAXY,2e-05
94874,,,
158525,,GALAXY,2e-05
95255,,,
16612,,GALAXY,1e-05
110061,AGN,GALAXY,2e-05
67705,,GALAXY,2e-05
113363,STARFORMING,GALAXY,1e-05
68308,,,
22837,STARFORMING,GALAXY,1e-05
126786,,GALAXY,1e-05
99151,STARBURST,GALAXY,1e-05
162415,,,
9931,,GALAXY,2e-05
110168,STARFORMING,GALAXY,2e-05
99192,STARFORMING,GALAXY,3e-05
22970,,GALAXY,3e-05
25021,,GALAXY,3e-05
80404,,GALAXY,3e-05
67774,,GALAXY,2e-05
48809,STARFORMING,GALAXY,1e-05
5915,,GALAXY,3e-05
48756,,,
84947,,,
60635,STARFORMING,GALAXY,1e-05
95086,STARFORMING,GALAXY,1e-05
95077,STARFORMING,GALAXY,2e-05
116851,,GALAXY,2e-05
141220,,GALAXY,3e-05
60732,,GALAXY,3e-05
153837,,,
99228,STARFORMING,GALAXY,2e-05
114611,,,
101693,STARFORMING,GALAXY,2e-05
65480,STARFORMING,GALAXY,1e-05
150093,,GALAXY,1e-05
110381,STARFORMING,GALAXY,1e-05
129613,,GALAXY,2e-05
40402,,,
7296,STARBURST,GALAXY,1e-05
129615,,GALAXY,2e-05
110365,,GALAXY,4e-05
79204,STARFORMING,GALAXY,1e-05
110361,,GALAXY,4e-05
60672,STARBURST,GALAXY,1e-05
110350,STARFORMING,GALAXY,1e-05
124305,,GALAXY,1e-05
113339,,GALAXY,3e-05
150013,STARFORMING,GALAXY,1e-05
110242,,GALAXY,2e-05
5914,,GALAXY,3e-05
101797,,,
129727,STARFORMING,GALAXY,1e-05
70178,,GALAXY,4e-05
52768,,GALAXY,4e-05
125336,STARFORMING,GALAXY,1e-05
73597,,,
136192,,,
40845,,GALAXY,2e-05
29256,,GALAXY,3e-05
129747,,GALAXY,2e-05
150421,STARFORMING,GALAXY,1e-05
13109,,GALAXY,2e-05
63874,,,
26064,STARFORMING,GALAXY,1e-05
76635,STARFORMING,GALAXY,1e-05
150146,,,
60620,,GALAXY,4e-05
48815,STARFORMING,GALAXY,2e-05
8711,,GALAXY,2e-05
129691,STARFORMING,GALAXY,1e-05
155896,AGN,GALAXY,1e-05
42628,,GALAXY,2e-05
78054,,GALAXY,2e-05
113437,,,
116796,,,
50831,STARFORMING,GALAXY,1e-05
116870,STARFORMING,GALAXY,1e-05
30545,,GALAXY,3e-05
35719,,GALAXY,2e-05
42641,,GALAXY,1e-05
24851,,GALAXY,1e-05
63803,,GALAXY,2e-05
54213,STARFORMING,GALAXY,2e-05
20712,,GALAXY,3e-05
9963,STARFORMING,GALAXY,2e-05
29956,STARBURST,GALAXY,1e-05
155164,STARFORMING,GALAXY,1e-05
20483,STARBURST,GALAXY,1e-05
128919,STARFORMING,GALAXY,1e-05
85833,,GALAXY,2e-05
148998,STARFORMING,GALAXY,1e-05
3510,,GALAXY,2e-05
43497,BROADLINE,GALAXY,1e-05
149733,,,
135820,STARFORMING,GALAXY,1e-05
102251,,GALAXY,3e-05
85816,,GALAXY,4e-05
877,,GALAXY,3e-05
68316,,,
149021,STARFORMING,GALAXY,1e-05
53735,STARFORMING,GALAXY,1e-05
53742,,GALAXY,2e-05
73499,STARFORMING,GALAXY,2e-05
38717,,,
39182,,GALAXY,2e-05
61340,STARBURST,GALAXY,1e-05
130375,,,
136305,,,
13185,,GALAXY,2e-05
94507,,GALAXY,2e-05
53773,,GALAXY,3e-05
70131,,GALAXY,1e-05
158338,STARBURST,GALAXY,1e-05
5903,,GALAXY,3e-05
141946,STARFORMING,GALAXY,1e-05
387,STARFORMING,GALAXY,1e-05
129054,STARBURST,GALAXY,1e-05
136315,STARFORMING,GALAXY,1e-05
116899,,,
79284,STARBURST,GALAXY,1e-05
1488,,GALAXY,3e-05
116900,,GALAXY,2e-05
20435,,GALAXY,4e-05
65432,STARFORMING,GALAXY,1e-05
85936,STARFORMING,GALAXY,1e-05
109553,STARFORMING,GALAXY,1e-05
53872,STARFORMING,GALAXY,1e-05
67107,,GALAXY,3e-05
122074,STARFORMING,GALAXY,1e-05
136329,,,
67105,STARFORMING,GALAXY,1e-05
125414,STARBURST,GALAXY,1e-05
141969,STARFORMING,GALAXY,1e-05
24253,,GALAXY,3e-05
155789,STARFORMING,GALAXY,1e-05
149365,STARFORMING,GALAXY,1e-05
33776,AGN,GALAXY,2e-05
72807,STARFORMING,GALAXY,1e-05
50439,,GALAXY,3e-05
149692,STARFORMING,GALAXY,1e-05
3172,,,
48449,,,
125410,STARFORMING,GALAXY,2e-05
138529,,,
116889,,GALAXY,2e-05
29375,,GALAXY,2e-05
67866,,GALAXY,3e-05
125249,STARFORMING,GALAXY,2e-05
109618,,GALAXY,4e-05
11453,STARFORMING,GALAXY,1e-05
121405,,,
35820,,GALAXY,1e-05
95832,,GALAXY,3e-05
53248,,,
53247,,GALAXY,2e-05
4076,,GALAXY,2e-05
85505,,GALAXY,3e-05
149150,,,
38514,,GALAXY,2e-05
85501,,GALAXY,2e-05
25170,,,
141490,STARFORMING,GALAXY,1e-05
24321,,GALAXY,6e-05
102093,STARFORMING,GALAXY,1e-05
32147,,GALAXY,4e-05
140539,,GALAXY,2e-05
109949,,GALAXY,1e-05
149156,STARFORMING,GALAXY,2e-05
73124,,,
7338,,GALAXY,3e-05
60416,,GALAXY,4e-05
20708,,GALAXY,3e-05
48614,,GALAXY,4e-05
99133,,,
135982,,GALAXY,2e-05
7831,,,
149202,STARFORMING,GALAXY,1e-05
94748,,GALAXY,2e-05
158476,STARFORMING,GALAXY,1e-05
138947,STARFORMING,GALAXY,1e-05
124223,STARFORMING,GALAXY,1e-05
16976,,GALAXY,2e-05
84204,STARFORMING,GALAXY,2e-05
80575,,GALAXY,3e-05
124225,,,
60836,STARFORMING,GALAXY,1e-05
141511,STARBURST,GALAXY,1e-05
39191,,GALAXY,5e-05
110664,STARFORMING,GALAXY,2e-05
130318,STARFORMING,GALAXY,1e-05
63681,STARFORMING,GALAXY,1e-05
14335,,GALAXY,3e-05
8249,,,
63834,,GALAXY,2e-05
25216,,,
109777,STARFORMING,GALAXY,1e-05
109773,AGN,GALAXY,2e-05
130337,STARFORMING,GALAXY,1e-05
109751,STARFORMING,GALAXY,2e-05
149049,STARBURST,GALAXY,1e-05
162382,,,
102137,STARFORMING,GALAXY,2e-05
22138,,GALAXY,3e-05
63706,,GALAXY,2e-05
141521,STARBURST,GALAXY,1e-05
102099,STARFORMING,GALAXY,1e-05
7104,,GALAXY,3e-05
138815,STARFORMING,GALAXY,1e-05
9041,,GALAXY,2e-05
73781,STARFORMING,GALAXY,1e-05
127052,,,
84750,,GALAXY,2e-05
60340,,GALAXY,3e-05
29320,,GALAXY,3e-05
130277,,GALAXY,4e-05
2356,,,
20597,STARFORMING,GALAXY,1e-05
73136,STARFORMING,GALAXY,2e-05
9948,,GALAXY,2e-05
66891,,GALAXY,5e-05
16082,,GALAXY,4e-05
84427,STARFORMING,GALAXY,1e-05
40292,,GALAXY,2e-05
83333,,,
84370,STARFORMING,GALAXY,1e-05
130508,,,
124063,,GALAXY,1e-05
81015,,,
138300,STARFORMING,GALAXY,2e-05
101326,,GALAXY,2e-05
99088,,,
78196,STARFORMING,GALAXY,1e-05
148772,STARFORMING,GALAXY,1e-05
35222,,GALAXY,3e-05
29575,,GALAXY,3e-05
135209,,GALAXY,2e-05
47187,,GALAXY,3e-05
29573,STARFORMING,GALAXY,1e-05
12620,,GALAXY,2e-05
22393,,GALAXY,2e-05
136684,,GALAXY,2e-05
125816,STARFORMING,GALAXY,1e-05
66026,,GALAXY,2e-05
143257,STARFORMING,GALAXY,1e-05
108913,STARFORMING,GALAXY,2e-05
17665,,GALAXY,4e-05
39045,STARFORMING,GALAXY,2e-05
17667,STARBURST,GALAXY,1e-05
59552,,,
24672,,GALAXY,3e-05
14163,,GALAXY,2e-05
47294,,GALAXY,3e-05
162191,STARBURST,GALAXY,1e-05
81027,,GALAXY,3e-05
129304,STARFORMING,GALAXY,1e-05
148927,STARFORMING,GALAXY,1e-05
130511,,,
84369,STARBURST,GALAXY,1e-05
14122,STARFORMING,GALAXY,3e-05
60953,STARFORMING,GALAXY,1e-05
158036,,GALAXY,3e-05
160835,STARBURST,GALAXY,1e-05
83312,,,
130550,STARFORMING,GALAXY,1e-05
111138,,,
40290,STARFORMING,GALAXY,1e-05
22359,,,
14669,,GALAXY,7e-05
103085,,,
108955,STARBURST,GALAXY,1e-05
94605,STARFORMING,GALAXY,1e-05
54245,AGN,GALAXY,1e-05
4810,,GALAXY,1e-05
7062,,,
120610,,GALAXY,4e-05
159044,STARBURST,GALAXY,0.0
114789,,GALAXY,3e-05
16114,,GALAXY,4e-05
49924,STARFORMING,GALAXY,1e-05
7346,,,
3451,,GALAXY,2e-05
84380,,GALAXY,3e-05
78956,,GALAXY,5e-05
17783,,GALAXY,4e-05
109013,STARFORMING,GALAXY,1e-05
59491,,GALAXY,3e-05
103105,STARBURST,GALAXY,1e-05
123066,,GALAXY,2e-05
93448,AGN,GALAXY,1e-05
81083,,GALAXY,3e-05
16095,,GALAXY,3e-05
31923,STARFORMING,GALAXY,1e-05
3450,,GALAXY,2e-05
43250,,,
27033,STARFORMING,GALAXY,1e-05
67314,,GALAXY,1e-05
63274,AGN,GALAXY,1e-05
109009,STARFORMING,GALAXY,2e-05
129241,STARFORMING,GALAXY,1e-05
4242,,GALAXY,1e-05
95615,,GALAXY,3e-05
148243,STARFORMING,GALAXY,1e-05
120752,STARFORMING,GALAXY,1e-05
8848,,GALAXY,4e-05
58300,,GALAXY,3e-05
23951,,,
26998,,,
155071,,GALAXY,2e-05
156245,STARFORMING,GALAXY,2e-05
99998,,,
161881,,GALAXY,2e-05
8482,BROADLINE,GALAXY,2e-05
47272,,GALAXY,3e-05
62650,,,
142549,STARFORMING,GALAXY,1e-05
142461,STARFORMING,GALAXY,1e-05
47273,,GALAXY,4e-05
148802,,GALAXY,2e-05
71659,,GALAXY,4e-05
59648,,,
67337,,GALAXY,2e-05
87450,STARFORMING,GALAXY,2e-05
148817,STARBURST,GALAXY,1e-05
54296,,GALAXY,2e-05
98683,,GALAXY,4e-05
148881,STARBURST,GALAXY,1e-05
54294,STARFORMING,GALAXY,1e-05
97655,,GALAXY,1e-05
73192,,GALAXY,3e-05
59466,STARBURST,GALAXY,1e-05
98615,,GALAXY,2e-05
64611,,GALAXY,3e-05
100,,GALAXY,3e-05
115856,STARFORMING,GALAXY,1e-05
161848,,GALAXY,2e-05
158060,STARFORMING,GALAXY,1e-05
27055,,GALAXY,3e-05
124082,,GALAXY,1e-05
77552,,GALAXY,1e-05
81140,,GALAXY,3e-05
35246,,GALAXY,2e-05
12171,STARFORMING,GALAXY,1e-05
31931,,GALAXY,2e-05
108600,AGN,GALAXY,2e-05
84399,,GALAXY,2e-05
101287,,GALAXY,2e-05
157055,,,
145111,,GALAXY,3e-05
4008,,GALAXY,3e-05
75368,,GALAXY,2e-05
2427,,,
10415,STARBURST,GALAXY,1e-05
67606,STARFORMING,GALAXY,1e-05
46661,,GALAXY,3e-05
49061,,GALAXY,3e-05
98236,,,
91497,,,
122132,STARFORMING,GALAXY,1e-05
153632,,,
106571,STARFORMING,GALAXY,1e-05
152275,,GALAXY,3e-05
120449,,GALAXY,3e-05
109848,,GALAXY,2e-05
85774,,GALAXY,3e-05
5843,AGN,GALAXY,2e-05
52047,STARFORMING,GALAXY,1e-05
100242,,,
65159,,,
17615,,GALAXY,3e-05
89756,,GALAXY,2e-05
22173,,GALAXY,3e-05
34195,,,
15007,STARFORMING,GALAXY,1e-05
89749,,GALAXY,4e-05
79257,,GALAXY,6e-05
43719,,,
162034,STARFORMING,GALAXY,1e-05
30079,,GALAXY,3e-05
135844,,GALAXY,2e-05
55368,,GALAXY,6e-05
52054,,,
127080,,,
118903,,GALAXY,2e-05
145762,,GALAXY,2e-05
10100,,GALAXY,2e-05
127916,STARFORMING,GALAXY,1e-05
57151,,GALAXY,5e-05
124838,STARFORMING,GALAXY,1e-05
13186,,GALAXY,2e-05
127920,STARBURST,GALAXY,1e-05
34424,,GALAXY,3e-05
14324,,,
132639,,,
124921,,GALAXY,1e-05
120238,STARFORMING,GALAXY,2e-05
151473,STARFORMING,GALAXY,1e-05
124508,,GALAXY,2e-05
142412,,GALAXY,4e-05
130232,STARBURST,GALAXY,1e-05
76785,STARFORMING,GALAXY,3e-05
151472,,,
16050,STARFORMING,GALAXY,1e-05
149351,STARFORMING,GALAXY,1e-05
86589,STARFORMING,GALAXY,1e-05
100584,,GALAXY,2e-05
20109,,GALAXY,3e-05
122709,,GALAXY,2e-05
102215,,GALAXY,3e-05
104767,,GALAXY,2e-05
142465,,GALAXY,1e-05
138326,STARFORMING,GALAXY,1e-05
91040,STARFORMING,GALAXY,1e-05
43477,STARBURST,GALAXY,1e-05
141920,STARFORMING,GALAXY,1e-05
73947,STARFORMING,GALAXY,1e-05
124657,STARFORMING,GALAXY,1e-05
30972,,GALAXY,4e-05
6610,,GALAXY,2e-05
113248,,GALAXY,2e-05
96581,,GALAXY,3e-05
23211,,,
140462,STARFORMING,GALAXY,1e-05
106756,,GALAXY,2e-05
75273,STARFORMING,GALAXY,1e-05
118701,STARFORMING,GALAXY,1e-05
106757,,GALAXY,2e-05
55342,,GALAXY,2e-05
137560,,GALAXY,1e-05
148219,,GALAXY,1e-05
73777,,GALAXY,2e-05
49587,,GALAXY,2e-05
29316,,GALAXY,3e-05
93526,,GALAXY,2e-05
122285,,GALAXY,2e-05
136297,STARBURST,GALAXY,0.0
55382,AGN,GALAXY,2e-05
22156,,GALAXY,6e-05
128962,STARFORMING,GALAXY,1e-05
113268,,GALAXY,3e-05
25211,,,
45444,STARFORMING,GALAXY,1e-05
34463,STARFORMING,GALAXY,2e-05
106843,,GALAXY,3e-05
68997,,,
86635,,,
161308,,,
54374,,,
78918,,,
128542,STARFORMING,GALAXY,1e-05
74783,,GALAXY,2e-05
116289,,GALAXY,1e-05
2196,,GALAXY,3e-05
69925,,GALAXY,1e-05
159546,STARFORMING,GALAXY,1e-05
135876,STARFORMING,GALAXY,1e-05
89850,,GALAXY,2e-05
162388,STARFORMING,GALAXY,1e-05
28226,,,
95689,STARFORMING,GALAXY,1e-05
115371,,GALAXY,4e-05
71005,STARFORMING,GALAXY,1e-05
13601,,GALAXY,2e-05
147321,,GALAXY,2e-05
65350,,GALAXY,9e-05
27680,,GALAXY,4e-05
112059,,GALAXY,2e-05
48214,,GALAXY,2e-05
43206,,GALAXY,4e-05
7412,,GALAXY,3e-05
102140,,GALAXY,2e-05
13861,,GALAXY,2e-05
78103,,GALAXY,1e-05
133537,,GALAXY,1e-05
30048,,GALAXY,2e-05
88727,,,
85466,STARFORMING,GALAXY,1e-05
72004,,,
1934,,GALAXY,2e-05
24900,,GALAXY,1e-05
118655,STARFORMING,GALAXY,1e-05
132722,STARBURST,GALAXY,0.0
77408,,GALAXY,2e-05
29474,,,
40917,STARFORMING,GALAXY,1e-05
51483,STARFORMING,GALAXY,1e-05
85462,,GALAXY,1e-05
57243,AGN,GALAXY,2e-05
113261,STARBURST,GALAXY,1e-05
53206,,,
106525,STARFORMING,GALAXY,1e-05
66547,,,
153900,STARFORMING,GALAXY,1e-05
70892,,,
145436,,GALAXY,2e-05
57291,,GALAXY,2e-05
104813,STARFORMING,GALAXY,1e-05
84872,,GALAXY,2e-05
43433,STARFORMING,GALAXY,1e-05
141565,,,
39186,STARBURST,GALAXY,1e-05
14332,,GALAXY,2e-05
115706,STARFORMING,GALAXY,1e-05
78919,STARFORMING,GALAXY,1e-05
126442,STARFORMING,GALAXY,2e-05
46646,,GALAXY,3e-05
778,STARFORMING,GALAXY,2e-05
104806,,GALAXY,2e-05
55765,,,
152276,STARBURST,GALAXY,1e-05
34866,STARFORMING,GALAXY,2e-05
4671,,GALAXY,2e-05
26019,,,
145424,STARFORMING,GALAXY,1e-05
81089,,,
24695,,,
152302,STARFORMING,GALAXY,1e-05
118860,,GALAXY,3e-05
78610,,GALAXY,3e-05
111240,STARBURST,GALAXY,1e-05
160621,,GALAXY,3e-05
43396,,GALAXY,3e-05
8861,,GALAXY,1e-05
153665,,GALAXY,3e-05
142410,STARFORMING,GALAXY,1e-05
82945,,,
39187,,,
157083,STARBURST,GALAXY,1e-05
75317,,GALAXY,3e-05
95672,,GALAXY,2e-05
130352,STARFORMING,GALAXY,1e-05
89817,,GALAXY,2e-05
37054,,,
293,,GALAXY,2e-05
46560,,GALAXY,1e-04
73307,,GALAXY,2e-05
120953,,GALAXY,2e-05
91068,,GALAXY,6e-05
120954,,GALAXY,2e-05
109749,,,
91070,,GALAXY,2e-05
126439,STARBURST,GALAXY,1e-05
89816,,GALAXY,2e-05
78883,STARFORMING,GALAXY,1e-05
60173,STARFORMING,GALAXY,1e-05
4692,,GALAXY,2e-05
111569,,GALAXY,2e-05
121833,STARFORMING,GALAXY,1e-05
16290,,GALAXY,2e-05
26289,,GALAXY,2e-05
100171,STARFORMING,GALAXY,2e-05
153554,,GALAXY,3e-05
132174,,GALAXY,4e-05
57635,,GALAXY,1e-05
94347,,GALAXY,3e-05
131336,,GALAXY,3e-05
119930,STARFORMING,GALAXY,1e-05
40981,,GALAXY,3e-05
119056,STARFORMING,GALAXY,1e-05
22402,,GALAXY,2e-05
49667,,GALAXY,2e-05
30585,,GALAXY,4e-05
4697,,GALAXY,4e-05
132137,STARFORMING,GALAXY,1e-05
76459,STARBURST,GALAXY,1e-05
36340,,GALAXY,3e-05
52172,,GALAXY,2e-05
104308,STARFORMING,GALAXY,1e-05
161980,STARBURST,GALAXY,0.0
765,,GALAXY,3e-05
34175,,GALAXY,3e-05
19110,,GALAXY,2e-05
61945,,GALAXY,1e-05
89516,,GALAXY,3e-05
63820,STARFORMING,GALAXY,1e-05
9071,,GALAXY,1e-05
72658,,,
16725,,GALAXY,3e-05
37708,,GALAXY,3e-05
43121,,GALAXY,3e-05
162178,STARFORMING,GALAXY,2e-05
28402,,,
122767,,,
4244,,GALAXY,2e-05
15242,,GALAXY,3e-05
5761,,GALAXY,2e-05
128686,STARFORMING,GALAXY,1e-05
29876,,GALAXY,3e-05
158810,STARBURST,GALAXY,1e-05
74842,,GALAXY,3e-05
52169,,GALAXY,2e-05
40153,,GALAXY,3e-05
20744,STARFORMING,GALAXY,1e-05
113868,STARFORMING,GALAXY,1e-05
46831,,GALAXY,3e-05
133796,,GALAXY,2e-05
12532,STARFORMING,GALAXY,1e-05
102550,,GALAXY,1e-05
138769,STARFORMING,GALAXY,1e-05
106381,,GALAXY,1e-05
114373,STARFORMING,GALAXY,1e-05
7828,,GALAXY,4e-05
49329,,,
42970,,GALAXY,2e-05
27267,,GALAXY,2e-05
106957,,GALAXY,2e-05
147019,,GALAXY,2e-05
149459,STARBURST,GALAXY,1e-05
37196,BROADLINE,GALAXY,1e-05
2327,AGN,GALAXY,2e-05
91915,,,
135705,STARFORMING,GALAXY,1e-05
32439,,GALAXY,4e-05
30292,,,
135708,STARFORMING,GALAXY,1e-05
138562,,GALAXY,1e-05
94266,,GALAXY,1e-05
120869,,GALAXY,3e-05
49680,AGN,GALAXY,2e-05
87642,STARFORMING,GALAXY,1e-05
33116,,GALAXY,2e-05
142122,STARFORMING,GALAXY,2e-05
59105,AGN,GALAXY,2e-05
19069,,GALAXY,2e-05
149450,STARBURST,GALAXY,1e-05
111525,STARFORMING,GALAXY,1e-05
89420,STARFORMING,GALAXY,1e-05
11522,AGN,GALAXY,2e-05
38969,,GALAXY,2e-05
76954,,GALAXY,2e-05
62904,STARFORMING,GALAXY,1e-05
154543,STARBURST,GALAXY,1e-05
62315,STARFORMING,GALAXY,1e-05
89459,,,
94271,,,
104255,,,
13479,,GALAXY,2e-05
139367,STARFORMING,GALAXY,1e-05
121813,STARFORMING,GALAXY,1e-05
32076,,GALAXY,3e-05
84458,STARFORMING,GALAXY,1e-05
60096,,GALAXY,3e-05
152144,STARFORMING,GALAXY,1e-05
52117,,GALAXY,3e-05
154541,,GALAXY,2e-05
91834,,GALAXY,2e-05
111553,,GALAXY,2e-05
146969,STARFORMING,GALAXY,2e-05
102601,,,
139356,,GALAXY,2e-05
106486,,GALAXY,2e-05
146980,,GALAXY,3e-05
158268,STARFORMING,GALAXY,1e-05
37199,,GALAXY,1e-05
26293,,GALAXY,3e-05
56510,,GALAXY,2e-05
130889,STARFORMING,GALAXY,1e-05
63816,,GALAXY,3e-05
56514,STARFORMING,GALAXY,1e-05
77929,,GALAXY,3e-05
96839,AGN,GALAXY,3e-05
156779,,GALAXY,2e-05
22774,,GALAXY,2e-05
20136,,,
160279,STARBURST,GALAXY,1e-05
8834,STARFORMING,GALAXY,1e-05
53161,STARFORMING,GALAXY,1e-05
20134,,GALAXY,5e-05
54325,,GALAXY,1e-05
16314,STARFORMING,GALAXY,2e-05
87524,STARFORMING,GALAXY,1e-05
53163,BROADLINE,GALAXY,3e-05
135808,STARFORMING,GALAXY,1e-05
20129,,GALAXY,4e-05
111672,STARBURST,GALAXY,0.0
3455,,GALAXY,2e-05
34941,,GALAXY,3e-05
31596,,GALAXY,3e-05
3859,,GALAXY,3e-05
144539,,GALAXY,3e-05
17996,,GALAXY,3e-05
87516,,,
51426,STARFORMING,GALAXY,1e-05
154226,STARFORMING,GALAXY,1e-05
63204,,,
82077,,GALAXY,4e-05
52151,,,
144551,STARFORMING,GALAXY,1e-05
155160,,,
145290,STARFORMING,GALAXY,2e-05
152066,STARBURST,GALAXY,1e-05
44710,,GALAXY,5e-05
127893,,,
20124,,,
79793,,GALAXY,3e-05
57432,STARFORMING,GALAXY,1e-05
102244,,GALAXY,1e-05
88225,,GALAXY,2e-05
103377,STARFORMING,GALAXY,2e-05
75248,,GALAXY,1e-05
128918,STARFORMING,GALAXY,1e-05
34181,,GALAXY,1e-05
15126,,,
101525,STARFORMING,GALAXY,1e-05
102240,,,
155381,,,
13730,,GALAXY,2e-05
46688,,,
148996,STARFORMING,GALAXY,1e-05
10112,,GALAXY,2e-05
43502,,,
50962,,GALAXY,2e-05
113062,,GALAXY,1e-05
121500,AGN,GALAXY,2e-05
45321,,GALAXY,4e-05
57455,,GALAXY,2e-05
117702,,,
57453,STARFORMING,GALAXY,1e-05
29933,STARFORMING,GALAXY,1e-05
60181,,GALAXY,3e-05
96319,,GALAXY,3e-05
144198,BROADLINE,GALAXY,1e-05
27421,,GALAXY,3e-05
138012,,GALAXY,2e-05
148747,,GALAXY,3e-05
52082,BROADLINE,GALAXY,2e-05
66587,,GALAXY,3e-05
122749,STARBURST,GALAXY,1e-05
155553,,GALAXY,3e-05
112846,,,
132260,,GALAXY,3e-05
2937,,GALAXY,5e-05
75200,,GALAXY,2e-05
133748,STARFORMING,GALAXY,1e-05
20422,,GALAXY,3e-05
51140,,,
57554,STARFORMING,GALAXY,2e-05
149650,,GALAXY,2e-05
38686,,GALAXY,4e-05
48187,,,
83100,,GALAXY,2e-05
73214,STARFORMING,GALAXY,2e-05
1462,,GALAXY,2e-05
111631,,GALAXY,3e-05
14312,,GALAXY,4e-05
95399,,GALAXY,3e-05
34966,,GALAXY,2e-05
155554,STARBURST,GALAXY,1e-05
79805,STARFORMING,GALAXY,1e-05
78664,STARFORMING,GALAXY,1e-05
60129,STARBURST,GALAXY,1e-05
122069,STARFORMING,GALAXY,1e-05
144475,STARFORMING,GALAXY,1e-05
122078,STARFORMING,GALAXY,1e-05
102518,AGN,GALAXY,1e-05
62484,,GALAXY,3e-05
146805,STARFORMING,GALAXY,1e-05
29624,,GALAXY,5e-05
156785,STARBURST,GALAXY,1e-05
70857,,GALAXY,2e-05
64882,STARFORMING,GALAXY,1e-05
28400,AGN,GALAXY,1e-05
124641,STARBURST,GALAXY,1e-05
76479,,GALAXY,2e-05
91656,,,
11187,,GALAXY,1e-05
137692,STARFORMING,GALAXY,1e-05
40288,,GALAXY,3e-05
61912,STARFORMING,GALAXY,1e-05
141981,STARBURST,GALAXY,1e-05
88112,,,
29435,,,
96792,,GALAXY,1e-05
128642,STARBURST,GALAXY,1e-05
46736,,GALAXY,4e-05
160479,,GALAXY,3e-05
128898,,GALAXY,3e-05
94416,STARFORMING,GALAXY,1e-05
88103,,GALAXY,2e-05
144510,,GALAXY,2e-05
59518,,GALAXY,3e-05
88086,,GALAXY,1e-05
15001,,GALAXY,3e-05
149655,,GALAXY,3e-05
141169,,GALAXY,3e-05
10118,,GALAXY,2e-05
82060,,,
156037,STARBURST,GALAXY,1e-05
141987,STARBURST,GALAXY,1e-05
29905,,,
8418,,,
34961,STARBURST,GALAXY,1e-05
91460,,GALAXY,2e-05
27941,,GALAXY,4e-05
22321,,GALAXY,4e-05
51081,,GALAXY,2e-05
74070,BROADLINE,GALAXY,3e-05
144668,,GALAXY,3e-05
116878,STARFORMING,GALAXY,1e-05
105406,STARFORMING,GALAXY,1e-05
22926,,GALAXY,4e-05
