id,ra_deg,dec_deg,cz_kms,glat_deg
04142645-7431069,63.61014,-74.51865,8579.0,-36.138755279540426
04440069-6214009,71.00297,-62.23355,5418.0,-38.485135443191666
05161805-0024086,79.0752,-0.40245,7918.0,-21.230512600471325
06054117+6652528,91.42171,66.88138,5486.0,20.491603884502815
08503690+5721346,132.65384,57.35967,7834.0,38.49831862395154
08530715-1104443,133.27974,-11.07897,9897.0,20.76981450125677
11181723+1850490,169.57182,18.84693,1125.0,67.06599024556141
12442917-4043396,191.12158,-40.7277,4354.0,22.124858266763884
12581335+2856536,194.55559,28.9482,7661.0,87.64352540503512
13182846-1014021,199.61856,-10.23389,2830.0,52.066854448315
15481737+6813147,237.07234,68.22076,8599.0,41.308851469248054
20221129-1647342,305.54709,-16.79284,3348.0,-27.41129500309427
21014980-4933238,315.4574,-49.55663,7447.0,-41.15187394093882
23210721+0023599,350.28006,0.39991,9279.0,-54.94152575938219
23282200-6745369,352.09155,-67.76027,3882.0,-47.478246664341135
00100997-0442374,2.54157,-4.71046,8804.0,-65.51701194071057
02475773+4018294,41.99047,40.30809,4985.0,-17.32924740622326
03051989+0222485,46.33292,2.38018,8843.0,-46.28601912289289
04022904+2931100,60.62102,29.51946,5947.0,-17.21342839082246
04373580+0144543,69.39914,1.74846,9849.0,-28.46111285904943
06570810-4532561,104.28378,-45.54897,8354.0,-18.059946022813584
11104537-3521020,167.68904,-35.35056,2983.0,23.150648037904656
12302069+0344249,187.58621,3.74024,4210.0,66.07527134428904
13210748+0958171,200.28125,9.97151,6576.0,71.47007333865768
14281405-2352226,217.05861,-23.87304,7195.0,33.90291511355627
18230884+3045075,275.78687,30.75208,6888.0,19.106718089175818
20040860-6448066,301.03592,-64.80186,9677.0,-32.05900562454401
20332526-1934348,308.35532,-19.57635,8271.0,-30.912625938984448
21255739-0901555,321.48907,-9.03209,8493.0,-38.33798634867319
02261246+2736123,36.55183,27.6034,9976.0,-30.726012046970418
02562895+0619035,44.12056,6.31762,7013.0,-44.908411637320015
05263655-6533533,81.65226,-65.56477,7406.0,-33.251745715943024
06235280-2827481,95.96997,-28.4633,6639.0,-18.12998352738713
07214445+5540452,110.43521,55.67924,9967.0,26.279449273570837
08442769+5537427,131.11526,55.62854,9259.0,37.89598332499983
11513013-1125290,177.87556,-11.42473,3700.0,48.79616188825905
12194160+2843292,184.92334,28.72478,7624.0,82.81018467988353
15114751+6359469,227.94788,63.99648,8681.0,46.811496347203146
15430608+1546137,235.77534,15.77047,3662.0,48.69282716077728
17423995-6056515,265.6666,-60.94767,4971.0,-15.715504006940266
17491622-7902035,267.31738,-79.03427,5216.0,-23.721794437248317
18161083+3604430,274.0452,36.07855,6346.0,22.25599973409831
22052213+0511018,331.34219,5.18388,8154.0,-38.49591642756661
22054970-7139467,331.45728,-71.66301,9057.0,-40.00469420993656
22233554+1151402,335.89804,11.86117,8955.0,-37.02972033272616
23584223+2805107,359.67593,28.08631,8612.0,-33.354041779315494
01073062-6120200,16.8775,-61.33884,7915.0,-55.68263729250842
02384802+0213026,39.7001,2.21743,5772.0,-50.88384606688152
05143318-0440236,78.63828,-4.67323,7342.0,-23.644672124036248
09502739+1245562,147.61411,12.76563,1428.0,45.388323653038874
10564831-1535337,164.20126,-15.59271,7631.0,39.02445174223403
11281621+0419381,172.0676,4.32726,8597.0,59.77577949984265
12492243-1321162,192.34351,-13.35451,4107.0,49.51413899851122
12525924-2403259,193.24686,-24.05718,3364.0,38.81320172954515
14442787-3452213,221.11603,-34.87252,8073.0,22.485535312016268
15005668+1131025,225.23618,11.51735,9495.0,55.84734575604371
16422094-1532001,250.58723,-15.53336,8187.0,19.617157978366983
19155776+7246270,288.9906,72.77415,4064.0,24.04043588205955
21394847-2235031,324.95203,-22.58424,9708.0,-46.548253871540226
22472965+4033317,341.8736,40.5589,6971.0,-16.449611223270637
02201371+0812198,35.05714,8.20545,8780.0,-48.634768248730765
04055059-7024327,61.46098,-70.40903,7433.0,-38.82376884560497
04221946-3753359,65.58118,-37.89327,6406.0,-44.866707795472024
04330656-1335574,68.27736,-13.59926,9938.0,-36.740985268551206
04403717+0030172,70.15491,0.50482,4504.0,-28.478631044238256
06241438-4040435,96.0599,-40.67876,9304.0,-22.15598684922943
10594516+1739011,164.93825,17.6503,8851.0,62.57624983240618
13155262-4228183,198.9693,-42.47173,3384.0,20.172238292685535
13385734+2458489,204.73894,24.98021,8197.0,79.11839898914711
17031807-1311264,255.82539,-13.19078,8225.0,16.84550572799486
17414644+0345022,265.44348,3.75067,8563.0,17.195762583308298
17522676+0729199,268.11148,7.48892,6217.0,16.502696340617927
18353361-4656362,278.89008,-46.94342,6809.0,-16.924841435589816
20280975+0028239,307.04059,0.47325,5565.0,-21.148122666384985
21591190-6929035,329.79968,-69.48426,8573.0,-40.916421583657346
22510553-1147233,342.77313,-11.78977,9764.0,-57.88709952111328
23003969-3327355,345.16541,-33.4599,8705.0,-65.34575708978383
00301223-4106041,7.55094,-41.10123,8988.0,-75.36006568355013
00311360-2824437,7.80662,-28.41214,7245.0,-85.3488868737582
02434318+0741294,40.92993,7.69147,6397.0,-45.82419809828884
03082755-0408360,47.11473,-4.14334,9153.0,-50.05242112546602
03283508+3736537,52.14622,37.61491,9530.0,-15.50605856155074
04014070+2312228,60.41965,23.2063,7555.0,-21.85809181121077
06001310-6620472,90.0545,-66.34641,7837.0,-29.78943137345648
08334674+0612373,128.44487,6.21033,8640.0,25.557625350998347
09503310+4418516,147.63806,44.31433,4726.0,50.093427979165426
09590391+1539521,149.76624,15.66458,8988.0,48.49407499107078
11004502-1403171,165.18768,-14.0548,4259.0,40.83343827464183
11344327-0931595,173.68036,-9.53319,5852.0,48.8911706167459
12491297-2135185,192.30399,-21.58852,8788.0,41.28026223356445
13432463-3022116,205.85266,-30.36986,4521.0,31.175931423339296
15161107+1244223,229.04614,12.73953,7861.0,53.242716060513075
17071196+3900427,256.79996,39.01193,9744.0,36.215768543988865
20282255-5225317,307.09396,-52.42551,4589.0,-35.74377139422028
21022469-1801034,315.60297,-18.01766,8629.0,-36.78472693086803
21114565-0122191,317.94028,-1.37191,9685.0,-31.484936151052583
23445677-4447461,356.23663,-44.79616,9180.0,-67.88623035934374
23552135+3023066,358.83896,30.38515,5124.0,-30.94603341928183
00185089-1022364,4.71204,-10.3768,8124.0,-71.5731564234902
02273317+2303353,36.88811,23.05988,9782.0,-34.701905668844695
03115553-0257596,47.98141,-2.96655,8569.0,-48.63982354009752
04214801-0210579,65.45012,-2.1827,9117.0,-33.89323323528833
05064960+0122316,76.70667,1.37548,6632.0,-22.409176635425823
06491757-3757252,102.32318,-37.95701,8434.0,-16.680242087397794
09031527+7833464,135.8136,78.56297,1257.0,32.88310782760284
10254019-0335236,156.4174,-3.58995,9739.0,43.3144031400772
10340074-3516564,158.5031,-35.28237,2646.0,19.656908819426945
12232823-3908538,185.8676,-39.14828,3017.0,23.40263302647061
12341097+4744284,188.54572,47.74127,9304.0,69.11279026940443
14193992+1956414,214.9164,19.9448,5451.0,68.57876847672594
15163875+4101491,229.16138,41.03027,9454.0,57.18239648561896
16201955+0144253,245.08148,1.74027,9719.0,33.973270043402486
21164688+1503296,319.19534,15.05821,9247.0,-23.00188553699512
23222311+0329304,350.59628,3.49185,9200.0,-52.59304038185407
00394071-1414134,9.91964,-14.23709,3953.0,-76.82044223679769
01160418+3738544,19.01741,37.64852,9097.0,-24.96598460665419
01565788+3556446,29.24118,35.94579,4789.0,-25.061379743275847
02210079-2049240,35.25333,-20.82333,9919.0,-68.62560432241827
04230872-0005147,65.78628,-0.08748,9807.0,-32.49400622788983
11232225-1428148,170.84267,-14.47077,5046.0,43.232864251496686
14020199-1632257,210.50827,-16.5406,9433.0,43.09317958379031
14065636-2656542,211.73483,-26.9484,6504.0,32.9590686702172
17051638+4149384,256.31824,41.82732,8306.0,36.900516433172264
19272274+5448306,291.8447,54.80849,7474.0,17.009941854438214
23202673+0133372,350.11136,1.56029,8951.0,-53.90477108125379
23220451+1302086,350.51886,13.03571,7865.0,-44.35654750326899
23583949-2950418,359.66455,-29.84501,8774.0,-78.0963386588888
00564085-5231102,14.17016,-52.5196,8195.0,-64.58972652782948
02213261+3921246,35.38581,39.3568,7335.0,-20.272469250106163
03001237+0426175,45.05154,4.43821,7255.0,-45.69429788509897
03410530+0802477,55.27209,8.04655,5076.0,-35.92937603061446
05003418-6204211,75.14247,-62.0725,9032.0,-36.63746851055155
06262206+5234143,96.5919,52.57058,9044.0,17.640566809481125
08191713+0347345,124.82146,3.79297,9001.0,21.240451659903737
09143528-0827085,138.64706,-8.45243,9030.0,26.600805003542007
11312568-0938451,172.85704,-9.64593,6562.0,48.42385225411666
12471600-1833152,191.81668,-18.55423,6697.0,44.30632835265764
13193929+3015227,199.91373,30.25637,2141.0,83.06833087915916
15552243-0852298,238.84352,-8.87502,8011.0,32.728767988467936
16555148+4731300,253.96466,47.52509,9234.0,38.80830542827905
19594927-0002155,299.95535,-0.03775,7925.0,-15.184699592777164
20355783-2149286,308.991,-21.82468,8043.0,-32.23583778156961
00473516-2025432,11.89646,-20.4287,6112.0,-83.24283841618292
01054907-8621184,16.45536,-86.35508,4953.0,-30.765744593054233
05325052-1652092,83.21047,-16.86921,7678.0,-24.753074969537757
07074279+4558474,106.9282,45.97988,6468.0,21.825299141909056
10250754-3536186,156.28152,-35.60515,3472.0,18.39796974333498
10282057-0424213,157.08578,-4.40596,9113.0,43.22870281051328
10371261-2640151,159.30249,-26.67092,4613.0,27.26270279710255
11064399+6651097,166.68324,66.8527,9888.0,47.15927093648445
11400641-0050160,175.02673,-0.83778,5881.0,57.1898286478066
12041380+2012351,181.0576,20.20975,6534.0,77.17769667938987
12320173-4446535,188.00729,-44.78151,8480.0,17.95383264045216
13354708-3052358,203.94624,-30.8766,4510.0,31.037014712425975
14263192+2133254,216.63304,21.55713,9200.0,67.67433558098932
16244869-0307166,246.20279,-3.12138,9058.0,30.37932091682777
16572862+2235577,254.36925,22.59936,9424.0,34.55256169212005
20230428+0932379,305.76791,9.54392,7122.0,-15.42860870810678
22345704-6153010,338.73764,-61.88364,8248.0,-48.53747089680868
03535353-1735371,58.47305,-17.59358,8515.0,-46.99118767871559
04472001-1242023,71.83347,-12.70063,5109.0,-33.21287087176403
05241341+0455374,81.05591,4.9271,5810.0,-16.8686894156953
06205448-6307078,95.22688,-63.11881,5066.0,-27.3974298380059
07493844+6126540,117.41013,61.44838,5935.0,30.490692272524893
09595140-3434482,149.96414,-34.58002,4587.0,16.14209181120137
11421183-1046271,175.54938,-10.77428,6571.0,48.5434953210312
11494981-0331033,177.45757,-3.51763,7991.0,55.93798107308635
12061679+3331332,181.57002,33.52586,8193.0,78.35493937274852
16051968-0223247,241.33203,-2.39026,9294.0,34.78598144939169
16310340+3950184,247.76419,39.83847,9155.0,43.236882194367574
17162214+0615098,259.09225,6.2527,6653.0,23.967214099806853
17381509+2827192,264.56296,28.45539,7878.0,27.57493043665833
19055401-4236163,286.47513,-42.60453,5682.0,-20.486202274389974
20192427-1624014,304.8511,-16.40036,8812.0,-26.644947788196333
22061458-2757299,331.56082,-27.9584,6975.0,-53.549644881475146
22115293+0006318,332.97052,0.10878,9980.0,-43.000981856778715
23225827+2914046,350.74292,29.23461,5996.0,-29.78765185376475
23393834+2505418,354.90979,25.09503,9884.0,-34.98464928382035
02333157+0108236,38.38152,1.13991,6258.0,-52.55265387135693
03474575+0041118,56.94061,0.68666,7464.0,-39.33231723011683
04042737-0712581,61.11411,-7.21611,6622.0,-40.177422105569846
06041096-2028047,91.04573,-20.46804,6876.0,-19.278210024443105
06085529-2444279,92.2304,-24.74111,5831.0,-19.872478320618992
06423122+4604350,100.63004,46.07647,6350.0,17.722842086377995
09412064-2857413,145.33606,-28.96154,2511.0,17.76077711347744
11302132-0657408,172.58888,-6.96138,9116.0,50.66456463273588
12155252+0024021,183.96878,0.40064,6307.0,61.940766691536886
12562029+0528352,194.08459,5.47647,7259.0,68.31679115477918
12575198-2410320,194.46652,-24.17567,9444.0,38.67263727673805
13003975+2755256,195.16563,27.92386,7499.0,87.80564990797818
13222630+2125329,200.60954,21.42577,6850.0,80.92535565339078
13223703-1303560,200.6543,-13.06562,5621.0,49.10009398226716
14141612+1034575,213.56725,10.5827,9593.0,64.43215499891728
14574334-1344068,224.43065,-13.73524,7638.0,38.92560136317793
15043166+1718547,226.13191,17.31516,6274.0,57.78849406430355
16370331+2103196,249.26376,21.05541,9289.0,38.56473287968569
22241623+0521389,336.06757,5.36081,8482.0,-41.8357860029429
22564512-2457129,344.18793,-24.95357,9008.0,-64.20284981583238
02410505+1746164,40.27102,17.77121,8677.0,-37.82045643796898
03114824-0230106,47.95097,-2.50297,8071.0,-48.368939923943216
04041014-1406014,61.04231,-14.10042,6832.0,-43.36261754046093
04372088-0214303,69.33712,-2.24171,8850.0,-30.595024168918066
07394188+4554456,114.92454,45.91264,9594.0,27.190683556982957
08430759+1813236,130.7816,18.22308,6290.0,32.57804027689723
11532062+2101175,178.33594,21.02153,6601.0,75.41575032202512
12344062+4423442,188.66939,44.39556,5793.0,72.40756681926545
13025245+1005398,195.71855,10.09441,7266.0,72.75411227837384
13444917+3710028,206.20209,37.16306,7966.0,74.91871841766275
14285878-3139353,217.24493,-31.65973,6992.0,26.783798269744427
16015826+3642077,240.49275,36.7021,9130.0,48.88262795549252
16254836+5521385,246.45157,55.36063,9271.0,42.48617313903199
18394995-6257216,279.95807,-62.95604,4577.0,-22.68366529403904
20345612+8748562,308.73557,87.8156,5773.0,26.157984582097683
23210979+3323584,350.29083,33.39954,4897.0,-25.791784082340392
03060582-3901131,46.52421,-39.0204,6491.0,-59.607257375211006
03142445-1045148,48.60198,-10.75407,8772.0,-52.632241140039945
04271777-1206568,66.82401,-12.11581,9793.0,-37.41695455755809
06133996+6943452,93.41654,69.72924,4002.0,22.15753973037012
06424999-3534200,100.70828,-35.57221,2033.0,-17.00359026837909
09284077+1237025,142.16986,12.61734,8449.0,40.52762906453908
11130789+0504215,168.28287,5.07272,8170.0,57.8339263260242
13014623-2241312,195.4426,-22.69197,6701.0,40.11723861514979
13481778+2507263,207.07419,25.12389,8975.0,77.08861581327045
14274842-2332299,216.95186,-23.54171,7675.0,34.24348631490234
14473543-1804137,221.89766,-18.0705,2631.0,36.74775048534596
02373138-6051368,39.38083,-60.86018,7209.0,-51.816977995127594
03373810+0307077,54.40874,3.11879,5773.0,-39.811171380281344
04415018-3407549,70.45915,-34.13192,9063.0,-40.58626106937105
08094417+2552542,122.43407,25.88167,7690.0,27.85992535121649
10382630-0234102,159.60962,-2.56947,8266.0,46.31064894851609
11112063+0549487,167.83606,5.83027,6256.0,58.059441086668706
11513209+2738488,177.88368,27.64684,8630.0,76.70077745296544
13094995+2434390,197.45819,24.57754,7089.0,85.13930138559648
14114913+2122349,212.95468,21.37638,8473.0,70.82376559898053
17363538+5045571,264.14749,50.76588,6167.0,32.26107635694978
19140744-3733458,288.53104,-37.56279,9747.0,-20.346785873468175
21561437-3340141,329.05997,-33.67059,8021.0,-51.943659531277525
22580788-0347196,344.5329,-3.78878,3673.0,-54.27580565145262
23095245+0730565,347.4686,7.51573,4644.0,-47.516267876653146
23382277+2709296,354.59485,27.15821,9302.0,-32.94530320630354
01214990+1816031,20.45799,18.26758,8308.0,-44.00998241155075
02281447+2551273,37.06025,25.85764,5109.0,-32.11536474968821
02435846+0526187,40.99353,5.4386,7011.0,-47.5683179028487
04412331-4524455,70.34718,-45.41257,9899.0,-41.34135220484651
05194054+0343466,79.91893,3.72966,8376.0,-18.45138201667795
09513390-1259450,147.89127,-12.99588,9881.0,30.73016202211752
10272038-3516274,156.83498,-35.27428,2931.0,18.92372262957761
10482196+1839570,162.09145,18.66583,8900.0,60.50885487193116
12535599-0912237,193.48326,-9.20652,4788.0,53.66019320152598
13383159+2606196,204.63165,26.10541,8488.0,79.42977991564018
14191496+0701158,214.81242,7.02113,7522.0,61.045388018395606
15342919+1428388,233.62166,14.4774,9415.0,50.05759413997445
17003000+4110574,255.12505,41.18259,8508.0,37.73161374109909
18240240+6518226,276.01004,65.30626,7124.0,27.29860818213458
20393405+1047320,309.89188,10.79221,7525.0,-18.177277925405487
21073076-4421077,316.87833,-44.35218,9155.0,-42.43880789292979
21084149-4330409,317.17297,-43.51143,5114.0,-42.67190801612995
00353494-1217132,8.89559,-12.28698,8061.0,-74.70031818766623
02055705-7107461,31.48758,-71.12946,8148.0,-44.76860110349989
05503801-1002310,87.65832,-10.04192,6513.0,-18.016861776394677
10064674+3128329,151.6947,31.47574,6524.0,54.04747915155541
10191298-0537443,154.80414,-5.62894,5162.0,40.74442037260764
10290460+2212461,157.26918,22.21276,6395.0,57.39547301010553
10354619+2102533,158.94246,21.04812,7041.0,58.54431904776423
12502941-1051158,192.62254,-10.85443,2389.0,52.01662178843922
14413211+0335569,220.38379,3.59921,7674.0,54.718394396520615
15462458+3016014,236.6024,30.26703,9477.0,51.73501691094076
20213888-1512455,305.41208,-15.21267,4603.0,-26.681385967091767
23310000-2731299,352.75006,-27.52505,8547.0,-72.14987764550679
23331048-0117312,353.29373,-1.292,2524.0,-58.06691733167805
23385009+2712538,354.70874,27.21505,9104.0,-32.92524120784296
00403545+0140199,10.14774,1.6722,5387.0,-61.08129367635838
01331682-3626249,23.32012,-36.44025,9235.0,-77.14140037252062
02115740+2918495,32.98922,29.31388,4914.0,-30.356311903883476
02205234+1621136,35.21811,16.35381,9668.0,-41.40584566328095
02264411+1923467,36.68375,19.39629,4189.0,-38.06178712685372
02580668-1507066,44.52781,-15.11854,8879.0,-58.23136689464163
03094641+1559272,47.44335,15.99094,9933.0,-35.36297876827961
03570229-7340429,59.25956,-73.67859,8585.0,-37.59584881282575
04011115+0533061,60.29645,5.55169,9844.0,-33.714253081212064
04553737-1505476,73.90575,-15.09653,6557.0,-32.32600896746673
05192634-2842155,79.85969,-28.70424,7412.0,-31.60181102033614
06532705+7724337,103.36275,77.40941,5047.0,26.53360450565042
07581021+6056396,119.54244,60.94438,6044.0,31.51222138955745
11105981+2920114,167.7493,29.33644,8745.0,67.80963538395321
12440856+4838400,191.03578,48.64447,4669.0,68.4372998148457
13231670+5239130,200.81975,52.65366,9037.0,63.79139334274696
16422081+0706488,250.58673,7.11348,9496.0,31.871657701303487
18340495+5124488,278.52054,51.41352,9784.0,23.479645045326304
23143428+0633231,348.64285,6.55642,6387.0,-48.96396102805759
23350250+0448130,353.7605,4.80371,5647.0,-53.116661836347454
23373465+4408289,354.39441,44.14146,5461.0,-16.75217900191085
04042575+0647061,61.10731,6.78507,5644.0,-32.318741930979165
04185621+7535222,64.73437,75.58955,7973.0,17.751846404129346
07104502+5004528,107.68768,50.08142,5747.0,23.44002346188468
09150153+4002115,138.75647,40.0365,8227.0,43.85627798505697
10171311-2104004,154.30472,-21.06677,3493.0,29.0490515582773
12192644+2110120,184.86026,21.17007,9557.0,80.5826727714406
12593276+2759008,194.88655,27.98361,5824.0,88.00974949230493
13011817-3216017,195.32571,-32.26718,4567.0,30.55817758698291
18580678-4900408,284.52823,-49.01129,4250.0,-21.173529736218352
20162033-1826285,304.08478,-18.44126,8938.0,-26.73755456600166
20200342-1459382,305.01425,-14.9939,8186.0,-26.242213130584982
20464354-8229197,311.68167,-82.48886,5394.0,-30.54115421965602
22305088+3633470,337.71198,36.56312,7918.0,-18.232365123577996
23181570+0015403,349.56537,0.26121,8932.0,-54.6224995719596
23444863-5517398,356.20258,-55.29447,9291.0,-59.352422360750595
04514925+0850384,72.95522,8.84397,3522.0,-21.61236900867708
06135094-1714270,93.46232,-17.24083,9773.0,-15.898479706658016
10391179-0024340,159.79913,-0.40945,5625.0,47.95493039448262
10510677+7647474,162.77802,76.79628,7816.0,38.30411898840187
10531446+2653116,163.31029,26.88652,6273.0,63.733550260181026
11133158+2752362,168.3817,27.87674,9582.0,68.31150461570847
11442975+6943472,176.1239,69.7298,2702.0,46.304296582907895
12063406-4354264,181.642,-43.90732,8130.0,18.22391635480246
15313082+4025485,232.87842,40.43012,2617.0,54.5411751257573
16422822+0119131,250.61763,1.3203,7153.0,29.024526221280507
19460544+6408494,296.52264,64.14713,5639.0,18.58284231141022
20220903-0553451,305.5376,-5.89597,6032.0,-22.840236784407768
20380158-0202179,309.50662,-2.03835,6386.0,-24.526931975872305
20581676+1750078,314.56989,17.83555,8657.0,-17.797688745403082
21360667+0756221,324.02777,7.93945,5828.0,-31.14836700527747
02110638-0039191,32.77663,-0.65535,5876.0,-57.34291508075739
05195824-6949373,79.99284,-69.82708,5698.0,-33.180328411916335
05370042-0338403,84.25182,-3.64448,6363.0,-18.203512534014177
06020140+6625012,90.50589,66.4171,9464.0,19.98191836400356
07462488+4820012,116.60375,48.33365,6519.0,28.764067779152857
09551412-2228582,148.80879,-22.48287,3434.0,24.624361703421968
10312989-3242473,157.87451,-32.71314,3788.0,21.53593885293566
14113628+0848346,212.90117,8.8097,6836.0,63.64555682504874
14544445+7917468,223.68533,79.29636,8623.0,36.15666212733702
15163246+1245147,229.13539,12.75415,8477.0,53.173249737790954
16155323+6022571,243.97194,60.38257,9748.0,42.26298008739341
17191871+4957416,259.82803,49.96156,9907.0,34.96681473489177
17434635+5648148,265.94308,56.80409,5257.0,31.55744399505615
19490494-1030033,297.27063,-10.50093,7550.0,-17.511238722615094
19513945-8305557,297.91434,-83.09888,5144.0,-28.715227221940665
22534624+3222450,343.4426,32.37925,6766.0,-24.237458009453764
00192604-0405016,4.85856,-4.08386,6100.0,-65.72190684241203
01140675+3807213,18.52812,38.12259,8368.0,-24.533330097397563
01424543-6554121,25.68919,-65.90333,7883.0,-50.40230407443587
01520704-3331480,28.02937,-33.52999,8712.0,-75.44633418439446
03253075+0151417,51.37817,1.86153,9447.0,-42.93368485399271
03314449+0044521,52.9353,0.74783,9156.0,-42.45441303198536
05501771-1017516,87.57378,-10.29766,895.0,-18.201683709210332
09084681-7408567,137.19482,-74.14909,5443.0,-17.549860763797756
09180631+1328206,139.52635,13.47238,8724.0,38.54106757791772
09591393-1951082,149.80809,-19.85225,3636.0,27.184146071821772
10035186+5926100,150.96611,59.43618,2997.0,46.84527117419211
12422599-0600594,190.60837,-6.01651,6636.0,56.783728535346505
13330394+1735495,203.2664,17.59709,7868.0,76.46819133485204
14032076-0033002,210.83646,-0.54999,7396.0,57.36502780597661
15291996-2111260,232.33315,-21.19052,5699.0,28.40623231746414
15383300+1015043,234.63748,10.25115,5751.0,47.24357556056133
16541750-0559292,253.57294,-5.99149,8573.0,22.667832105826665
21121154-1420352,318.04807,-14.34319,8750.0,-37.57844364164509
22442422+3046110,341.10095,30.76973,9910.0,-24.641052283784347
02103760-1546250,32.65678,-15.77359,1616.0,-68.40472479400663
02393656+3604524,39.90236,36.08125,2754.0,-21.844501087239
04395281-4417178,69.97005,-44.28822,9940.0,-41.63239970204248
06530287-3916132,103.26201,-39.27036,1976.0,-16.48643368642698
08470688+2814114,131.77876,28.23654,6341.0,36.5051723674468
09250042+4922373,141.25166,49.37697,8210.0,44.9071542295704
09315979-0843564,142.99911,-8.73236,9057.0,29.85822319224736
10142674-1726016,153.61151,-17.43379,8693.0,31.39570753709291
11474006+3347200,176.91704,33.78896,9263.0,74.75312230229511
14403899+3838157,220.16243,38.63774,3748.0,64.48125621429237
17332427+6833147,263.35098,68.55401,7815.0,32.21374617942122
19251626-6522166,291.3179,-65.37125,5141.0,-27.973076957074753
19411916-3655181,295.3298,-36.92167,5824.0,-25.31271014343711
21242633-4916489,321.10962,-49.28022,9236.0,-44.832522899469645
02205002-5802355,35.2085,-58.04311,6327.0,-55.34071496847773
04510657+1255315,72.77731,12.9254,8514.0,-19.43882731662773
06524495+5132269,103.18736,51.54073,6427.0,21.11407634848337
11575123+2215290,179.46347,22.25809,9064.0,76.90081293964404
14201929-0424594,215.08038,-4.41645,6887.0,51.843992684611486
23270296+2906484,351.76245,29.11351,6958.0,-30.23664815749156
02454932+0313517,41.45552,3.23101,6811.0,-48.98008921402173
03250093+0254268,51.25386,2.90753,9474.0,-42.33813752643749
05234463-2858241,80.93593,-28.97336,9429.0,-30.76950777979203
06360815-6800516,99.03397,-68.01435,8090.0,-26.426750221818764
06363705-3437082,99.15434,-34.61891,7349.0,-17.84128986933755
07571891+5831153,119.32881,58.5209,5920.0,31.37465047492878
09150197+1735322,138.7583,17.59226,8388.0,39.43930948885544
09243332+1800193,141.13885,18.00537,8573.0,41.704665855452504
11125272+2726379,168.21968,27.44384,6814.0,68.13564197964456
11170458-3457190,169.2691,-34.9553,2586.0,24.030613134085172
12024266+0157083,180.67781,1.95228,5174.0,62.24877802299124
14562897+0921161,224.1208,9.35452,8589.0,55.56516876864751
16291650+3924037,247.31877,39.40104,8431.0,43.56587653875479
17380535+5707047,264.52243,57.11808,9008.0,32.34008694905631
18194412+4833404,274.93378,48.56119,4942.0,25.02744155893885
18431697-6312294,280.82083,-63.20823,5544.0,-23.126558918120796
20035734-5559531,300.98886,-55.99816,4666.0,-32.20061504150912
20154883-0254016,303.95349,-2.90048,5577.0,-20.057873132368787
20273375-5505252,306.89069,-55.09035,831.0,-35.54533883438229
21254656-5452136,321.44406,-54.87044,9490.0,-43.814304060683206
23202219+2626426,350.09259,26.44527,9416.0,-32.120727208459435
01501233+2711464,27.55142,27.19618,3503.0,-33.87013227980761
01585769-3100317,29.74049,-31.00887,4901.0,-74.76108162335386
03462695-0631521,56.61232,-6.53119,8431.0,-43.67430299942232
07092756+3259219,107.36482,32.9894,8877.0,17.87339124169131
07140473+5459150,108.51969,54.98751,9768.0,25.076397227807263
10035972+1425262,150.99896,14.42399,6988.0,49.0715215833007
11285898+3851042,172.24579,38.85122,6340.0,69.19035065589118
11303146+5127212,172.63116,51.45592,7684.0,61.2825721332974
18171070-5434030,274.29465,-54.5675,6545.0,-17.13915398574279
19375589-5159287,294.48288,-51.99138,3232.0,-28.014518674406787
21415947-3850018,325.4978,-38.83385,9346.0,-49.07182415084339
22224925-4739461,335.70514,-47.66283,8541.0,-54.566539753533306
00410787-5608283,10.28283,-56.1412,8073.0,-60.92788441523086
01255143-0119051,21.46436,-1.3181,4070.0,-62.90169217381746
05163820-2347146,79.15926,-23.78737,9326.0,-30.747804695236127
09005790-2239549,135.24135,-22.6652,9751.0,15.314691436590664
11430937-1251509,175.78905,-12.86421,5048.0,46.71099774443459
12204845+0538229,185.20195,5.63976,2155.0,67.30813688787579
12534776-1118487,193.44904,-11.31354,6136.0,51.55395013005731
13172542+0919197,199.356,9.3222,6619.0,71.16597452491884
14432176-3317576,220.84077,-33.29941,6136.0,23.98923418810835
17342797-0121116,263.61658,-1.35323,8844.0,16.407451234610104
19485247-1030563,297.21866,-10.51562,7392.0,-17.471336285245137
23160343+4233205,349.0144,42.55576,5069.0,-16.932091118314816
23161843+2156569,349.07681,21.94918,9536.0,-35.798772039424755
23283661+1716156,352.15259,17.27108,6594.0,-41.267942700513885
01073034-4510502,16.87645,-45.18067,7510.0,-71.66477882038015
02500454+4123213,42.51886,41.38927,5754.0,-16.18479699395037
03462983+1524440,56.62429,15.4122,8745.0,-29.896828076934984
03592096+0645518,59.83736,6.7644,5732.0,-33.318024711437396
04134036-0706215,63.41819,-7.10606,9896.0,-38.13112297352635
04324849-1223191,68.2021,-12.38869,9653.0,-36.30976777677341
05322215-2148220,83.09227,-21.80605,8448.0,-26.669202541897892
10215257+2351387,155.46909,23.86078,6283.0,56.21466751330568
11240275-2823155,171.01137,-28.38764,4125.0,30.659827517921205
13332607-3400529,203.35873,-34.01478,3852.0,28.052053871096685
20530375+1335310,313.26556,13.59187,8274.0,-19.30959072754308
22423863+2930205,340.66104,29.50572,7227.0,-25.52239756106608
00143187-0044156,3.63279,-0.7376,3946.0,-62.161857323325435
