pair_id,profile,x,a_int_x,phi_x
NGC7603-NGC7603B,tanh,0.5527638190954774,0.9828928148343716,0.017255203605800094
NGC7603-NGC7603B,tanh,0.5577889447236181,0.9825170540135955,0.017637577614713313
NGC7603-NGC7603B,tanh,0.5628140703517588,0.9821504239561373,0.01801080114065358
NGC7603-NGC7603B,tanh,0.5678391959798995,0.9817933879325406,0.018374392018731357
NGC7603-NGC7603B,tanh,0.5728643216080402,0.9814463434265859,0.01872793469008842
NGC7603-NGC7603B,tanh,0.577889447236181,0.9811096224699074,0.019071080022841972
NGC7603-NGC7603B,tanh,0.5829145728643216,0.9807834927470926,0.019403544338343362
NGC7603-NGC7603B,tanh,0.5879396984924623,0.9804681593923131,0.019725107720740247
NGC7603-NGC7603B,tanh,0.592964824120603,0.9801637673905131,0.020035611696614056
NGC7603-NGC7603B,tanh,0.5979899497487438,0.979870404491424,0.020334956376914244
NGC7603-NGC7603B,tanh,0.6030150753768845,0.9795881045429635,0.02062309715571828
NGC7603-NGC7603B,tanh,0.6080402010050251,0.9793168511515922,0.020900041059828102
NGC7603-NGC7603B,tanh,0.6130653266331658,0.9790565815805531,0.021165842840245773
NGC7603-NGC7603B,tanh,0.6180904522613065,0.9788071908021913,0.021420600891575513
NGC7603-NGC7603B,tanh,0.6231155778894473,0.9785685356272915,0.021664453078827972
NGC7603-NGC7603B,tanh,0.628140703517588,0.9783404388421783,0.02189757254337342
NGC7603-NGC7603B,tanh,0.6331658291457286,0.9781226932927684,0.02212016355133311
NGC7603-NGC7603B,tanh,0.6381909547738693,0.9779150658635248,0.022332457438863036
NGC7603-NGC7603B,tanh,0.6432160804020101,0.977717301307993,0.022534708699913763
NGC7603-NGC7603B,tanh,0.6482412060301508,0.9775291258960814,0.022727191253390754
NGC7603-NGC7603B,tanh,0.6532663316582915,0.977350250851253,0.02291019491843041
NGC7603-NGC7603B,tanh,0.6582914572864321,0.9771803755581893,0.023084022118880672
NGC7603-NGC7603B,tanh,0.6633165829145728,0.9770191905281684,0.023248984831168194
NGC7603-NGC7603B,tanh,0.6683417085427136,0.9768663801153045,0.02340540178359515
NGC7603-NGC7603B,tanh,0.6733668341708543,0.9767216249819013,0.023553595909777746
NGC7603-NGC7603B,tanh,0.678391959798995,0.976584604315503,0.02369389205440464
NGC7603-NGC7603B,tanh,0.6834170854271356,0.9764549978037791,0.02382661492574172
NGC7603-NGC7603B,tanh,0.6884422110552764,0.9763324873762423,0.023952087286279896
NGC7603-NGC7603B,tanh,0.6934673366834171,0.9762167587239963,0.024070628370570325
NGC7603-NGC7603B,tanh,0.6984924623115578,0.9761075026103303,0.024182552517541023
NGC7603-NGC7603B,tanh,0.7035175879396985,0.9760044159860849,0.024288168003373776
NGC7603-NGC7603B,tanh,0.7085427135678392,0.9759072029243712,0.02438777606026763
NGC7603-NGC7603B,tanh,0.7135678391959799,0.9758155753895138,0.024481670066058597
NGC7603-NGC7603B,tanh,0.7185929648241206,0.9757292538550631,0.02457013488963158
NGC7603-NGC7603B,tanh,0.7236180904522613,0.975647967785444,0.024653446377297487
NGC7603-NGC7603B,tanh,0.7286432160804021,0.9755714559953361,0.02473187096575191
NGC7603-NGC7603B,tanh,0.7336683417085427,0.9754994669002502,0.024805665407843954
NGC7603-NGC7603B,tanh,0.7386934673366834,0.9754317586710385,0.024875076598101693
NGC7603-NGC7603B,tanh,0.7437185929648241,0.975368099304259,0.024940341485775102
NGC7603-NGC7603B,tanh,0.7487437185929648,0.9753082666194693,0.025001687064010104
NGC7603-NGC7603B,tanh,0.7537688442211056,0.9752520481936477,0.025059330424648814
NGC7603-NGC7603B,tanh,0.7587939698492463,0.9751992412420722,0.025113478869036452
NGC7603-NGC7603B,tanh,0.7638190954773869,0.9751496524541301,0.025164330066084435
NGC7603-NGC7603B,tanh,0.7688442211055276,0.9751030977917031,0.025212072249685975
NGC7603-NGC7603B,tanh,0.7738693467336684,0.9750594022569883,0.025256884448383324
NGC7603-NGC7603B,tanh,0.7788944723618091,0.9750183996358619,0.02529893674095609
NGC7603-NGC7603B,tanh,0.7839195979899498,0.9749799322222014,0.025338390532312793
NGC7603-NGC7603B,tanh,0.7889447236180904,0.974943850527929,0.025375398844735768
NGC7603-NGC7603B,tanh,0.7939698492462312,0.9749100129829441,0.025410106620145503
NGC7603-NGC7603B,tanh,0.7989949748743719,0.9748782856285654,0.02544265102961203
NGC7603-NGC7603B,tanh,0.8040201005025126,0.9748485418076058,0.025473161786855873
NGC7603-NGC7603B,tanh,0.8090452261306533,0.9748206618537552,0.025501761462944736
NGC7603-NGC7603B,tanh,0.8140703517587939,0.9747945327825385,0.02552856579981094
NGC7603-NGC7603B,tanh,0.8190954773869347,0.9747700479857594,0.025553684020588954
NGC7603-NGC7603B,tanh,0.8241206030150754,0.9747471069310137,0.025577219135105748
NGC7603-NGC7603B,tanh,0.8291457286432161,0.9747256148675745,0.02559926823915303
NGC7603-NGC7603B,tanh,0.8341708542713568,0.974705482539697,0.0256199228064316
NGC7603-NGC7603B,tanh,0.8391959798994975,0.9746866259081748,0.025639268972286182
NGC7603-NGC7603B,tanh,0.8442211055276382,0.974668965880782,0.025657387808549464
NGC7603-NGC7603B,tanh,0.8492462311557789,0.9746524280520729,0.025674355588989374
NGC7603-NGC7603B,tanh,0.8542713567839196,0.9746369424528649,0.02569024404500066
NGC7603-NGC7603B,tanh,0.8592964824120604,0.974622443309609,0.025705120611313054
NGC7603-NGC7603B,tanh,0.864321608040201,0.9746088688137432,0.025719048661597903
NGC7603-NGC7603B,tanh,0.8693467336683417,0.9745961609010404,0.02573208773394715
NGC7603-NGC7603B,tanh,0.8743718592964824,0.9745842650408844,0.025744293746277118
NGC7603-NGC7603B,tanh,0.8793969849246231,0.9745731300353453,0.025755719201776314
NGC7603-NGC7603B,tanh,0.8844221105527639,0.9745627078278788,0.025766413384566592
NGC7603-NGC7603B,tanh,0.8894472361809045,0.9745529533214276,0.025776422545793664
NGC7603-NGC7603B,tanh,0.8944723618090452,0.9745438242056744,0.025785790080395794
NGC7603-NGC7603B,tanh,0.8994974874371859,0.9745352807931703,0.02579455669482643
NGC7603-NGC7603B,tanh,0.9045226130653267,0.9745272858640392,0.025802760566028798
NGC7603-NGC7603B,tanh,0.9095477386934674,0.9745198045189524,0.02581043749197259
NGC7603-NGC7603B,tanh,0.914572864321608,0.9745128040400509,0.02581762103407521
NGC7603-NGC7603B,tanh,0.9195979899497487,0.9745062537594948,0.02582434265183455
NGC7603-NGC7603B,tanh,0.9246231155778895,0.9745001249353116,0.025830631830002757
NGC7603-NGC7603B,tanh,0.9296482412060302,0.9744943906342189,0.025836516198631646
NGC7603-NGC7603B,tanh,0.9346733668341709,0.9744890256211028,0.02584202164631413
NGC7603-NGC7603B,tanh,0.9396984924623115,0.9744840062548313,0.025847172426945186
NGC7603-NGC7603B,tanh,0.9447236180904522,0.974479310390097,0.02585199126031592
NGC7603-NGC7603B,tanh,0.949748743718593,0.9744749172849839,0.025856499426850317
NGC7603-NGC7603B,tanh,0.9547738693467337,0.9744708075139686,0.025860716856779736
NGC7603-NGC7603B,tanh,0.9597989949748744,0.9744669628860693,0.02586466221404847
NGC7603-NGC7603B,tanh,0.964824120603015,0.974463366367871,0.025868352975225793
NGC7603-NGC7603B,tanh,0.9698492462311558,0.9744600020111636,0.025871805503695652
NGC7603-NGC7603B,tanh,0.9748743718592965,0.9744568548849384,0.025875035119380944
NGC7603-NGC7603B,tanh,0.9798994974874372,0.9744539110115051,0.02587805616424843
NGC7603-NGC7603B,tanh,0.9849246231155779,0.974451157306494,0.02588088206383266
NGC7603-NGC7603B,tanh,0.9899497487437187,0.9744485815225248,0.025883525385002968
NGC7603-NGC7603B,tanh,0.9949748743718593,0.9744461721963323,0.025885997890188635
NGC7603-NGC7603B,tanh,1.0,0.9744439185991484,0.025888310588267013
NGC7603-NGC7603B,yukawa,0.0,0.9999995864495759,4.135505096396069e-07
NGC7603-NGC7603B,yukawa,0.005025125628140704,0.9999995674154625,4.32584631088868e-07
NGC7603-NGC7603B,yukawa,0.010050251256281407,0.9999995474948189,4.525052834837913e-07
NGC7603-NGC7603B,yukawa,0.01507537688442211,0.9999995266457719,4.7335434017979683e-07
NGC7603-NGC7603B,yukawa,0.020100502512562814,0.9999995048244368,4.951756858193336e-07
NGC7603-NGC7603B,yukawa,0.02512562814070352,0.9999994819848196,5.180153145872959e-07
NGC7603-NGC7603B,yukawa,0.03015075376884422,0.9999994580787134,5.419214334625083e-07
NGC7603-NGC7603B,yukawa,0.035175879396984924,0.9999994330555898,5.669445709093779e-07
NGC7603-NGC7603B,yukawa,0.04020100502512563,0.9999994068624846,5.931376913427848e-07
NGC7603-NGC7603B,yukawa,0.04522613065326633,0.999999379443878,6.205563145890658e-07
NGC7603-NGC7603B,yukawa,0.05025125628140704,0.9999993507415691,6.492586416753644e-07
NGC7603-NGC7603B,yukawa,0.05527638190954774,0.999999320694543,6.793056877245161e-07
NGC7603-NGC7603B,yukawa,0.06030150753768844,0.9999992892388324,7.107614201791192e-07
NGC7603-NGC7603B,yukawa,0.06532663316582915,0.9999992563073712,7.436929053524089e-07
NGC7603-NGC7603B,yukawa,0.07035175879396985,0.9999992218298414,7.781704614185643e-07
NGC7603-NGC7603B,yukawa,0.07537688442211056,0.9999991857325118,8.142678197298445e-07
NGC7603-NGC7603B,yukawa,0.08040201005025126,0.9999991479380685,8.520622944605681e-07
NGC7603-NGC7603B,yukawa,0.08542713567839195,0.9999991083654374,8.916349601338631e-07
NGC7603-NGC7603B,yukawa,0.09045226130653267,0.9999990669295962,9.330708391406318e-07
NGC7603-NGC7603B,yukawa,0.09547738693467336,0.9999990235413787,9.764590980295044e-07
NGC7603-NGC7603B,yukawa,0.10050251256281408,0.9999989781072672,1.0218932548992726e-06
NGC7603-NGC7603B,yukawa,0.10552763819095477,0.999998930529176,1.0694713958954277e-06
NGC7603-NGC7603B,yukawa,0.11055276381909548,0.999998880704222,1.1192964043635433e-06
NGC7603-NGC7603B,yukawa,0.11557788944723618,0.9999988285244854,1.1714762007721546e-06
NGC7603-NGC7603B,yukawa,0.12060301507537688,0.9999987738767562,1.2261239955145915e-06
NGC7603-NGC7603B,yukawa,0.12562814070351758,0.9999987166422688,1.283358554700826e-06
NGC7603-NGC7603B,yukawa,0.1306532663316583,0.9999986566964231,1.3433044791614142e-06
NGC7603-NGC7603B,yukawa,0.135678391959799,0.9999985939084896,1.4060924989950548e-06
NGC7603-NGC7603B,yukawa,0.1407035175879397,0.9999985281413011,1.4718597821054917e-06
NGC7603-NGC7603B,yukawa,0.1457286432160804,0.999998459250927,1.54075025994747e-06
NGC7603-NGC7603B,yukawa,0.15075376884422112,0.9999983870863315,1.6129149692605541e-06
NGC7603-NGC7603B,yukawa,0.15577889447236182,0.9999983114890127,1.6885124127884826e-06
NGC7603-NGC7603B,yukawa,0.16080402010050251,0.9999982322926253,1.767708937096745e-06
NGC7603-NGC7603B,yukawa,0.1658291457286432,0.9999981493225799,1.8506791325954996e-06
NGC7603-NGC7603B,yukawa,0.1708542713567839,0.9999980623956254,1.937606251771103e-06
NGC7603-NGC7603B,yukawa,0.17587939698492464,0.9999979713194055,2.0286826522877044e-06
NGC7603-NGC7603B,yukawa,0.18090452261306533,0.9999978758919952,2.1241102607401497e-06
NGC7603-NGC7603B,yukawa,0.18592964824120603,0.9999977759014103,2.2241010630535314e-06
NGC7603-NGC7603B,yukawa,0.19095477386934673,0.9999976711250922,2.328877619642132e-06
NGC7603-NGC7603B,yukawa,0.19597989949748745,0.9999975613293657,2.4386736078814167e-06
NGC7603-NGC7603B,yukawa,0.20100502512562815,0.9999974462688666,2.5537343942247143e-06
NGC7603-NGC7603B,yukawa,0.20603015075376885,0.9999973256859404,2.674317635631685e-06
NGC7603-NGC7603B,yukawa,0.21105527638190955,0.9999971993100076,2.800693914305585e-06
NGC7603-NGC7603B,yukawa,0.21608040201005024,0.9999970668568964,2.9331474052954487e-06
NGC7603-NGC7603B,yukawa,0.22110552763819097,0.9999969280281379,3.0719765806271683e-06
NGC7603-NGC7603B,yukawa,0.22613065326633167,0.9999967825102254,3.2174949507408885e-06
NGC7603-NGC7603B,yukawa,0.23115577889447236,0.9999966299738324,3.370031846121593e-06
NGC7603-NGC7603B,yukawa,0.23618090452261306,0.9999964700729891,3.5299332411216035e-06
NGC7603-NGC7603B,yukawa,0.24120603015075376,0.9999963024442139,3.697562622084777e-06
NGC7603-NGC7603B,yukawa,0.24623115577889448,0.9999961267055982,3.873301902992443e-06
NGC7603-NGC7603B,yukawa,0.25125628140703515,0.9999959424558418,4.057552390074804e-06
NGC7603-NGC7603B,yukawa,0.2562814070351759,0.9999957492732343,4.250735800051228e-06
NGC7603-NGC7603B,yukawa,0.2613065326633166,0.999995546714583,4.453295332888141e-06
NGC7603-NGC7603B,yukawa,0.2663316582914573,0.9999953343140804,4.665696803960099e-06
NGC7603-NGC7603B,yukawa,0.271356783919598,0.9999951115821101,4.888429838279228e-06
NGC7603-NGC7603B,yukawa,0.2763819095477387,0.9999948780039871,5.122009130346473e-06
NGC7603-NGC7603B,yukawa,0.2814070351758794,0.999994633038629,5.366975773178174e-06
NGC7603-NGC7603B,yukawa,0.2864321608040201,0.9999943761171526,5.623898661504871e-06
NGC7603-NGC7603B,yukawa,0.2914572864321608,0.9999941066413935,5.893375972362961e-06
NGC7603-NGC7603B,yukawa,0.2964824120603015,0.9999938239823435,6.176036728187339e-06
NGC7603-NGC7603B,yukawa,0.30150753768844224,0.9999935274784998,6.472542447069163e-06
NGC7603-NGC7603B,yukawa,0.3065326633165829,0.9999932164341231,6.783588885398147e-06
NGC7603-NGC7603B,yukawa,0.31155778894472363,0.9999928901173974,7.109907877886857e-06
NGC7603-NGC7603B,yukawa,0.3165829145728643,0.9999925477584861,7.452269281973098e-06
NGC7603-NGC7603B,yukawa,0.32160804020100503,0.9999921885474784,7.811483031154114e-06
NGC7603-NGC7603B,yukawa,0.32663316582914576,0.9999918116322202,8.188401304693135e-06
NGC7603-NGC7603B,yukawa,0.3316582914572864,0.999991416116021,8.583920820694956e-06
NGC7603-NGC7603B,yukawa,0.33668341708542715,0.9999910010552306,8.998985260102541e-06
NGC7603-NGC7603B,yukawa,0.3417085427135678,0.9999905654566771,9.434587828500827e-06
NGC7603-NGC7603B,yukawa,0.34673366834170855,0.9999901082749585,9.891773964945697e-06
NGC7603-NGC7603B,yukawa,0.35175879396984927,0.9999896284095778,1.0371644207480459e-05
NGC7603-NGC7603B,yukawa,0.35678391959798994,0.9999891247019143,1.0875357222227035e-05
NGC7603-NGC7603B,yukawa,0.36180904522613067,0.9999885959320168,1.140413301004495e-05
NGC7603-NGC7603B,yukawa,0.36683417085427134,0.9999880408152142,1.1959256297424119e-05
NGC7603-NGC7603B,yukawa,0.37185929648241206,0.9999874579985253,1.2542080126271643e-05
NGC7603-NGC7603B,yukawa,0.3768844221105528,0.9999868460568601,1.3154029653811734e-05
NGC7603-NGC7603B,yukawa,0.38190954773869346,0.9999862034889978,1.3796606174928652e-05
NGC7603-NGC7603B,yukawa,0.3869346733668342,0.9999855287133284,1.4471391381725927e-05
NGC7603-NGC7603B,yukawa,0.3919597989949749,0.9999848200633406,1.518005187585298e-05
NGC7603-NGC7603B,yukawa,0.3969849246231156,0.9999840757828439,1.5924343947818965e-05
NGC7603-NGC7603B,yukawa,0.4020100502512563,0.9999832940209051,1.670611864128942e-05
NGC7603-NGC7603B,yukawa,0.40703517587939697,0.9999824728264813,1.752732712136166e-05
NGC7603-NGC7603B,yukawa,0.4120603015075377,0.9999816101427309,1.8390026364594876e-05
NGC7603-NGC7603B,yukawa,0.4170854271356784,0.9999807038009818,1.929638519223604e-05
NGC7603-NGC7603B,yukawa,0.4221105527638191,0.9999797515143338,2.024869066952766e-05
NGC7603-NGC7603B,yukawa,0.4271356783919598,0.9999787508708716,2.1249354894318203e-05
NGC7603-NGC7603B,yukawa,0.4321608040201005,0.9999776993264644,2.2300922199308278e-05
NGC7603-NGC7603B,yukawa,0.4371859296482412,0.9999765941971223,2.340607679781903e-05
NGC7603-NGC7603B,yukawa,0.44221105527638194,0.9999754326508823,2.4567650899974087e-05
NGC7603-NGC7603B,yukawa,0.4472361809045226,0.9999742116991928,2.578863333118513e-05
NGC7603-NGC7603B,yukawa,0.45226130653266333,0.9999729281877607,2.7072178687388055e-05
NGC7603-NGC7603B,yukawa,0.457286432160804,0.9999715787868286,2.8421617061701928e-05
NGC7603-NGC7603B,yukawa,0.4623115577889447,0.99997015998084,2.9840464382183317e-05
NGC7603-NGC7603B,yukawa,0.46733668341708545,0.9999686680574535,3.133243340201797e-05
NGC7603-NGC7603B,yukawa,0.4723618090452261,0.9999670990958612,3.290144538538451e-05
NGC7603-NGC7603B,yukawa,0.47738693467336685,0.9999654489543612,3.455164253989077e-05
NGC7603-NGC7603B,yukawa,0.4824120603015075,0.9999637132571365,3.628740124327027e-05
NGC7603-NGC7603B,yukawa,0.48743718592964824,0.9999618873801815,3.811334612280239e-05
NGC7603-NGC7603B,yukawa,0.49246231155778897,0.9999599664363186,4.003436504592798e-05
NGC7603-NGC7603B,yukawa,0.49748743718592964,0.99995794525924,4.205562508542614e-05
NGC7603-NGC7603B,yukawa,0.5025125628140703,0.9999558183865056,4.418258953063258e-05
NGC7603-NGC7603B,yukawa,0.507537688442211,0.9999535800414232,4.642103601641366e-05
NGC7603-NGC7603B,yukawa,0.5125628140703518,0.9999512241137294,4.87770758528362e-05
NGC7603-NGC7603B,yukawa,0.5175879396984925,0.9999487441389856,5.125717464093045e-05
NGC7603-NGC7603B,yukawa,0.5226130653266332,0.9999461332765954,5.3868174268619595e-05
NGC7603-NGC7603B,yukawa,0.5276381909547738,0.9999433842863417,5.661731638834667e-05
NGC7603-NGC7603B,yukawa,0.5326633165829145,0.9999404895033343,5.9512267485610886e-05
NGC7603-NGC7603B,yukawa,0.5376884422110553,0.9999374408112502,6.256114565741961e-05
NGC7603-NGC7603B,yukawa,0.542713567839196,0.999934229613739,6.57725492276826e-05
NGC7603-NGC7603B,yukawa,0.5477386934673367,0.9999308468038527,6.915558733981749e-05
NGC7603-NGC7603B,yukawa,0.5527638190954774,0.9999272827313519,7.271991267686198e-05
NGC7603-NGC7603B,yukawa,0.5577889447236181,0.9999235271677245,7.647575647164048e-05
NGC7603-NGC7603B,yukawa,0.5628140703517588,0.9999195692687403,8.043396598445382e-05
NGC7603-NGC7603B,yukawa,0.5678391959798995,0.9999153975343487,8.46060446417995e-05
NGC7603-NGC7603B,yukawa,0.5728643216080402,0.999910999765712,8.900419504389803e-05
NGC7603-NGC7603B,yukawa,0.577889447236181,0.9999063630191455,9.364136507029384e-05
NGC7603-NGC7603B,yukawa,0.5829145728643216,0.9999014735567201,9.853129732875055e-05
NGC7603-NGC7603B,yukawa,0.5879396984924623,0.9998963167932542,0.00010368858222105632
NGC7603-NGC7603B,yukawa,0.592964824120603,0.9998908772394054,0.0001091287149162162
NGC7603-NGC7603B,yukawa,0.5979899497487438,0.9998851384405387,0.00011486815655537085
NGC7603-NGC7603B,yukawa,0.6030150753768845,0.9998790829110242,0.00012092440003633327
NGC7603-NGC7603B,yukawa,0.6080402010050251,0.9998726920635793,0.00012731604076386078
NGC7603-NGC7603B,yukawa,0.6130653266331658,0.999865946133239,0.00013406285278369897
NGC7603-NGC7603B,yukawa,0.6180904522613065,0.9998588240954976,0.00014118587075836916
NGC7603-NGC7603B,yukawa,0.6231155778894473,0.999851303578117,0.000148707478291963
NGC7603-NGC7603B,yukawa,0.628140703517588,0.9998433607660545,0.00015665150315153633
NGC7603-NGC7603B,yukawa,0.6331658291457286,0.9998349702989039,0.00016504331999559998
NGC7603-NGC7603B,yukawa,0.6381909547738693,0.9998261051601867,0.00017390996127404935
NGC7603-NGC7603B,yukawa,0.6432160804020101,0.9998167365577627,0.0001832802370338679
NGC7603-NGC7603B,yukawa,0.6482412060301508,0.9998068337945544,0.00019318486443998726
NGC7603-NGC7603B,yukawa,0.6532663316582915,0.9997963641286991,0.00020365660790013177
NGC7603-NGC7603B,yukawa,0.6582914572864321,0.9997852926221481,0.0002147304307807641
NGC7603-NGC7603B,yukawa,0.6633165829145728,0.9997735819766315,0.00022644365979896134
NGC7603-NGC7603B,yukawa,0.6683417085427136,0.9997611923557901,0.00023883616329585592
NGC7603-NGC7603B,yukawa,0.6733668341708543,0.9997480811921485,0.0002519505447245334
NGC7603-NGC7603B,yukawa,0.678391959798995,0.9997342029774579,0.0002658323528313388
NGC7603-NGC7603B,yukawa,0.6834170854271356,0.9997195090347736,0.0002805303101746481
NGC7603-NGC7603B,yukawa,0.6884422110552764,0.9997039472704528,0.0002960965618079036
NGC7603-NGC7603B,yukawa,0.6934673366834171,0.9996874619040458,0.000312586946163562
NGC7603-NGC7603B,yukawa,0.6984924623115578,0.9996699931738283,0.0003300612904070496
NGC7603-NGC7603B,yukawa,0.7035175879396985,0.9996514770154529,0.0003485837327976915
NGC7603-NGC7603B,yukawa,0.7085427135678392,0.9996318447109044,0.0003682230748917054
NGC7603-NGC7603B,yukawa,0.7135678391959799,0.9996110225046032,0.00038905316676636373
NGC7603-NGC7603B,yukawa,0.7185929648241206,0.999588931183118,0.00041115332882907154
NGC7603-NGC7603B,yukawa,0.7236180904522613,0.9995654856145099,0.00043460881422048754
NGC7603-NGC7603B,yukawa,0.7286432160804021,0.999540594242835,0.00045951131632071773
NGC7603-NGC7603B,yukawa,0.7336683417085427,0.9995141585327583,0.00048595952644763174
NGC7603-NGC7603B,yukawa,0.7386934673366834,0.9994860723585811,0.0005140597474931092
NGC7603-NGC7603B,yukawa,0.7437185929648241,0.9994562213312375,0.0005439265700022972
NGC7603-NGC7603B,yukawa,0.7487437185929648,0.9994244820559477,0.0005756836180729
NGC7603-NGC7603B,yukawa,0.7537688442211056,0.9993907213122335,0.0006094643734529028
NGC7603-NGC7603B,yukawa,0.7587939698492463,0.9993547951468451,0.0006454130873801304
NGC7603-NGC7603B,yukawa,0.7638190954773869,0.99931654786883,0.0006836857910474751
NGC7603-NGC7603B,yukawa,0.7688442211055276,0.999275810934429,0.0007244514171414537
NGC7603-NGC7603B,yukawa,0.7738693467336684,0.999232401707699,0.0007678930467151445
NGC7603-NGC7603B,yukawa,0.7788944723618091,0.9991861220806681,0.0008142092977789066
NGC7603-NGC7603B,yukawa,0.7839195979899498,0.999136756934389,0.0008636158744714098
NGC7603-NGC7603B,yukawa,0.7889447236180904,0.9990840724193913,0.0009163472985821984
NGC7603-NGC7603B,yukawa,0.7939698492462312,0.9990278140306647,0.0009726588486240841
NGC7603-NGC7603B,yukawa,0.7989949748743719,0.9989677044483273,0.00103282873569297
NGC7603-NGC7603B,yukawa,0.8040201005025126,0.9989034411104392,0.0010971605501376952
NGC7603-NGC7603B,yukawa,0.8090452261306533,0.9988346934788297,0.0011659860187477132
NGC7603-NGC7603B,yukawa,0.8140703517587939,0.998761099952169,0.001239668118936352
NGC7603-NGC7603B,yukawa,0.8190954773869347,0.998682264372564,0.0013186046044997976
NGC7603-NGC7603B,yukawa,0.8241206030150754,0.9985977520624342,0.001403232007252401
NGC7603-NGC7603B,yukawa,0.8291457286432161,0.9985070853169498,0.0014940301905522597
NGC7603-NGC7603B,yukawa,0.8341708542713568,0.9984097382634511,0.0015915275448999415
NGC7603-NGC7603B,yukawa,0.8391959798994975,0.9983051309824437,0.0016963069329982389
NGC7603-NGC7603B,yukawa,0.8442211055276382,0.9981926227642521,0.001809012512655907
NGC7603-NGC7603B,yukawa,0.8492462311557789,0.998071504350321,0.0019303575916308293
NGC7603-NGC7603B,yukawa,0.8542713567839196,0.9979409889772614,0.002061133700179191
NGC7603-NGC7603B,yukawa,0.8592964824120604,0.997800202003592,0.002202221106240812
NGC7603-NGC7603B,yukawa,0.864321608040201,0.9976481688517054,0.0023546010469111135
NGC7603-NGC7603B,yukawa,0.8693467336683417,0.997483800938378,0.0025193700107572214
NGC7603-NGC7603B,yukawa,0.8743718592964824,0.9973058791927645,0.0026977564821305876
NGC7603-NGC7603B,yukawa,0.8793969849246231,0.9971130346668277,0.002891140655533374
NGC7603-NGC7603B,yukawa,0.8844221105527639,0.9969037256236549,0.0031010777514592805
NGC7603-NGC7603B,yukawa,0.8894472361809045,0.9966762103361398,0.0033293257232601048
NGC7603-NGC7603B,yukawa,0.8944723618090452,0.9964285146313463,0.00357787834868502
NGC7603-NGC7603B,yukawa,0.8994974874371859,0.9961583929598324,0.0038490049651848913
NGC7603-NGC7603B,yukawa,0.9045226130653267,0.9958632814341212,0.0041452984560275885
NGC7603-NGC7603B,yukawa,0.9095477386934674,0.9955402408382522,0.00446973355427819
NGC7603-NGC7603B,yukawa,0.914572864321608,0.9951858870214827,0.004825738145319583
NGC7603-NGC7603B,yukawa,0.9195979899497487,0.994796305297631,0.005217281075032747
NGC7603-NGC7603B,yukawa,0.9246231155778895,0.9943669443966772,0.005648981095318096
NGC7603-NGC7603B,yukawa,0.9296482412060302,0.9938924840397256,0.0061262431257872955
NGC7603-NGC7603B,yukawa,0.9346733668341709,0.9933666681592032,0.006655430164338754
NGC7603-NGC7603B,yukawa,0.9396984924623115,0.9927820929041848,0.007244082216348685
NGC7603-NGC7603B,yukawa,0.9447236180904522,0.992129934462212,0.007901197953921243
NGC7603-NGC7603B,yukawa,0.949748743718593,0.9913995957851324,0.00863760111701721
NGC7603-NGC7603B,yukawa,0.9547738693467337,0.9905782425688644,0.009466422960927277
NGC7603-NGC7603B,yukawa,0.9597989949748744,0.989650185766156,0.010403746006466945
NGC7603-NGC7603B,yukawa,0.964824120603015,0.9885960479805429,0.01146947570927449
NGC7603-NGC7603B,yukawa,0.9698492462311558,0.9873916200508438,0.012688540077281598
NGC7603-NGC7603B,yukawa,0.9748743718592965,0.9860062646564319,0.014092570792756776
NGC7603-NGC7603B,yukawa,0.9798994974874372,0.9844006428220642,0.015722307456444803
NGC7603-NGC7603B,yukawa,0.9849246231155779,0.9825234028446378,0.01763111583320627
NGC7603-NGC7603B,yukawa,0.9899497487437187,0.9803062338055379,0.01989027265527329
NGC7603-NGC7603B,yukawa,0.9949748743718593,0.9776562568990349,0.022597146292691533
NGC7603-NGC7603B,yukawa,1.0,0.9744439185991484,0.025888310588267013
NGC3067-3C232,exponential,0.0,1.0,-0.0
NGC3067-3C232,exponential,0.005025125628140704,0.9930168463551361,0.0070076499699578436
NGC3067-3C232,exponential,0.010050251256281407,0.9861726563098061,0.013923831889810324
NGC3067-3C232,exponential,0.01507537688442211,0.9794646645114233,0.020749117274883457
NGC3067-3C232,exponential,0.020100502512562814,0.972890160637459,0.027484090488571075
NGC3067-3C232,exponential,0.02512562814070352,0.9664464883003532,0.03412934834314477
NGC3067-3C232,exponential,0.03015075376884422,0.9601310439742178,0.04068549969628728
NGC3067-3C232,exponential,0.035175879396984924,0.9539412759428982,0.04715316504388582
NGC3067-3C232,exponential,0.04020100502512563,0.9478746832689682,0.053532976109616895
NGC3067-3C232,exponential,0.04522613065326633,0.9419288147832416,0.059825575431848486
NGC3067-3C232,exponential,0.05025125628140704,0.9361012680943925,0.06603161594838249
NGC3067-3C232,exponential,0.05527638190954774,0.9303896886182842,0.07215176057954761
NGC3067-3C232,exponential,0.06030150753768844,0.9247917686266136,0.07818668181015198
NGC3067-3C232,exponential,0.06532663316582915,0.9193052463144882,0.08413706127078963
NGC3067-3C232,exponential,0.07035175879396985,0.9139279048865578,0.09000358931898855
NGC3067-3C232,exponential,0.07537688442211056,0.9086575716613324,0.0957869646206778
NGC3067-3C232,exponential,0.08040201005025126,0.9034921171933228,0.10148789373243843
NGC3067-3C232,exponential,0.08542713567839195,0.8984294544126523,0.10710709068499026
NGC3067-3C232,exponential,0.09045226130653267,0.8934675377817884,0.11264527656835863
