idx,e_zsp,f_zsp,spCl,angDist
118234,1e-05,0,GALAXY,1.7e-05
128349,1e-05,0,GALAXY,1.7e-05
2071,2e-05,0,GALAXY,1.7e-05
35630,3e-05,0,GALAXY,1.7e-05
35744,2e-05,0,GALAXY,1.7e-05
33508,1e-05,0,GALAXY,1.7e-05
47826,3e-05,0,GALAXY,1.7e-05
105440,,0,,1.7e-05
35935,1e-05,0,GALAXY,1.7e-05
39890,5e-05,0,GALAXY,1.7e-05
99561,2e-05,0,GALAXY,1.7e-05
111966,2e-05,0,GALAXY,1.7e-05
4201,3e-05,0,GALAXY,1.7e-05
46976,1e-05,0,GALAXY,1.7e-05
111589,,0,,1.7e-05
133950,3e-05,0,GALAXY,1.7e-05
41552,,0,,1.7e-05
31319,3e-05,0,GALAXY,1.7e-05
35713,,0,,1.7e-05
43211,5e-05,0,GALAXY,1.7e-05
33883,3e-05,0,GALAXY,1.7e-05
47018,1e-05,0,GALAXY,1.7e-05
137520,2e-05,0,GALAXY,1.7e-05
104469,,0,,1.7e-05
122101,2e-05,0,GALAXY,1.7e-05
35973,1e-05,0,GALAXY,1.7e-05
38650,3e-05,0,GALAXY,1.7e-05
128094,3e-05,0,GALAXY,1.7e-05
111221,2e-05,0,GALAXY,1.7e-05
31233,2e-05,0,GALAXY,1.7e-05
48213,2e-05,0,GALAXY,1.7e-05
111453,1e-05,0,GALAXY,1.7e-05
128859,2e-05,0,GALAXY,1.7e-05
39644,,0,,1.7e-05
133085,,0,,1.7e-05
35943,2e-05,0,GALAXY,1.7e-05
116892,1e-05,0,GALAXY,1.7e-05
46036,2e-05,0,GALAXY,1.7e-05
27573,2e-05,0,GALAXY,1.7e-05
41696,2e-05,0,GALAXY,1.7e-05
100155,2e-05,0,GALAXY,1.7e-05
48089,,0,,1.7e-05
124816,3e-05,0,GALAXY,1.7e-05
122515,2e-05,0,GALAXY,1.7e-05
137509,1e-05,0,GALAXY,1.7e-05
124962,4e-05,0,GALAXY,1.7e-05
27175,,0,,1.7e-05
111858,,0,,1.7e-05
31234,2e-05,0,GALAXY,1.7e-05
49672,,0,,1.7e-05
25466,1e-05,0,GALAXY,1.7e-05
111396,3e-05,0,GALAXY,1.7e-05
46091,1e-05,0,GALAXY,1.7e-05
34666,3e-05,0,GALAXY,1.7e-05
24373,2e-05,0,GALAXY,1.7e-05
27138,2e-05,0,GALAXY,1.7e-05
110926,4e-05,0,GALAXY,1.7e-05
33868,6e-05,0,GALAXY,1.7e-05
48131,3e-05,0,GALAXY,1.7e-05
111408,1e-05,0,GALAXY,1.7e-05
137757,2e-05,0,GALAXY,1.7e-05
26705,3e-05,0,GALAXY,1.7e-05
4209,3e-05,0,GALAXY,1.7e-05
110797,1e-05,0,GALAXY,1.7e-05
31368,3e-05,0,GALAXY,1.7e-05
2258,2e-05,0,GALAXY,1.7e-05
123698,1e-05,0,GALAXY,1.7e-05
35642,3e-05,0,GALAXY,1.7e-05
7096,1e-05,0,GALAXY,1.7e-05
134279,,0,,1.7e-05
27224,2e-05,0,GALAXY,1.7e-05
124991,1e-05,0,GALAXY,1.7e-05
35980,2e-05,0,GALAXY,1.7e-05
30901,1e-05,0,GALAXY,1.7e-05
49701,1e-05,0,GALAXY,1.7e-05
111576,1e-05,0,GALAXY,1.7e-05
124940,2e-05,0,GALAXY,1.7e-05
30604,3e-05,0,GALAXY,1.7e-05
121464,2e-05,0,GALAXY,1.7e-05
31287,4e-05,0,GALAXY,1.7e-05
42401,2e-05,0,GALAXY,1.7e-05
135018,2e-05,0,GALAXY,1.7e-05
43253,2e-05,0,GALAXY,1.7e-05
636,1e-05,0,GALAXY,1.7e-05
111466,3e-05,0,GALAXY,1.7e-05
35977,3e-05,0,GALAXY,1.7e-05
129276,3e-05,0,GALAXY,1.7e-05
26676,2e-05,0,GALAXY,1.7e-05
128904,,0,,1.7e-05
128135,1e-05,0,GALAXY,1.7e-05
38628,4e-05,0,GALAXY,1.7e-05
111077,2e-05,0,GALAXY,1.7e-05
36150,2e-05,0,GALAXY,1.7e-05
42234,,0,,1.7e-05
111009,,0,,1.7e-05
111521,1e-05,0,GALAXY,1.7e-05
115392,2e-05,0,GALAXY,1.7e-05
35972,,0,,1.7e-05
129372,0.0,0,GALAXY,1.7e-05
37843,1e-05,0,GALAXY,1.7e-05
128306,1e-05,0,GALAXY,1.7e-05
29362,3e-05,0,GALAXY,1.7e-05
117045,,0,,1.7e-05
41677,,0,,1.7e-05
34751,1e-05,0,GALAXY,1.7e-05
111987,1e-05,0,GALAXY,1.7e-05
124965,1e-05,0,GALAXY,1.7e-05
111982,3e-05,0,GALAXY,1.7e-05
129343,,0,,1.7e-05
129335,1e-05,0,GALAXY,1.7e-05
116885,1e-05,0,GALAXY,1.7e-05
8019,2e-05,0,GALAXY,1.7e-05
104499,,0,,1.7e-05
137750,1e-05,0,GALAXY,1.7e-05
121062,3e-05,0,GALAXY,1.7e-05
39457,3e-05,0,GALAXY,1.7e-05
110962,1e-05,0,GALAXY,1.7e-05
31402,3e-05,0,GALAXY,1.7e-05
110795,2e-05,0,GALAXY,1.7e-05
31409,4e-05,0,GALAXY,1.7e-05
104549,2e-05,0,GALAXY,1.7e-05
35643,4e-05,0,GALAXY,1.7e-05
123718,1e-05,0,GALAXY,1.7e-05
111470,3e-05,0,GALAXY,1.7e-05
111290,2e-05,0,GALAXY,1.7e-05
41951,1e-05,0,GALAXY,1.7e-05
128929,3e-05,0,GALAXY,1.7e-05
7118,1e-05,0,GALAXY,1.7e-05
26679,3e-05,0,GALAXY,1.7e-05
128867,3e-05,0,GALAXY,1.7e-05
124187,1e-05,0,GALAXY,1.7e-05
137821,1e-05,0,GALAXY,1.7e-05
104583,1e-05,0,GALAXY,1.7e-05
104495,1e-05,0,GALAXY,1.7e-05
137530,2e-05,0,GALAXY,1.7e-05
37283,4e-05,0,GALAXY,1.7e-05
29521,2e-05,0,GALAXY,1.7e-05
108477,3e-05,0,GALAXY,1.7e-05
108479,1e-05,0,GALAXY,1.7e-05
121746,3e-05,0,GALAXY,1.7e-05
125568,2e-05,0,GALAXY,1.7e-05
124550,2e-05,0,GALAXY,1.7e-05
118462,1e-05,0,GALAXY,1.7e-05
108491,3e-05,0,GALAXY,1.7e-05
34622,3e-05,0,GALAXY,1.7e-05
44601,1e-05,0,GALAXY,1.7e-05
38784,1e-05,0,GALAXY,1.7e-05
25872,1e-05,0,GALAXY,1.7e-05
119181,1e-05,0,GALAXY,1.7e-05
48953,1e-05,0,GALAXY,1.7e-05
6851,,0,,1.7e-05
125561,1e-05,0,GALAXY,1.7e-05
123356,4e-05,0,GALAXY,1.7e-05
118450,,0,,1.7e-05
121747,1e-05,0,GALAXY,1.7e-05
131220,1e-05,0,GALAXY,1.7e-05
123341,,0,,1.7e-05
45159,2e-05,0,GALAXY,1.7e-05
108404,3e-05,0,GALAXY,1.7e-05
3923,1e-05,0,GALAXY,1.7e-05
32696,1e-05,0,GALAXY,1.7e-05
101474,1e-05,0,GALAXY,1.7e-05
103900,3e-05,0,GALAXY,1.7e-05
131238,2e-05,0,GALAXY,1.7e-05
101457,,0,,1.7e-05
32697,2e-05,0,GALAXY,1.7e-05
106463,,0,,1.7e-05
26009,2e-05,0,GALAXY,1.7e-05
48259,,0,,1.7e-05
106459,2e-05,0,GALAXY,1.7e-05
45178,1e-05,0,GALAXY,1.7e-05
38163,4e-05,0,GALAXY,1.7e-05
44550,,0,,1.7e-05
29552,4e-05,0,GALAXY,1.7e-05
101955,1e-05,0,GALAXY,1.7e-05
113953,2e-05,0,GALAXY,1.7e-05
113952,1e-05,0,GALAXY,1.7e-05
123382,2e-05,0,GALAXY,1.7e-05
38759,,0,,1.7e-05
121700,2e-05,0,GALAXY,1.7e-05
123990,,0,,1.7e-05
48992,2e-05,0,GALAXY,1.7e-05
119214,3e-05,0,GALAXY,1.7e-05
101978,,0,,1.7e-05
126102,2e-05,0,GALAXY,1.7e-05
29587,2e-05,0,GALAXY,1.7e-05
38757,3e-05,0,GALAXY,1.7e-05
45158,3e-05,0,GALAXY,1.7e-05
101408,2e-05,0,GALAXY,1.7e-05
127227,,0,,1.7e-05
46600,4e-05,0,GALAXY,1.7e-05
106429,1e-05,0,GALAXY,1.7e-05
127201,3e-05,0,GALAXY,1.7e-05
132163,,0,,1.7e-05
119194,1e-05,0,GALAXY,1.7e-05
121719,1e-05,0,GALAXY,1.7e-05
114018,2e-05,0,GALAXY,1.7e-05
47747,,0,,1.7e-05
131171,1e-05,0,GALAXY,1.7e-05
132183,,0,,1.7e-05
34614,1e-05,0,GALAXY,1.7e-05
37132,2e-05,0,GALAXY,1.7e-05
45195,1e-05,0,GALAXY,1.7e-05
48969,3e-05,0,GALAXY,1.7e-05
113984,1e-05,0,GALAXY,1.7e-05
48247,2e-05,0,GALAXY,1.7e-05
48972,,0,,1.7e-05
121709,1e-05,0,GALAXY,1.7e-05
103905,1e-05,0,GALAXY,1.7e-05
125575,1e-05,0,GALAXY,1.7e-05
132118,1e-05,0,GALAXY,1.7e-05
8091,1e-05,0,GALAXY,1.7e-05
2905,3e-05,0,GALAXY,1.7e-05
131346,,0,,1.7e-05
125612,1e-05,0,GALAXY,1.7e-05
32660,3e-05,0,GALAXY,1.7e-05
33672,,0,,1.7e-05
34251,4e-05,0,GALAXY,1.7e-05
4114,,0,,1.7e-05
27736,,0,,1.7e-05
104919,1e-05,0,GALAXY,1.7e-05
28970,1e-05,0,GALAXY,1.7e-05
29422,,0,,1.7e-05
44725,2e-05,0,GALAXY,1.7e-05
131326,3e-05,0,GALAXY,1.7e-05
125608,1e-05,0,GALAXY,1.7e-05
114145,2e-05,0,GALAXY,1.7e-05
107003,1e-05,0,GALAXY,1.7e-05
32667,3e-05,0,GALAXY,1.7e-05
38127,4e-05,0,GALAXY,1.7e-05
136241,,0,,1.7e-05
48844,,0,,1.7e-05
124379,1e-05,0,GALAXY,1.7e-05
133503,1e-05,0,GALAXY,1.7e-05
1797,2e-05,0,GALAXY,1.7e-05
32110,2e-05,0,GALAXY,1.7e-05
107052,4e-05,0,GALAXY,1.7e-05
136226,1e-05,0,GALAXY,1.7e-05
125624,1e-05,0,GALAXY,1.7e-05
124519,1e-05,0,GALAXY,1.7e-05
108210,,0,,1.7e-05
44269,3e-05,0,GALAXY,1.7e-05
37222,1e-05,0,GALAXY,1.7e-05
38017,1e-05,0,GALAXY,1.7e-05
1739,1e-05,0,GALAXY,1.7e-05
132030,1e-05,0,GALAXY,1.7e-05
48303,4e-05,0,GALAXY,1.7e-05
29394,2e-05,0,GALAXY,1.7e-05
102749,2e-05,0,GALAXY,1.7e-05
40461,5e-05,0,GALAXY,1.7e-05
123307,1e-05,0,GALAXY,1.7e-05
116759,1e-05,0,GALAXY,1.7e-05
136314,2e-05,0,GALAXY,1.7e-05
104878,,0,,1.7e-05
47590,2e-05,0,GALAXY,1.7e-05
101507,1e-05,0,GALAXY,1.7e-05
29477,1e-05,0,GALAXY,1.7e-05
132092,1e-05,0,GALAXY,1.7e-05
136325,,0,,1.7e-05
108366,2e-05,0,GALAXY,1.7e-05
105184,3e-05,0,GALAXY,1.7e-05
119120,,0,,1.7e-05
48915,4e-05,0,GALAXY,1.7e-05
118482,3e-05,0,GALAXY,1.7e-05
37449,3e-05,0,GALAXY,1.7e-05
35032,4e-05,0,GALAXY,1.7e-05
26254,4e-05,0,GALAXY,1.7e-05
118502,2e-05,0,GALAXY,1.7e-05
132090,1e-05,0,GALAXY,1.7e-05
2693,3e-05,0,GALAXY,1.7e-05
127142,1e-05,0,GALAXY,1.7e-05
45128,3e-05,0,GALAXY,1.7e-05
44716,3e-05,0,GALAXY,1.7e-05
108303,2e-05,0,GALAXY,1.7e-05
114136,2e-05,0,GALAXY,1.7e-05
108306,1e-05,0,GALAXY,1.7e-05
103711,,0,,1.7e-05
121789,3e-05,0,GALAXY,1.7e-05
37431,,0,,1.7e-05
127152,2e-05,0,GALAXY,1.7e-05
121798,1e-05,0,GALAXY,1.7e-05
38824,,0,,1.7e-05
123310,2e-05,0,GALAXY,1.7e-05
101538,1e-05,0,GALAXY,1.7e-05
119106,3e-05,0,GALAXY,1.7e-05
101881,4e-05,0,GALAXY,1.7e-05
130615,2e-05,0,GALAXY,1.7e-05
113189,1e-05,0,GALAXY,1.7e-05
130428,,0,,1.7e-05
7035,3e-05,0,GALAXY,1.7e-05
135481,1e-05,0,GALAXY,1.7e-05
119824,1e-05,0,GALAXY,1.7e-05
133614,1e-05,0,GALAXY,1.7e-05
121337,2e-05,0,GALAXY,1.7e-05
46660,,0,,1.7e-05
39341,,0,,1.7e-05
118350,2e-05,0,GALAXY,1.7e-05
119844,1e-05,0,GALAXY,1.7e-05
29743,1e-05,0,GALAXY,1.7e-05
29745,3e-05,0,GALAXY,1.7e-05
31849,4e-05,0,GALAXY,1.7e-05
29751,3e-05,0,GALAXY,1.7e-05
108673,,0,,1.7e-05
46336,1e-05,0,GALAXY,1.7e-05
27646,4e-05,0,GALAXY,1.7e-05
33348,2e-05,0,GALAXY,1.7e-05
136755,,0,,1.7e-05
36809,,0,,1.7e-05
49076,3e-05,0,GALAXY,1.7e-05
117132,1e-05,0,GALAXY,1.7e-05
113009,2e-05,0,GALAXY,1.7e-05
7276,3e-05,0,GALAXY,1.7e-05
106275,3e-05,0,GALAXY,1.7e-05
136745,,0,,1.7e-05
130459,,0,,1.7e-05
130457,1e-05,0,GALAXY,1.7e-05
130878,1e-05,0,GALAXY,1.7e-05
130442,1e-05,0,GALAXY,1.7e-05
4146,2e-05,0,GALAXY,1.7e-05
117824,,0,,1.7e-05
126221,2e-05,0,GALAXY,1.7e-05
123442,3e-05,0,GALAXY,1.7e-05
31867,1e-05,0,GALAXY,1.7e-05
35421,3e-05,0,GALAXY,1.7e-05
108677,2e-05,0,GALAXY,1.7e-05
113874,1e-05,0,GALAXY,1.7e-05
31838,3e-05,0,GALAXY,1.7e-05
117830,3e-05,0,GALAXY,1.7e-05
130845,,0,,1.7e-05
40620,3e-05,0,GALAXY,1.7e-05
2592,1e-05,0,GALAXY,1.7e-05
136791,1e-05,0,GALAXY,1.7e-05
130840,3e-05,0,GALAXY,1.7e-05
135457,2e-05,0,GALAXY,1.7e-05
126305,2e-05,0,GALAXY,1.7e-05
136789,1e-05,0,GALAXY,1.7e-05
40632,3e-05,0,GALAXY,1.7e-05
125418,1e-05,0,GALAXY,1.7e-05
130797,3e-05,0,GALAXY,1.7e-05
119882,2e-05,0,GALAXY,1.7e-05
125416,1e-05,0,GALAXY,1.7e-05
130792,1e-05,0,GALAXY,1.7e-05
49145,3e-05,0,GALAXY,1.7e-05
26818,3e-05,0,GALAXY,1.7e-05
118309,,0,,1.7e-05
109052,2e-05,0,GALAXY,1.7e-05
47547,1e-05,0,GALAXY,1.7e-05
101239,1e-05,0,GALAXY,1.7e-05
126277,2e-05,0,GALAXY,1.7e-05
118342,2e-05,0,GALAXY,1.7e-05
135467,1e-05,0,GALAXY,1.7e-05
113872,,0,,1.7e-05
26466,1e-05,0,GALAXY,1.7e-05
46331,3e-05,0,GALAXY,1.7e-05
43559,2e-05,0,GALAXY,1.7e-05
106633,2e-05,0,GALAXY,1.7e-05
49116,,0,,1.7e-05
40612,1e-05,0,GALAXY,1.7e-05
43991,2e-05,0,GALAXY,1.7e-05
26514,2e-05,0,GALAXY,1.7e-05
101240,2e-05,0,GALAXY,1.7e-05
28313,,0,,1.7e-05
103994,1e-05,0,GALAXY,1.7e-05
119869,1e-05,0,GALAXY,1.7e-05
134154,,0,,1.7e-05
113015,2e-05,0,GALAXY,1.7e-05
2824,2e-05,0,GALAXY,1.7e-05
38735,2e-05,0,GALAXY,1.7e-05
126149,1e-05,0,GALAXY,1.7e-05
2613,2e-05,0,GALAXY,1.7e-05
106341,1e-05,0,GALAXY,1.7e-05
132238,1e-05,0,GALAXY,1.7e-05
130570,1e-05,0,GALAXY,1.7e-05
108912,2e-05,0,GALAXY,1.7e-05
130548,1e-05,0,GALAXY,1.7e-05
35354,1e-05,0,GALAXY,1.7e-05
40513,2e-05,0,GALAXY,1.7e-05
126169,4e-05,0,GALAXY,1.7e-05
108935,1e-05,0,GALAXY,1.7e-05
119726,1e-05,0,GALAXY,1.7e-05
132248,1e-05,0,GALAXY,1.7e-05
1965,2e-05,0,GALAXY,1.7e-05
115861,3e-05,0,GALAXY,1.7e-05
48223,1e-05,0,GALAXY,1.7e-05
34595,2e-05,0,GALAXY,1.7e-05
29597,1e-05,0,GALAXY,1.7e-05
43731,3e-05,0,GALAXY,1.7e-05
510,3e-05,0,GALAXY,1.7e-05
35318,,0,,1.7e-05
101385,1e-05,0,GALAXY,1.7e-05
119247,2e-05,0,GALAXY,1.7e-05
106355,,0,,1.7e-05
132221,1e-05,0,GALAXY,1.7e-05
101363,3e-05,0,GALAXY,1.7e-05
123393,1e-05,0,GALAXY,1.7e-05
511,1e-05,0,GALAXY,1.7e-05
136668,1e-05,0,GALAXY,1.7e-05
115842,3e-05,0,GALAXY,1.7e-05
35327,,0,,1.7e-05
119700,1e-05,0,GALAXY,1.7e-05
115847,2e-05,0,GALAXY,1.7e-05
31951,2e-05,0,GALAXY,1.7e-05
7564,2e-05,0,GALAXY,1.7e-05
133563,1e-05,0,GALAXY,1.7e-05
29646,,0,,1.7e-05
6585,3e-05,0,GALAXY,1.7e-05
29683,3e-05,0,GALAXY,1.7e-05
113033,3e-05,0,GALAXY,1.7e-05
35378,1e-05,0,GALAXY,1.7e-05
31895,1e-05,0,GALAXY,1.7e-05
46620,1e-05,0,GALAXY,1.7e-05
119760,1e-05,0,GALAXY,1.7e-05
40538,6e-05,0,GALAXY,1.7e-05
33651,2e-05,0,GALAXY,1.7e-05
130494,2e-05,0,GALAXY,1.7e-05
29693,4e-05,0,GALAXY,1.7e-05
43633,1e-05,0,GALAXY,1.7e-05
106287,3e-05,0,GALAXY,1.7e-05
40545,3e-05,0,GALAXY,1.7e-05
126194,3e-05,0,GALAXY,1.7e-05
132285,1e-05,0,GALAXY,1.7e-05
47516,,0,,1.7e-05
119751,,0,,1.7e-05
136722,1e-05,0,GALAXY,1.7e-05
113073,3e-05,0,GALAXY,1.7e-05
32729,1e-05,0,GALAXY,1.7e-05
102014,3e-05,0,GALAXY,1.7e-05
108961,1e-05,0,GALAXY,1.7e-05
115867,2e-05,0,GALAXY,1.7e-05
39391,1e-05,0,GALAXY,1.7e-05
101342,2e-05,0,GALAXY,1.7e-05
45236,2e-05,0,GALAXY,1.7e-05
118389,1e-05,0,GALAXY,1.7e-05
39382,1e-05,0,GALAXY,1.7e-05
39378,1e-05,0,GALAXY,1.7e-05
134805,2e-05,0,GALAXY,1.7e-05
124564,1e-05,0,GALAXY,1.7e-05
35369,1e-05,0,GALAXY,1.7e-05
39369,1e-05,0,GALAXY,1.7e-05
29652,,0,,1.7e-05
39099,2e-05,0,GALAXY,1.7e-05
43648,2e-05,0,GALAXY,1.7e-05
45237,3e-05,0,GALAXY,1.7e-05
38450,2e-05,0,GALAXY,1.7e-05
102740,,0,,1.7e-05
34260,4e-05,0,GALAXY,1.7e-05
28890,2e-05,0,GALAXY,1.7e-05
114148,,0,,1.7e-05
102524,1e-05,0,GALAXY,1.7e-05
122325,2e-05,0,GALAXY,1.7e-05
25127,3e-05,0,GALAXY,1.7e-05
124489,1e-05,0,GALAXY,1.7e-05
131842,1e-05,0,GALAXY,1.7e-05
28901,2e-05,0,GALAXY,1.7e-05
32562,1e-05,0,GALAXY,1.7e-05
122322,2e-05,0,GALAXY,1.7e-05
40257,3e-05,0,GALAXY,1.7e-05
46470,1e-05,0,GALAXY,1.7e-05
119652,1e-05,0,GALAXY,1.7e-05
32354,,0,,1.7e-05
135998,2e-05,0,GALAXY,1.7e-05
123891,3e-05,0,GALAXY,1.7e-05
134466,3e-05,0,GALAXY,1.7e-05
122336,4e-05,0,GALAXY,1.7e-05
107313,,0,,1.7e-05
1780,4e-05,0,GALAXY,1.7e-05
40230,3e-05,0,GALAXY,1.7e-05
114179,2e-05,0,GALAXY,1.7e-05
131806,1e-05,0,GALAXY,1.7e-05
32543,2e-05,0,GALAXY,1.7e-05
134912,2e-05,0,GALAXY,1.7e-05
26215,3e-05,0,GALAXY,1.7e-05
37590,1e-05,0,GALAXY,1.7e-05
2477,2e-05,0,GALAXY,1.7e-05
48420,4e-05,0,GALAXY,1.7e-05
135769,1e-05,0,GALAXY,1.7e-05
126025,2e-05,0,GALAXY,1.7e-05
26193,,0,,1.7e-05
115701,4e-05,0,GALAXY,1.7e-05
37584,2e-05,0,GALAXY,1.7e-05
131814,1e-05,0,GALAXY,1.7e-05
44160,1e-05,0,GALAXY,1.7e-05
108030,,0,,1.7e-05
32564,4e-05,0,GALAXY,1.7e-05
122280,1e-05,0,GALAXY,1.7e-05
117340,1e-05,0,GALAXY,1.7e-05
118785,3e-05,0,GALAXY,1.7e-05
44096,3e-05,0,GALAXY,1.7e-05
44085,2e-05,0,GALAXY,1.7e-05
46399,2e-05,0,GALAXY,1.7e-05
126614,3e-05,0,GALAXY,1.7e-05
44995,1e-05,0,GALAXY,1.7e-05
44105,2e-05,0,GALAXY,1.7e-05
46476,1e-05,0,GALAXY,1.7e-05
133342,,0,,1.7e-05
135745,2e-05,0,GALAXY,1.7e-05
119404,,0,,1.7e-05
26217,3e-05,0,GALAXY,1.7e-05
38923,1e-05,0,GALAXY,1.7e-05
133446,2e-05,0,GALAXY,1.7e-05
38922,1e-05,0,GALAXY,1.7e-05
118807,2e-05,0,GALAXY,1.7e-05
122264,1e-05,0,GALAXY,1.7e-05
25089,1e-05,0,GALAXY,1.7e-05
25699,1e-05,0,GALAXY,1.7e-05
114776,1e-05,0,GALAXY,1.7e-05
38940,3e-05,0,GALAXY,1.7e-05
48638,,0,,1.7e-05
47716,1e-05,0,GALAXY,1.7e-05
32345,2e-05,0,GALAXY,1.7e-05
119674,0.0,0,GALAXY,1.7e-05
119681,,0,,1.7e-05
131512,1e-05,0,GALAXY,1.7e-05
102396,5e-05,0,GALAXY,1.7e-05
114369,3e-05,0,GALAXY,1.7e-05
40263,2e-05,0,GALAXY,1.7e-05
32327,2e-05,0,GALAXY,1.7e-05
25100,2e-05,0,GALAXY,1.7e-05
102559,3e-05,0,GALAXY,1.7e-05
25098,4e-05,0,GALAXY,1.7e-05
37552,2e-05,0,GALAXY,1.7e-05
32578,2e-05,0,GALAXY,1.7e-05
108057,1e-05,0,GALAXY,1.7e-05
102488,1e-05,0,GALAXY,1.7e-05
135960,1e-05,0,GALAXY,1.7e-05
102174,,0,,1.7e-05
135866,3e-05,0,GALAXY,1.7e-05
40135,4e-05,0,GALAXY,1.7e-05
107766,3e-05,0,GALAXY,1.7e-05
44833,3e-05,0,GALAXY,1.7e-05
126070,1e-05,0,GALAXY,1.7e-05
124467,1e-05,0,GALAXY,1.7e-05
27829,,0,,1.7e-05
469,,0,,1.7e-05
32447,,0,,1.7e-05
40157,,0,,1.7e-05
123875,2e-05,0,GALAXY,1.7e-05
40064,5e-05,0,GALAXY,1.7e-05
40158,4e-05,0,GALAXY,1.7e-05
135911,2e-05,0,GALAXY,1.7e-05
134922,1e-05,0,GALAXY,1.7e-05
126489,4e-05,0,GALAXY,1.7e-05
117292,1e-05,0,GALAXY,1.7e-05
114354,1e-05,0,GALAXY,1.7e-05
135828,1e-05,0,GALAXY,1.7e-05
115572,1e-05,0,GALAXY,1.7e-05
6790,1e-05,0,GALAXY,1.7e-05
126371,4e-05,0,GALAXY,1.7e-05
119497,4e-05,0,GALAXY,1.7e-05
117764,2e-05,0,GALAXY,1.7e-05
37289,,0,,1.7e-05
133388,,0,,1.7e-05
102225,3e-05,0,GALAXY,1.7e-05
126396,3e-05,0,GALAXY,1.7e-05
40104,,0,,1.7e-05
115596,1e-05,0,GALAXY,1.7e-05
48450,3e-05,0,GALAXY,1.7e-05
103770,2e-05,0,GALAXY,1.7e-05
114368,2e-05,0,GALAXY,1.7e-05
114367,1e-05,0,GALAXY,1.7e-05
107736,,0,,1.7e-05
46481,2e-05,0,GALAXY,1.7e-05
37615,,0,,1.7e-05
48537,,0,,1.7e-05
117317,1e-05,0,GALAXY,1.7e-05
32401,2e-05,0,GALAXY,1.7e-05
114219,2e-05,0,GALAXY,1.7e-05
2871,2e-05,0,GALAXY,1.7e-05
34124,4e-05,0,GALAXY,1.7e-05
2870,3e-05,0,GALAXY,1.7e-05
107324,1e-05,0,GALAXY,1.7e-05
25695,2e-05,0,GALAXY,1.7e-05
25691,2e-05,0,GALAXY,1.7e-05
115678,2e-05,0,GALAXY,1.7e-05
135946,1e-05,0,GALAXY,1.7e-05
48572,,0,,1.7e-05
48576,3e-05,0,GALAXY,1.7e-05
102503,2e-05,0,GALAXY,1.7e-05
119440,3e-05,0,GALAXY,1.7e-05
107916,1e-05,0,GALAXY,1.7e-05
131605,,0,,1.7e-05
32539,,0,,1.7e-05
48568,,0,,1.7e-05
107855,,0,,1.7e-05
7473,1e-05,0,GALAXY,1.7e-05
105107,1e-05,0,GALAXY,1.7e-05
37611,,0,,1.7e-05
28809,,0,,1.7e-05
135920,2e-05,0,GALAXY,1.7e-05
37608,,0,,1.7e-05
2874,5e-05,0,GALAXY,1.7e-05
114247,1e-05,0,GALAXY,1.7e-05
102109,1e-05,0,GALAXY,1.7e-05
48431,1e-05,0,GALAXY,1.7e-05
28825,,0,,1.7e-05
131642,2e-05,0,GALAXY,1.7e-05
40040,3e-05,0,GALAXY,1.7e-05
123276,1e-05,0,GALAXY,1.7e-05
114718,,0,,1.7e-05
40869,2e-05,0,GALAXY,1.7e-05
136152,,0,,1.7e-05
40874,2e-05,0,GALAXY,1.7e-05
44387,2e-05,0,GALAXY,1.7e-05
37372,3e-05,0,GALAXY,1.7e-05
7293,2e-05,0,GALAXY,1.7e-05
113347,,0,,1.7e-05
113342,1e-05,0,GALAXY,1.7e-05
32169,2e-05,0,GALAXY,1.7e-05
44382,,0,,1.7e-05
102671,3e-05,0,GALAXY,1.7e-05
6954,4e-05,0,GALAXY,1.7e-05
34942,2e-05,0,GALAXY,1.7e-05
104950,3e-05,0,GALAXY,1.7e-05
136164,1e-05,0,GALAXY,1.7e-05
40897,5e-05,0,GALAXY,1.7e-05
101681,1e-05,0,GALAXY,1.7e-05
27761,,0,,1.7e-05
122164,2e-05,0,GALAXY,1.7e-05
119352,4e-05,0,GALAXY,1.7e-05
136133,2e-05,0,GALAXY,1.7e-05
25760,4e-05,0,GALAXY,1.7e-05
27766,,0,,1.7e-05
118928,,0,,1.7e-05
40846,3e-05,0,GALAXY,1.7e-05
118936,1e-05,0,GALAXY,1.7e-05
25001,5e-05,0,GALAXY,1.7e-05
28621,3e-05,0,GALAXY,1.7e-05
136145,1e-05,0,GALAXY,1.7e-05
8076,1e-05,0,GALAXY,1.7e-05
2511,,0,,1.7e-05
34922,4e-05,0,GALAXY,1.7e-05
133476,,0,,1.7e-05
101691,,0,,1.7e-05
34924,3e-05,0,GALAXY,1.7e-05
37370,1e-05,0,GALAXY,1.7e-05
38865,4e-05,0,GALAXY,1.7e-05
101684,2e-05,0,GALAXY,1.7e-05
34921,3e-05,0,GALAXY,1.7e-05
107590,2e-05,0,GALAXY,1.7e-05
34949,3e-05,0,GALAXY,1.7e-05
121885,3e-05,0,GALAXY,1.7e-05
32138,,0,,1.7e-05
45079,4e-05,0,GALAXY,1.7e-05
40915,,0,,1.7e-05
121871,2e-05,0,GALAXY,1.7e-05
6241,4e-05,0,GALAXY,1.7e-05
32126,1e-05,0,GALAXY,1.7e-05
121866,2e-05,0,GALAXY,1.7e-05
40916,1e-05,0,GALAXY,1.7e-05
492,3e-05,0,GALAXY,1.7e-05
113269,3e-05,0,GALAXY,1.7e-05
28667,4e-05,0,GALAXY,1.7e-05
